LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(mm),(mm),(mm),(sec),,(mm),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(mm),(mm),(mm),(mm),(radians),,(mm^2),(mm),,,
ID5038,5038,1,0.8996789455413818,5.375837002663683,1.1096626875549283,0.0,0.0,0,0.3733201560968455,1,,241.8877314814815,255.0,0.0,255.0,208991.0,42.608815232529786,0.9794941215057993,5.618132741813072,0.0024946510958557683,0.003371654872703498,0.4561019165547426,0.30842973513644345,-0.7750411974091402,1.4787871096571534,0.4378372931455314,2.486003996760556,0.8902643222322663,0.9869392390687111,3.757036786587391
ID5041,5041,1,0.8970558643341064,5.361988959870498,1.1186208258185928,0.0,1.0,1,0.366491543740126,1,,244.70644391408115,255.0,0.0,255.0,205064.0,39.04339688278629,0.9763751496548031,6.192630093366018,0.0032968779415489175,-1.4227178922533582E-4,0.45933295867064666,0.2945857729575812,-0.8375313236123689,1.559250312936152,0.4219663210694851,2.432715661919712,0.8959936899957689,0.9905381431105853,3.7450054704722358
ID5042,5042,1,0.9146922826766968,5.370849246665185,1.1064554723988211,0.0,2.0,2,0.3759955533470118,1,,243.23375142531356,255.0,0.0,255.0,213316.0,42.64806441509086,0.9802917223141439,5.646517410020649,0.002473781409363425,0.00265329521436248,0.4646288462053682,0.306832945021737,-0.8729328650535702,1.5142730066761652,0.4441352979376131,2.5009699858130627,0.8922944563917934,0.9887829500841275,3.752760377618237
ID5046,5046,1,0.9108445048332214,5.362235314842189,1.1113934954504305,0.0,3.0,3,0.38254980690667717,1,,241.59628008752736,255.0,0.0,255.0,220819.0,44.07471535690493,0.9841035300643192,5.437599066773453,0.004391151954853976,5.729047961016105E-4,0.4740661518070056,0.310762973047065,-0.8473183510630043,1.5254911071249417,0.4597543498219764,2.5320513747335305,0.9011367151071417,0.9918478260869568,3.7343033112049904
ID5050,5050,1,0.9127795696258545,5.353128546262152,1.1045355203219611,0.0,4.0,4,0.3675839203616525,1,,245.075,255.0,0.0,255.0,205863.0,38.34751508235762,0.9784049415268615,6.32113738405028,0.0035946700729868122,-0.0011854834362188464,0.45675638547346603,0.2981724529676433,-0.8401820924668467,1.5318530633110892,0.4244855229863178,2.442930220969796,0.8938211421154739,0.9871118922085532,3.7495540682224124
ID5052,5052,1,0.9225406646728516,5.349970350094387,1.1164674635819165,0.0,5.0,5,0.38129003463745376,1,,244.27666666666667,255.0,0.0,255.0,219849.0,40.03469171357201,0.9864506800069307,6.0600063875444015,0.002575677439807315,0.0015234293389661214,0.47036656692082407,0.3115718792431061,-0.8126923266848293,1.509656673970302,0.4567313075217769,2.519147895362231,0.9044057527780563,0.9934246575342465,3.7275482516374505
ID5054,5054,1,0.9351968765258789,5.337524696382789,1.112437711031199,0.0,6.0,6,0.3794981987119504,1,,244.2821948488242,255.0,0.0,255.0,218144.0,40.01166991899221,0.9826551528441577,6.051862950281526,0.004741370013465609,-5.803280848084883E-6,0.47096854928964554,0.30820820811811755,-0.8425976944059378,1.5280856800191116,0.4524486642631613,2.5131199912750164,0.9002284309171453,0.9906232763375621,3.7361866962620276
