 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,76.627,12.723,0,75,50,51,66.020,12.238,90,64,50,1976,66.181,12.850,66,51,76.118,10.372,0,76,50,51,67.922,11.732,90,68,50,1976,67.224,12.055,69,51,74.902,10.911,0,75,50,51,67.196,10.596,90,68,50,1976,66.057,12.647,66,51,77.941,12.331,0,76,50,51,69.922,11.047,90,69,50,1976,68.819,13.635,69
2,51,75.941,12.894,0,73,50,51,65.471,12.155,90,64,50,1976,65.659,12.743,64,51,76.353,10.252,0,75,50,51,67.706,11.439,90,68,50,1976,66.970,12.047,68,51,73.922,10.444,0,73,50,51,66.392,9.944,90,68,50,1976,65.784,12.467,66,51,77.745,11.769,0,76,50,51,69.980,11.390,90,69,50,1976,68.582,13.513,69
3,51,75.235,12.845,0,73,50,51,65.353,11.615,90,68,50,1976,65.739,12.681,64,51,76.098,9.993,0,76,50,51,66.647,11.169,90,68,50,1976,66.665,11.882,68,51,74.294,10.582,0,73,50,51,66.725,10.509,90,68,50,1976,65.882,12.856,68,51,77.647,11.857,0,76,50,51,69.157,10.691,90,69,50,1976,68.438,13.430,69
4,51,74.333,12.745,0,71,50,51,65.275,11.044,90,68,50,1976,65.598,12.503,64,51,76.137,10.206,0,75,50,51,67.275,11.742,90,68,50,1976,66.550,12.002,68,51,73.373,10.783,0,71,50,51,66.725,10.338,90,68,50,1976,65.817,12.553,66,51,77.882,12.330,0,76,50,51,70.157,10.893,90,71,50,1976,68.780,13.453,69
5,51,75.196,11.903,0,73,50,51,65.235,10.904,90,64,50,1976,65.558,12.538,64,51,76.510,10.132,0,75,50,51,66.627,10.828,90,68,50,1976,66.545,11.742,68,51,73.824,10.505,0,73,50,51,67.039,10.182,90,68,50,1976,65.966,12.756,66,51,78.176,12.015,0,75,50,51,70.216,11.334,90,75,50,1976,68.815,13.610,69
6,51,74.314,12.222,0,73,50,51,64.804,11.710,90,64,50,1976,65.716,12.512,64,51,76.137,10.429,0,75,50,51,67.529,10.825,90,68,50,1976,66.331,11.758,68,51,74.000,10.900,0,73,50,51,66.588,10.026,90,66,50,1976,65.961,12.658,66,51,78.490,11.392,0,76,50,51,69.961,11.189,90,71,50,1976,68.831,13.473,69
7,51,74.608,12.108,0,71,50,51,64.824,11.253,90,62,50,1976,65.355,12.481,66,51,76.078,10.583,0,75,50,51,67.569,11.654,90,68,50,1976,66.591,11.912,68,51,74.059,11.183,0,73,50,51,66.922,10.724,90,68,50,1976,66.004,12.505,68,51,78.118,11.438,0,76,50,51,69.980,11.169,90,71,50,1976,68.735,13.353,69
8,51,74.824,13.101,0,73,50,51,63.980,11.796,90,64,50,1976,65.343,12.420,64,51,75.804,9.944,0,75,50,51,66.863,11.486,90,68,50,1976,66.511,11.747,68,51,73.902,10.437,0,71,50,51,66.451,10.498,90,66,50,1976,66.039,12.353,68,51,78.647,11.926,0,76,50,51,69.686,10.650,90,69,50,1976,68.873,13.361,69
9,51,75.294,13.199,0,73,50,51,64.784,11.575,90,64,50,1976,65.410,12.549,64,51,74.961,9.992,0,75,50,51,66.961,11.669,90,68,50,1976,66.049,11.614,68,51,74.157,10.189,0,73,50,51,66.451,10.653,90,66,50,1976,65.988,12.514,68,51,78.039,12.195,0,76,50,51,69.608,11.370,90,69,50,1976,68.957,13.454,69
10,51,75.294,13.213,0,73,50,51,64.784,11.504,90,66,50,1976,65.563,12.552,64,51,75.314,9.803,0,75,50,51,66.647,10.947,90,68,50,1976,65.848,11.590,68,51,73.922,11.248,0,71,50,51,66.392,10.323,90,66,50,1976,66.116,12.399,66,51,78.020,11.932,0,76,50,51,69.941,11.149,90,71,50,1976,68.798,13.378,69
11,51,74.706,13.709,0,73,50,51,64.922,10.853,90,64,50,1976,65.727,12.674,64,51,75.000,9.654,0,75,50,51,66.765,11.791,90,66,50,1976,65.991,11.600,68,51,73.549,11.141,0,73,50,51,65.980,10.357,90,66,50,1976,65.799,12.590,68,51,78.882,12.130,0,76,50,51,70.333,10.998,90,71,50,1976,69.120,13.458,69
12,51,75.078,13.529,0,73,50,51,64.745,10.735,90,62,50,1976,65.597,12.832,64,51,74.314,9.923,0,75,50,51,65.902,11.163,90,68,50,1976,65.696,11.534,66,51,73.843,10.975,0,73,50,51,66.882,10.007,90,68,50,1976,66.028,12.482,68,51,78.843,12.072,0,78,50,51,70.412,10.991,90,71,50,1976,69.153,13.383,69
13,51,75.961,13.707,0,73,50,51,65.176,10.932,90,64,50,1976,66.143,12.726,66,51,74.627,9.256,0,75,50,51,65.745,11.706,90,68,50,1976,65.387,11.582,66,51,73.843,11.104,0,73,50,51,67.235,9.872,90,68,50,1976,66.181,12.259,68,51,78.020,12.464,0,76,50,51,69.412,10.715,90,69,50,1976,68.909,13.365,69
14,51,76.804,13.575,0,75,50,51,64.980,11.357,90,66,50,1976,66.219,12.842,66,51,74.216,9.388,0,75,50,51,66.196,11.277,90,66,50,1976,65.433,11.610,66,51,73.706,10.290,0,73,50,51,66.431,10.090,90,68,50,1976,66.058,12.146,68,51,77.549,12.138,0,76,50,51,69.529,11.004,90,69,50,1976,68.710,13.174,69
15,51,77.137,12.775,0,73,50,51,64.745,11.198,90,66,50,1976,66.765,12.611,66,51,73.980,9.405,0,75,50,51,66.235,11.172,90,68,50,1976,65.139,11.361,66,51,73.490,10.273,0,73,50,51,66.549,9.784,90,68,50,1976,66.163,12.036,68,51,78.039,12.028,0,76,50,51,70.392,10.776,90,71,50,1976,68.821,13.171,69
16,51,77.510,11.741,0,76,50,51,65.824,11.445,90,68,50,1976,67.564,12.404,68,51,73.431,9.304,0,75,50,51,65.608,11.507,90,66,50,1976,64.995,11.334,66,51,73.647,10.272,0,73,50,51,66.353,9.824,90,66,50,1976,65.832,12.149,68,51,77.784,12.034,0,76,50,51,70.196,10.767,90,71,50,1976,68.426,13.237,69
