 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,190.392,25.564,0,193,50,51,139.039,48.631,90,153,50,1976,158.998,43.870,171,51,163.176,21.978,0,164,50,51,115.490,40.908,90,128,50,1976,133.581,37.783,143,51,150.353,22.715,0,150,50,51,103.118,36.385,90,110,50,1976,121.080,36.066,128,51,162.333,23.694,0,166,50,51,117.647,37.136,90,128,50,1976,135.031,36.051,143
2,51,189.824,25.371,0,191,50,51,138.431,48.159,90,153,50,1976,158.804,43.800,171,51,162.510,21.879,0,166,50,51,115.314,40.991,90,128,50,1976,133.435,37.638,143,51,151.137,23.438,0,153,50,51,103.980,36.505,90,112,50,1976,122.034,36.153,128,51,162.725,23.697,0,166,50,51,118.078,37.189,90,130,50,1976,135.138,35.944,143
3,51,189.745,25.629,0,189,50,51,137.784,48.828,90,153,50,1976,157.950,45.109,171,51,161.608,21.695,0,166,50,51,114.961,41.248,90,127,50,1976,132.820,37.788,143,51,151.824,22.907,0,153,50,51,103.922,36.921,90,114,50,1976,122.580,36.544,130,51,162.804,23.803,0,168,50,51,117.882,37.141,90,128,50,1976,134.856,35.824,141
4,51,189.667,25.135,0,193,50,51,138.922,47.914,90,150,50,1976,159.008,43.622,171,51,161.294,21.822,0,166,50,51,114.510,40.972,90,127,50,1976,132.693,37.617,143,51,152.941,23.077,0,155,50,51,105.059,36.905,90,114,50,1976,123.603,36.507,130,51,161.843,23.336,0,166,50,51,116.725,37.213,90,127,50,1976,134.224,35.730,141
5,51,189.863,25.401,0,191,50,51,137.725,48.403,90,152,50,1976,158.375,44.458,171,51,161.255,21.520,0,164,50,51,113.882,40.808,90,125,50,1976,132.223,37.634,141,51,153.863,23.107,0,153,50,51,105.686,37.100,90,114,50,1976,124.213,36.784,132,51,160.725,22.781,0,164,50,51,116.392,36.690,90,127,50,1976,133.679,35.430,141
6,51,189.745,25.384,0,189,50,51,138.275,48.574,90,153,50,1976,158.463,44.579,171,51,160.667,21.269,0,164,50,51,113.765,40.622,90,125,50,1976,132.022,37.444,141,51,153.961,23.239,0,155,50,51,106.098,37.722,90,114,50,1976,124.687,36.980,132,51,160.353,22.587,0,164,50,51,116.137,36.974,90,127,50,1976,133.160,35.355,141
7,51,190.196,25.261,0,193,50,51,139.353,47.344,90,155,50,1976,159.742,43.310,171,51,159.686,21.035,0,162,50,51,113.333,40.424,90,125,50,1976,131.674,37.486,141,51,155.000,23.407,0,155,50,51,106.922,38.182,90,116,50,1976,125.178,37.093,134,51,159.490,22.739,0,162,50,51,115.333,36.695,90,128,50,1976,132.702,35.436,141
8,51,190.745,25.351,0,189,50,51,138.608,48.929,90,152,50,1976,159.113,44.771,173,51,159.157,20.795,0,162,50,51,113.020,40.244,90,123,50,1976,131.183,37.290,141,51,155.020,23.595,0,155,50,51,106.784,37.935,90,114,50,1976,125.284,37.275,134,51,159.059,22.715,0,162,50,51,114.647,36.390,90,127,50,1976,132.006,35.211,139
9,51,191.294,25.094,0,193,50,51,140.216,47.781,90,153,50,1976,160.544,43.541,173,51,158.980,20.995,0,162,50,51,112.745,40.270,90,123,50,1976,130.959,37.325,141,51,155.490,23.673,0,155,50,51,107.235,38.070,90,116,50,1976,125.556,37.258,134,51,158.020,22.270,0,161,50,51,113.686,36.789,90,125,50,1976,131.213,35.243,139
10,51,192.255,25.132,0,195,50,51,140.882,48.291,90,153,50,1976,161.167,43.688,173,51,158.765,20.839,0,162,50,51,112.255,40.107,90,121,50,1976,130.537,37.268,141,51,155.255,23.786,0,155,50,51,107.157,37.647,90,116,50,1976,125.451,37.274,134,51,156.765,21.821,0,161,50,51,113.373,36.581,90,123,50,1976,130.576,34.860,139
