 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,65.765,16.486,0,62,50,51,61.529,6.034,90,62,50,1976,61.858,12.448,62,51,63.784,15.544,0,62,50,51,58.961,7.595,90,60,50,1976,60.429,12.368,59,51,66.843,17.140,0,64,50,51,63.725,5.415,90,66,50,1976,63.296,12.248,64,51,68.784,17.049,0,68,50,51,65.569,6.466,90,68,50,1976,65.830,13.026,66
2,51,64.588,16.238,0,62,50,51,60.686,6.725,90,62,50,1976,61.331,12.365,60,51,64.176,15.457,0,62,50,51,59.451,7.212,90,62,50,1976,60.733,12.352,60,51,66.569,17.524,0,64,50,51,63.294,5.464,90,64,50,1976,63.178,12.163,64,51,68.529,17.182,0,68,50,51,65.588,6.460,90,68,50,1976,65.715,13.005,66
3,51,64.333,15.390,0,62,50,51,60.765,6.408,90,62,50,1976,61.141,12.237,60,51,64.510,15.237,0,64,50,51,59.275,7.637,90,62,50,1976,60.968,12.603,60,51,66.353,16.871,0,64,50,51,63.333,5.283,90,64,50,1976,62.954,12.043,64,51,68.804,17.250,0,68,50,51,65.647,6.418,90,68,50,1976,65.844,12.899,66
4,51,64.059,14.829,0,62,50,51,60.843,6.929,90,62,50,1976,60.931,12.008,60,51,65.647,15.684,0,64,50,51,59.471,7.341,90,62,50,1976,61.369,12.782,60,51,65.765,16.705,0,64,50,51,62.373,5.481,90,64,50,1976,62.698,12.094,64,51,68.686,17.238,0,66,50,51,65.647,6.452,90,68,50,1976,65.722,12.992,66
5,51,64.039,14.943,0,62,50,51,59.941,6.641,90,62,50,1976,60.508,11.950,60,51,65.922,15.389,0,66,50,51,60.255,7.453,90,62,50,1976,61.828,12.939,60,51,65.863,16.034,0,64,50,51,62.686,6.002,90,64,50,1976,62.466,11.878,62,51,69.333,16.729,0,66,50,51,66.157,5.894,90,68,50,1976,65.919,12.896,66
6,51,63.235,14.691,0,62,50,51,59.784,6.679,90,62,50,1976,60.268,11.847,60,51,66.314,15.587,0,66,50,51,60.627,6.966,90,62,50,1976,62.073,13.031,60,51,66.118,16.233,0,62,50,51,62.373,5.779,90,64,50,1976,62.344,11.710,62,51,69.471,16.730,0,69,50,51,66.451,6.297,90,69,50,1976,66.119,12.898,68
7,51,63.275,14.668,0,62,50,51,59.647,6.539,90,62,50,1976,60.025,11.789,60,51,65.941,15.667,0,64,50,51,60.431,7.201,90,62,50,1976,62.414,13.199,60,51,65.706,15.685,0,64,50,51,62.431,6.107,90,64,50,1976,62.096,11.636,62,51,69.000,16.762,0,66,50,51,65.706,6.751,90,68,50,1976,66.021,12.898,68
8,51,63.294,14.718,0,60,50,51,59.490,6.751,90,62,50,1976,59.891,11.676,60,51,66.471,16.189,0,64,50,51,61.863,7.470,90,62,50,1976,62.745,13.483,60,51,65.255,15.115,0,64,50,51,62.608,5.800,90,64,50,1976,61.839,11.432,62,51,69.333,16.783,0,68,50,51,65.784,6.694,90,68,50,1976,66.110,12.892,68
9,51,63.020,14.300,0,62,50,51,59.745,6.800,90,62,50,1976,59.567,11.528,60,51,66.490,16.516,0,64,50,51,61.235,7.262,90,62,50,1976,62.895,13.517,60,51,64.373,14.486,0,64,50,51,62.196,6.216,90,64,50,1976,61.641,11.191,62,51,69.314,16.795,0,68,50,51,65.882,6.635,90,68,50,1976,66.226,12.849,68
10,51,62.941,14.591,0,60,50,51,59.667,6.781,90,62,50,1976,59.606,11.644,59,51,66.765,16.251,0,64,50,51,61.490,7.336,90,64,50,1976,62.858,13.540,60,51,64.059,14.484,0,64,50,51,62.314,5.935,90,64,50,1976,61.540,11.172,62,51,69.294,16.828,0,68,50,51,66.176,6.758,90,68,50,1976,66.038,12.831,68
11,51,62.647,14.881,0,60,50,51,59.275,6.655,90,62,50,1976,59.410,11.582,59,51,67.216,16.253,0,64,50,51,61.373,7.211,90,64,50,1976,62.902,13.506,60,51,63.529,13.880,0,64,50,51,62.176,6.517,90,64,50,1976,61.130,10.989,62,51,68.922,16.862,0,66,50,51,66.039,6.390,90,68,50,1976,65.847,12.884,68
12,51,62.098,14.999,0,62,50,51,59.255,6.826,90,62,50,1976,59.081,11.447,59,51,66.941,16.141,0,68,50,51,61.784,7.153,90,64,50,1976,62.849,13.363,60,51,63.647,13.984,0,64,50,51,61.627,6.245,90,64,50,1976,60.977,10.944,62,51,68.412,16.254,0,66,50,51,66.137,6.557,90,69,50,1976,65.735,12.736,68
13,51,62.412,14.983,0,60,50,51,58.706,7.292,90,62,50,1976,58.975,11.344,59,51,67.078,16.114,0,64,50,51,61.588,7.376,90,62,50,1976,62.958,13.221,62,51,63.549,14.069,0,64,50,51,61.392,6.129,90,64,50,1976,60.822,10.971,62,51,69.098,16.408,0,66,50,51,65.392,6.597,90,68,50,1976,65.774,12.784,66
14,51,61.765,14.440,0,60,50,51,58.824,6.541,90,60,50,1976,58.831,11.400,59,51,66.686,15.842,0,66,50,51,61.941,7.033,90,64,50,1976,62.973,13.365,62,51,63.451,13.578,0,62,50,51,61.647,6.079,90,64,50,1976,60.659,10.940,62,51,68.608,16.317,0,68,50,51,65.882,6.517,90,68,50,1976,65.790,12.767,68
15,51,61.569,14.304,0,60,50,51,58.549,6.673,90,60,50,1976,58.562,11.278,59,51,67.059,15.939,0,66,50,51,61.569,6.546,90,62,50,1976,63.036,13.399,60,51,63.039,13.395,0,62,50,51,61.392,6.245,90,64,50,1976,60.468,10.848,60,51,68.510,16.111,0,66,50,51,65.725,6.856,90,68,50,1976,65.724,12.691,68
16,51,61.098,14.121,0,60,50,51,58.098,7.052,90,60,50,1976,58.361,11.219,59,51,66.157,15.757,0,62,50,51,60.667,7.160,90,62,50,1976,62.180,13.101,60,51,62.137,13.277,0,62,50,51,60.510,5.801,90,62,50,1976,60.164,10.672,60,51,68.569,15.639,0,68,50,51,65.706,6.818,90,68,50,1976,65.546,12.521,68
17,51,61.020,13.895,0,60,50,51,57.451,7.004,90,60,50,1976,58.162,11.265,59,51,66.000,16.115,0,62,50,51,59.627,6.365,90,62,50,1976,61.242,12.850,60,51,62.686,13.308,0,62,50,51,60.608,6.187,90,62,50,1976,60.294,10.669,60,51,68.569,15.781,0,68,50,51,66.039,6.690,90,68,50,1976,65.419,12.530,66
18,51,61.235,14.059,0,59,50,51,57.451,6.900,90,60,50,1976,58.128,11.224,59,51,65.471,16.189,0,62,50,51,59.824,7.194,90,62,50,1976,60.766,12.900,60,51,62.941,13.285,0,62,50,51,60.667,6.380,90,62,50,1976,60.150,10.750,60,51,68.549,15.490,0,68,50,51,66.176,6.767,90,68,50,1976,65.547,12.548,68
19,51,60.922,14.200,0,60,50,51,57.843,6.760,90,60,50,1976,57.892,11.295,59,51,65.235,15.594,0,62,50,51,59.333,7.472,90,62,50,1976,60.288,12.740,60,51,62.863,13.375,0,62,50,51,60.412,6.518,90,62,50,1976,60.029,10.685,60,51,68.529,15.591,0,68,50,51,66.098,6.926,90,68,50,1976,65.415,12.450,66
20,51,60.569,14.244,0,59,50,51,56.961,6.481,90,60,50,1976,57.573,11.262,57,51,63.961,15.007,0,60,50,51,58.431,7.184,90,60,50,1976,59.844,12.552,60,51,62.431,13.222,0,62,50,51,59.549,6.528,90,62,50,1976,59.838,10.652,60,51,68.686,15.482,0,68,50,51,66.059,6.895,90,68,50,1976,65.456,12.428,66
21,51,60.275,13.764,0,59,50,51,56.627,6.651,90,59,50,1976,57.540,11.149,57,51,63.980,14.772,0,60,50,51,57.922,7.155,90,60,50,1976,59.476,12.257,59,51,62.667,14.154,0,62,50,51,59.824,6.834,90,62,50,1976,59.685,10.737,60,51,68.373,15.492,0,68,50,51,66.176,7.073,90,68,50,1976,65.315,12.420,66
22,51,60.961,13.784,0,59,50,51,56.980,6.875,90,60,50,1976,57.701,11.266,59,51,62.569,13.680,0,60,50,51,57.667,7.665,90,60,50,1976,58.968,11.932,59,51,62.431,13.592,0,60,50,51,59.549,6.595,90,62,50,1976,59.553,10.742,60,51,68.000,14.842,0,66,50,51,65.961,6.988,90,68,50,1976,65.309,12.390,66
23,51,61.137,13.548,0,60,50,51,57.235,7.431,90,60,50,1976,58.046,11.443,59,51,62.510,13.482,0,60,50,51,57.608,7.645,90,60,50,1976,58.634,11.651,59,51,62.255,13.409,0,60,50,51,59.765,6.834,90,60,50,1976,59.565,10.628,60,51,68.137,14.933,0,68,50,51,66.039,7.014,90,68,50,1976,65.271,12.327,66
24,51,60.588,13.484,0,60,50,51,57.510,7.455,90,60,50,1976,58.277,11.486,59,51,61.725,13.095,0,60,50,51,56.686,7.656,90,60,50,1976,58.251,11.645,59,51,62.412,13.672,0,62,50,51,59.490,7.412,90,60,50,1976,59.389,10.812,60,51,68.216,14.546,0,68,50,51,65.863,6.969,90,68,50,1976,65.387,12.193,68
25,51,60.980,13.058,0,60,50,51,57.980,7.179,90,60,50,1976,58.511,11.471,59,51,61.863,12.203,0,60,50,51,57.157,7.677,90,60,50,1976,58.169,11.363,59,51,62.157,13.527,0,60,50,51,59.275,7.508,90,60,50,1976,59.186,10.746,60,51,67.529,14.191,0,68,50,51,66.039,6.934,90,69,50,1976,65.032,12.235,66
26,51,61.255,12.901,0,60,50,51,57.961,7.346,90,60,50,1976,59.046,11.612,59,51,61.176,12.411,0,60,50,51,56.431,7.598,90,60,50,1976,57.640,11.103,59,51,62.471,13.393,0,60,50,51,59.216,7.311,90,60,50,1976,59.268,10.713,60,51,67.686,14.380,0,68,50,51,65.863,6.753,90,68,50,1976,65.059,12.187,66
27,51,62.608,14.365,0,62,50,51,58.098,6.619,90,60,50,1976,60.010,11.812,60,51,61.255,12.345,0,60,50,51,56.314,7.298,90,59,50,1976,57.394,11.049,59,51,62.059,13.114,0,60,50,51,59.627,7.419,90,62,50,1976,59.220,10.582,60,51,68.118,14.463,0,68,50,51,66.118,7.180,90,68,50,1976,65.180,12.188,66
28,51,64.765,15.402,0,62,50,51,60.569,6.281,90,62,50,1976,61.843,11.734,62,51,60.569,12.062,0,60,50,51,56.275,7.668,90,59,50,1976,57.012,10.829,57,51,62.431,12.906,0,60,50,51,59.765,7.022,90,62,50,1976,59.488,10.462,60,51,67.549,14.371,0,66,50,51,65.490,7.089,90,68,50,1976,64.904,12.196,66
29,51,65.490,15.415,0,66,50,51,62.980,6.754,90,64,50,1976,62.780,11.975,62,51,60.373,11.681,0,60,50,51,55.824,7.835,90,59,50,1976,56.764,10.827,57,51,62.529,12.816,0,62,50,51,59.980,6.860,90,60,50,1976,59.726,10.404,60,51,67.882,14.551,0,68,50,51,65.000,7.164,90,68,50,1976,64.989,12.322,66
30,51,66.078,15.309,0,64,50,51,63.471,6.162,90,64,50,1976,63.719,12.398,62,51,59.686,12.242,0,60,50,51,55.863,7.681,90,59,50,1976,56.589,10.701,57,51,61.863,12.141,0,62,50,51,60.020,6.953,90,62,50,1976,59.971,10.251,60,51,67.902,14.322,0,68,50,51,65.157,7.162,90,68,50,1976,64.892,12.282,66
