 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,88.059,15.833,0,85,50,51,72.824,10.131,90,73,50,1976,78.960,17.081,78,51,90.275,17.360,0,89,50,51,74.745,10.425,90,75,50,1976,80.918,18.121,80,51,98.588,19.633,0,98,50,51,79.098,12.158,90,80,50,1976,86.498,19.948,85,51,81.627,14.720,0,82,50,51,66.275,7.354,90,66,50,1976,74.215,16.230,73
2,51,87.804,16.134,0,85,50,51,72.706,10.416,90,73,50,1976,78.950,17.365,76,51,90.549,17.331,0,91,50,51,74.569,10.267,90,76,50,1976,80.794,18.228,78,51,97.961,18.926,0,98,50,51,79.078,12.363,90,80,50,1976,86.287,19.941,85,51,81.627,14.337,0,80,50,51,66.020,7.706,90,66,50,1976,74.309,16.335,73
3,51,87.765,16.592,0,85,50,51,72.353,10.427,90,71,50,1976,78.386,17.367,76,51,89.863,17.592,0,91,50,51,73.745,10.139,90,75,50,1976,80.663,18.182,78,51,96.725,18.698,0,94,50,51,77.961,12.363,90,80,50,1976,85.763,20.088,84,51,82.529,14.387,0,80,50,51,66.235,7.472,90,66,50,1976,74.709,16.203,73
4,51,87.843,16.544,0,85,50,51,72.353,10.378,90,73,50,1976,78.209,17.422,76,51,89.824,17.316,0,91,50,51,74.059,11.004,90,75,50,1976,80.611,18.099,78,51,96.078,18.989,0,94,50,51,78.255,11.925,90,80,50,1976,85.522,19.886,84,51,83.020,14.026,0,82,50,51,66.529,7.460,90,66,50,1976,74.947,16.006,73
5,51,88.059,16.744,0,87,50,51,71.686,10.085,90,73,50,1976,77.746,17.181,76,51,88.980,17.984,0,89,50,51,73.882,10.505,90,75,50,1976,80.341,18.052,78,51,95.431,18.527,0,94,50,51,77.137,11.817,90,78,50,1976,84.828,19.544,84,51,84.961,13.864,0,84,50,51,67.627,7.736,90,68,50,1976,76.719,16.194,75
6,51,87.137,16.067,0,85,50,51,71.216,9.607,90,71,50,1976,77.591,17.394,76,51,89.275,17.640,0,89,50,51,73.412,10.542,90,75,50,1976,79.805,18.067,78,51,95.196,18.591,0,93,50,51,76.745,11.292,90,78,50,1976,84.584,19.498,84,51,87.176,14.876,0,85,50,51,69.725,8.234,90,69,50,1976,78.212,16.579,76
7,51,87.333,16.454,0,85,50,51,71.765,9.736,90,73,50,1976,77.603,17.155,75,51,89.216,17.696,0,85,50,51,72.941,10.228,90,75,50,1976,80.031,17.999,78,51,94.765,18.351,0,93,50,51,76.510,11.773,90,76,50,1976,84.134,19.308,82,51,90.137,15.704,0,87,50,51,72.000,9.336,90,71,50,1976,80.112,17.153,78
8,51,86.255,17.290,0,84,50,51,71.412,9.172,90,71,50,1976,77.325,17.168,75,51,89.667,17.741,0,89,50,51,72.275,10.131,90,73,50,1976,79.597,17.900,78,51,94.804,18.376,0,94,50,51,76.314,11.845,90,78,50,1976,83.814,19.210,82,51,92.392,16.503,0,91,50,51,74.784,10.304,90,73,50,1976,82.213,17.835,82
9,51,85.608,16.558,0,84,50,51,70.549,9.025,90,69,50,1976,76.768,16.682,75,51,89.000,17.259,0,89,50,51,72.353,10.061,90,71,50,1976,79.490,17.889,76,51,94.294,18.333,0,93,50,51,75.980,11.122,90,76,50,1976,83.631,18.873,82,51,94.353,17.215,0,93,50,51,76.510,9.870,90,76,50,1976,83.919,18.355,82
10,51,85.471,16.546,0,84,50,51,70.353,9.275,90,69,50,1976,76.553,16.673,75,51,88.451,17.350,0,87,50,51,72.471,9.908,90,71,50,1976,79.373,17.674,76,51,93.784,18.386,0,93,50,51,75.863,11.363,90,76,50,1976,83.205,18.861,82,51,96.627,17.704,0,94,50,51,77.863,10.016,90,76,50,1976,85.445,18.731,84
