 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Feret(linea_horizontal_1),FeretX(linea_horizontal_1),FeretY(linea_horizontal_1),FeretAngle(linea_horizontal_1),MinFeret(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Feret(linea_vertical_1),FeretX(linea_vertical_1),FeretY(linea_vertical_1),FeretAngle(linea_vertical_1),MinFeret(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Feret(ovalo_1),FeretX(ovalo_1),FeretY(ovalo_1),FeretAngle(ovalo_1),MinFeret(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Feret(linea_horizontal_2),FeretX(linea_horizontal_2),FeretY(linea_horizontal_2),FeretAngle(linea_horizontal_2),MinFeret(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Feret(linea_vertical_2),FeretX(linea_vertical_2),FeretY(linea_vertical_2),FeretAngle(linea_vertical_2),MinFeret(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Feret(ovalo_2),FeretX(ovalo_2),FeretY(ovalo_2),FeretAngle(ovalo_2),MinFeret(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Feret(linea_horizontal_3),FeretX(linea_horizontal_3),FeretY(linea_horizontal_3),FeretAngle(linea_horizontal_3),MinFeret(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Feret(linea_vertical_3),FeretX(linea_vertical_3),FeretY(linea_vertical_3),FeretAngle(linea_vertical_3),MinFeret(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Feret(ovalo_3),FeretX(ovalo_3),FeretY(ovalo_3),FeretAngle(ovalo_3),MinFeret(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Feret(linea_horizontal_4),FeretX(linea_horizontal_4),FeretY(linea_horizontal_4),FeretAngle(linea_horizontal_4),MinFeret(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Feret(linea_vertical_4),FeretX(linea_vertical_4),FeretY(linea_vertical_4),FeretAngle(linea_vertical_4),MinFeret(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4),Feret(ovalo_4),FeretX(ovalo_4),FeretY(ovalo_4),FeretAngle(ovalo_4),MinFeret(ovalo_4)
152,51,79.784,13.472,44,94,0,50,96,66,0,0,50,51,92.294,23.128,66,153,90,50,121,41,90,0,50,1976,88.255,25.316,35,166,50,96,66,0,50,51,95.647,15.533,48,119,0,50,96,167,0,0,50,51,106.824,26.635,68,153,90,50,121,142,90,0,50,1976,100.852,28.736,39,200,50,96,167,0,50,49,104.449,13.958,57,134,0,48,96,268,0,0,48,51,102.157,21.226,75,134,90,50,120,243,90,0,50,1888,110.460,29.840,5,255,50,120,293,90,48,47,97.596,6.626,76,116,0,46,96,369,0,0,46,51,100.471,23.328,62,132,90,50,119,344,90,0,50,1804,98.019,22.375,51,145,50,119,394,90,46
153,51,78.902,13.669,42,94,0,50,96,66,0,0,50,51,91.706,23.286,66,153,90,50,121,41,90,0,50,1976,87.728,25.224,35,164,50,96,66,0,50,51,97.314,16.705,48,125,0,50,96,167,0,0,50,51,109.275,28.044,68,159,90,50,121,142,90,0,50,1976,102.346,29.634,39,202,50,96,167,0,50,49,105.184,16.559,55,152,0,48,96,268,0,0,48,51,102.118,21.458,73,136,90,50,120,243,90,0,50,1888,110.742,29.959,5,255,50,120,293,90,48,47,97.702,6.743,76,116,0,46,96,369,0,0,46,51,100.706,23.485,62,134,90,50,119,344,90,0,50,1804,97.960,22.376,51,146,50,119,394,90,46
154,51,79.314,13.393,44,96,0,50,96,66,0,0,50,51,91.000,23.248,64,150,90,50,121,41,90,0,50,1976,87.612,25.108,35,162,50,96,66,0,50,51,98.294,16.735,48,125,0,50,96,167,0,0,50,51,111.314,27.524,69,157,90,50,121,142,90,0,50,1976,103.204,29.187,39,202,50,96,167,0,50,49,103.959,14.507,55,134,0,48,96,268,0,0,48,51,103.412,21.964,76,141,90,50,120,243,90,0,50,1888,111.181,30.434,5,255,50,120,293,90,48,47,97.468,6.846,76,114,0,46,96,369,0,0,46,51,99.647,23.297,60,130,90,50,119,344,90,0,50,1804,97.705,22.448,51,145,50,119,394,90,46
155,51,79.510,13.667,42,96,0,50,96,66,0,0,50,51,90.765,22.067,64,148,90,50,121,41,90,0,50,1976,87.353,24.698,34,159,50,96,66,0,50,51,96.451,15.710,48,123,0,50,96,167,0,0,50,51,112.431,27.732,73,153,90,50,121,142,90,0,50,1976,102.857,29.378,39,204,50,96,167,0,50,49,105.163,17.717,53,162,0,48,96,268,0,0,48,51,103.431,21.613,76,139,90,50,120,243,90,0,50,1888,111.021,30.581,28,255,50,120,293,90,48,47,97.574,6.668,76,114,0,46,96,369,0,0,46,51,100.196,23.467,62,134,90,50,119,344,90,0,50,1804,97.972,22.354,51,143,50,119,394,90,46
156,51,79.235,13.613,44,96,0,50,96,66,0,0,50,51,90.608,21.038,64,143,90,50,121,41,90,0,50,1976,87.197,24.327,34,153,50,96,66,0,50,51,95.843,15.175,48,123,0,50,96,167,0,0,50,51,112.745,27.968,71,157,90,50,121,142,90,0,50,1976,102.510,30.026,39,213,50,96,167,0,50,49,104.490,14.453,55,134,0,48,96,268,0,0,48,51,103.471,21.611,76,141,90,50,120,243,90,0,50,1888,111.334,30.395,32,255,50,120,293,90,48,47,96.851,6.196,76,109,0,46,96,369,0,0,46,51,99.647,23.147,62,134,90,50,119,344,90,0,50,1804,97.875,22.279,51,143,50,119,394,90,46
157,51,79.255,13.406,44,96,0,50,96,66,0,0,50,51,90.392,20.884,64,143,90,50,121,41,90,0,50,1976,87.039,24.135,34,153,50,96,66,0,50,51,94.059,14.931,48,121,0,50,96,167,0,0,50,51,112.373,28.509,73,159,90,50,121,142,90,0,50,1976,101.921,30.355,39,214,50,96,167,0,50,49,104.449,15.605,55,139,0,48,96,268,0,0,48,51,103.431,21.896,76,141,90,50,120,243,90,0,50,1888,111.184,30.234,37,255,50,120,293,90,48,47,97.106,5.946,76,107,0,46,96,369,0,0,46,51,99.314,22.619,60,132,90,50,119,344,90,0,50,1804,97.810,22.178,50,143,50,119,394,90,46
158,51,79.353,13.474,44,96,0,50,96,66,0,0,50,51,90.843,20.570,64,139,90,50,121,41,90,0,50,1976,87.232,24.055,35,150,50,96,66,0,50,51,93.078,14.618,48,119,0,50,96,167,0,0,50,51,112.510,29.357,71,166,90,50,121,142,90,0,50,1976,101.865,30.591,37,209,50,96,167,0,50,49,103.551,14.401,55,130,0,48,96,268,0,0,48,51,103.235,21.654,78,141,90,50,120,243,90,0,50,1888,111.138,30.132,35,255,50,120,293,90,48,47,97.872,6.371,76,110,0,46,96,369,0,0,46,51,100.020,22.332,62,132,90,50,119,344,90,0,50,1804,98.094,22.164,51,145,50,119,394,90,46
159,51,79.902,13.949,44,98,0,50,96,66,0,0,50,51,90.745,20.275,64,139,90,50,121,41,90,0,50,1976,87.452,24.123,35,152,50,96,66,0,50,51,92.667,14.478,48,112,0,50,96,167,0,0,50,51,113.706,30.462,73,171,90,50,121,142,90,0,50,1976,101.873,30.888,39,211,50,96,167,0,50,49,102.837,13.328,55,125,0,48,96,268,0,0,48,51,102.706,21.935,76,141,90,50,120,243,90,0,50,1888,110.903,30.315,32,255,50,120,293,90,48,47,100.574,6.623,78,112,0,46,96,369,0,0,46,51,100.765,22.073,64,134,90,50,119,344,90,0,50,1804,99.411,22.369,51,150,50,119,394,90,46
160,51,80.137,14.475,41,98,0,50,96,66,0,0,50,51,91.627,18.556,68,136,90,50,121,41,90,0,50,1976,88.099,24.504,35,152,50,96,66,0,50,51,92.529,14.846,46,114,0,50,96,167,0,0,50,51,114.157,30.692,71,171,90,50,121,142,90,0,50,1976,101.916,31.081,39,221,50,96,167,0,50,49,101.408,13.517,53,123,0,48,96,268,0,0,48,51,101.137,22.514,73,141,90,50,120,243,90,0,50,1888,109.990,30.423,35,255,50,120,293,90,48,47,102.787,6.587,82,114,0,46,96,369,0,0,46,51,102.157,22.524,64,134,90,50,119,344,90,0,50,1804,101.532,23.807,51,157,50,119,394,90,46
161,51,81.824,16.191,41,103,0,50,96,66,0,0,50,51,91.627,19.650,66,137,90,50,121,41,90,0,50,1976,89.245,25.133,35,153,50,96,66,0,50,51,92.294,14.583,46,112,0,50,96,167,0,0,50,51,114.216,31.586,71,175,90,50,121,142,90,0,50,1976,101.472,30.897,37,220,50,96,167,0,50,49,101.143,12.958,55,121,0,48,96,268,0,0,48,51,101.196,22.448,73,139,90,50,120,243,90,0,50,1888,109.941,30.233,37,255,50,120,293,90,48,47,104.830,6.774,82,114,0,46,96,369,0,0,46,51,104.667,24.179,64,134,90,50,119,344,90,0,50,1804,104.083,25.712,51,166,50,119,394,90,46
162,51,83.941,17.929,42,107,0,50,96,66,0,0,50,51,92.882,21.465,68,150,90,50,121,41,90,0,50,1976,90.937,26.230,37,162,50,96,66,0,50,51,92.373,14.504,48,110,0,50,96,167,0,0,50,51,113.882,31.665,71,175,90,50,121,142,90,0,50,1976,101.380,31.055,37,221,50,96,167,0,50,49,100.449,13.151,53,121,0,48,96,268,0,0,48,51,100.667,22.570,73,139,90,50,120,243,90,0,50,1888,109.279,30.133,28,255,50,120,293,90,48,47,106.489,7.342,82,118,0,46,96,369,0,0,46,51,109.078,26.291,66,141,90,50,119,344,90,0,50,1804,106.573,26.657,53,168,50,119,394,90,46
163,51,85.118,17.962,42,107,0,50,96,66,0,0,50,51,94.314,23.079,68,157,90,50,121,41,90,0,50,1976,92.707,27.926,35,173,50,96,66,0,50,51,92.627,14.237,48,110,0,50,96,167,0,0,50,51,114.373,31.899,73,177,90,50,121,142,90,0,50,1976,101.522,31.221,37,223,50,96,167,0,50,49,99.510,12.891,55,125,0,48,96,268,0,0,48,51,100.118,22.784,71,139,90,50,120,243,90,0,50,1888,108.740,29.863,39,255,50,120,293,90,48,47,106.404,7.324,84,119,0,46,96,369,0,0,46,51,112.098,26.713,69,146,90,50,119,344,90,0,50,1804,108.034,25.996,57,164,50,119,394,90,46
164,51,86.294,18.482,42,109,0,50,96,66,0,0,50,51,94.451,23.746,66,157,90,50,121,41,90,0,50,1976,92.931,27.557,35,173,50,96,66,0,50,51,91.118,14.226,46,109,0,50,96,167,0,0,50,51,113.922,32.906,71,177,90,50,121,142,90,0,50,1976,101.134,31.212,37,216,50,96,167,0,50,49,98.020,12.954,53,121,0,48,96,268,0,0,48,51,99.451,22.330,71,136,90,50,120,243,90,0,50,1888,108.128,29.624,41,255,50,120,293,90,48,47,106.000,7.483,87,121,0,46,96,369,0,0,46,51,110.412,24.714,69,146,90,50,119,344,90,0,50,1804,107.791,24.872,59,161,50,119,394,90,46
165,51,84.157,17.661,42,107,0,50,96,66,0,0,50,51,94.333,22.617,66,150,90,50,121,41,90,0,50,1976,91.965,26.683,35,162,50,96,66,0,50,51,91.255,13.766,48,110,0,50,96,167,0,0,50,51,113.686,32.358,73,179,90,50,121,142,90,0,50,1976,100.788,31.038,37,209,50,96,167,0,50,49,98.408,13.273,53,123,0,48,96,268,0,0,48,51,99.314,22.077,71,136,90,50,120,243,90,0,50,1888,107.600,29.478,5,255,50,120,293,90,48,47,106.277,8.091,85,127,0,46,96,369,0,0,46,51,109.510,23.130,73,139,90,50,119,344,90,0,50,1804,107.669,23.960,62,161,50,119,394,90,46
166,51,82.373,16.138,42,105,0,50,96,66,0,0,50,51,95.020,23.787,68,155,90,50,121,41,90,0,50,1976,91.753,27.356,35,170,50,96,66,0,50,51,90.980,13.281,48,110,0,50,96,167,0,0,50,51,112.490,32.745,71,177,90,50,121,142,90,0,50,1976,100.455,30.980,39,209,50,96,167,0,50,49,97.000,12.671,53,118,0,48,96,268,0,0,48,51,98.549,22.096,71,136,90,50,120,243,90,0,50,1888,106.597,29.006,37,255,50,120,293,90,48,47,106.468,8.248,85,130,0,46,96,369,0,0,46,51,109.294,22.441,73,141,90,50,119,344,90,0,50,1804,107.770,23.466,64,161,50,119,394,90,46
167,51,82.588,15.891,44,103,0,50,96,66,0,0,50,51,95.863,25.819,68,164,90,50,121,41,90,0,50,1976,91.835,28.126,35,180,50,96,66,0,50,51,91.098,13.368,46,110,0,50,96,167,0,0,50,51,112.471,32.367,71,171,90,50,121,142,90,0,50,1976,100.506,30.848,39,211,50,96,167,0,50,49,97.694,12.487,55,119,0,48,96,268,0,0,48,51,97.961,22.333,71,136,90,50,120,243,90,0,50,1888,106.250,28.940,5,255,50,120,293,90,48,47,106.362,8.887,85,132,0,46,96,369,0,0,46,51,109.647,22.529,71,141,90,50,119,344,90,0,50,1804,107.992,23.338,64,162,50,119,394,90,46
168,51,82.157,15.442,44,100,0,50,96,66,0,0,50,51,96.392,26.307,66,164,90,50,121,41,90,0,50,1976,91.888,28.576,34,186,50,96,66,0,50,51,90.980,13.251,46,109,0,50,96,167,0,0,50,51,111.961,33.123,71,177,90,50,121,142,90,0,50,1976,100.317,30.543,39,204,50,96,167,0,50,49,98.286,11.944,53,118,0,48,96,268,0,0,48,51,97.490,21.754,71,134,90,50,120,243,90,0,50,1888,105.888,28.616,35,255,50,120,293,90,48,47,106.660,9.391,85,136,0,46,96,369,0,0,46,51,110.059,21.848,75,141,90,50,119,344,90,0,50,1804,108.370,23.225,64,162,50,119,394,90,46
169,51,81.118,15.242,44,100,0,50,96,66,0,0,50,51,95.667,27.229,64,168,90,50,121,41,90,0,50,1976,91.606,28.891,35,193,50,96,66,0,50,51,90.157,12.864,46,110,0,50,96,167,0,0,50,51,111.490,32.226,69,179,90,50,121,142,90,0,50,1976,99.825,30.361,39,213,50,96,167,0,50,49,98.306,11.682,51,119,0,48,96,268,0,0,48,51,97.490,22.286,69,134,90,50,120,243,90,0,50,1888,105.407,28.298,37,255,50,120,293,90,48,47,106.149,9.406,85,134,0,46,96,369,0,0,46,51,110.627,21.958,76,143,90,50,119,344,90,0,50,1804,108.533,23.208,62,164,50,119,394,90,46
170,51,81.333,15.459,44,102,0,50,96,66,0,0,50,51,95.902,28.050,64,170,90,50,121,41,90,0,50,1976,91.837,29.190,34,198,50,96,66,0,50,51,90.137,12.525,48,109,0,50,96,167,0,0,50,51,111.157,33.095,69,179,90,50,121,142,90,0,50,1976,99.510,30.021,37,207,50,96,167,0,50,49,98.020,10.997,53,118,0,48,96,268,0,0,48,51,96.765,22.406,69,134,90,50,120,243,90,0,50,1888,104.712,28.027,8,255,50,120,293,90,48,47,105.809,9.472,85,134,0,46,96,369,0,0,46,51,110.431,22.390,75,143,90,50,119,344,90,0,50,1804,108.440,23.242,62,162,50,119,394,90,46
171,51,81.157,15.809,42,100,0,50,96,66,0,0,50,51,95.667,28.282,64,175,90,50,121,41,90,0,50,1976,91.826,29.208,35,200,50,96,66,0,50,51,89.745,12.267,48,107,0,50,96,167,0,0,50,51,110.020,32.722,68,177,90,50,121,142,90,0,50,1976,99.016,29.729,37,209,50,96,167,0,50,49,97.224,10.635,53,116,0,48,96,268,0,0,48,51,96.667,22.485,69,134,90,50,120,243,90,0,50,1888,104.370,27.683,32,255,50,120,293,90,48,47,105.872,9.340,85,134,0,46,96,369,0,0,46,51,111.039,22.369,75,143,90,50,119,344,90,0,50,1804,108.377,23.248,62,162,50,119,394,90,46
172,51,81.098,15.824,42,100,0,50,96,66,0,0,50,51,96.078,26.963,64,170,90,50,121,41,90,0,50,1976,91.972,29.226,35,195,50,96,66,0,50,51,89.863,12.447,48,109,0,50,96,167,0,0,50,51,109.255,32.178,68,179,90,50,121,142,90,0,50,1976,98.670,29.588,37,211,50,96,167,0,50,49,97.265,10.967,53,116,0,48,96,268,0,0,48,51,96.294,22.550,69,134,90,50,120,243,90,0,50,1888,103.800,27.304,10,255,50,120,293,90,48,47,106.106,9.237,85,134,0,46,96,369,0,0,46,51,110.784,22.938,75,146,90,50,119,344,90,0,50,1804,108.416,23.330,62,162,50,119,394,90,46
173,51,81.137,15.486,44,100,0,50,96,66,0,0,50,51,96.157,26.135,68,168,90,50,121,41,90,0,50,1976,92.072,29.337,35,196,50,96,66,0,50,51,89.157,11.611,48,107,0,50,96,167,0,0,50,51,108.588,32.166,66,175,90,50,121,142,90,0,50,1976,98.089,29.084,37,209,50,96,167,0,50,49,96.714,11.000,53,118,0,48,96,268,0,0,48,51,95.882,22.353,69,132,90,50,120,243,90,0,50,1888,103.325,26.908,34,255,50,120,293,90,48,47,106.128,9.254,85,136,0,46,96,369,0,0,46,51,110.804,23.056,75,145,90,50,119,344,90,0,50,1804,108.319,23.265,62,162,50,119,394,90,46
174,51,80.549,15.225,42,100,0,50,96,66,0,0,50,51,96.000,26.587,66,171,90,50,121,41,90,0,50,1976,91.871,29.598,35,200,50,96,66,0,50,51,89.275,11.243,50,107,0,50,96,167,0,0,50,51,107.647,31.802,64,170,90,50,121,142,90,0,50,1976,97.836,28.720,37,200,50,96,167,0,50,49,97.102,10.800,55,118,0,48,96,268,0,0,48,51,95.333,22.339,68,130,90,50,120,243,90,0,50,1888,102.872,26.788,26,255,50,120,293,90,48,47,104.957,8.917,85,134,0,46,96,369,0,0,46,51,110.569,23.010,75,143,90,50,119,344,90,0,50,1804,107.904,23.395,62,162,50,119,394,90,46
175,51,80.118,15.302,42,102,0,50,96,66,0,0,50,51,95.961,25.263,68,168,90,50,121,41,90,0,50,1976,91.581,29.326,34,198,50,96,66,0,50,51,88.510,11.017,48,103,0,50,96,167,0,0,50,51,106.922,31.236,62,168,90,50,121,142,90,0,50,1976,97.442,28.559,35,196,50,96,167,0,50,49,96.020,11.133,55,118,0,48,96,268,0,0,48,51,95.490,22.543,68,134,90,50,120,243,90,0,50,1888,102.343,26.689,32,255,50,120,293,90,48,47,104.447,8.695,84,132,0,46,96,369,0,0,46,51,110.373,23.644,75,143,90,50,119,344,90,0,50,1804,107.151,23.719,59,161,50,119,394,90,46
176,51,80.353,15.099,44,103,0,50,96,66,0,0,50,51,95.216,24.955,64,162,90,50,121,41,90,0,50,1976,91.311,29.183,35,195,50,96,66,0,50,51,88.118,11.450,48,103,0,50,96,167,0,0,50,51,106.118,30.974,62,166,90,50,121,142,90,0,50,1976,97.154,28.419,35,195,50,96,167,0,50,49,96.878,11.202,55,116,0,48,96,268,0,0,48,51,95.392,22.529,68,130,90,50,120,243,90,0,50,1888,102.126,26.769,30,255,50,120,293,90,48,47,103.660,8.504,84,130,0,46,96,369,0,0,46,51,109.176,23.660,73,141,90,50,119,344,90,0,50,1804,106.448,23.987,59,159,50,119,394,90,46
177,51,80.451,15.263,44,102,0,50,96,66,0,0,50,51,94.725,24.483,66,161,90,50,121,41,90,0,50,1976,91.051,29.028,35,191,50,96,66,0,50,51,88.059,11.035,48,102,0,50,96,167,0,0,50,51,105.275,30.994,62,166,90,50,121,142,90,0,50,1976,96.735,28.147,35,196,50,96,167,0,50,49,96.082,10.624,55,114,0,48,96,268,0,0,48,51,94.412,22.103,68,128,90,50,120,243,90,0,50,1888,101.801,27.215,5,255,50,120,293,90,48,47,103.213,8.434,85,128,0,46,96,369,0,0,46,51,108.980,23.852,75,141,90,50,119,344,90,0,50,1804,106.119,24.056,59,159,50,119,394,90,46
178,51,80.451,15.482,42,100,0,50,96,66,0,0,50,51,94.176,24.672,66,161,90,50,121,41,90,0,50,1976,90.637,28.635,35,193,50,96,66,0,50,51,87.451,10.911,48,102,0,50,96,167,0,0,50,51,104.824,30.373,62,162,90,50,121,142,90,0,50,1976,96.342,27.936,35,193,50,96,167,0,50,49,96.061,10.887,51,112,0,48,96,268,0,0,48,51,94.588,22.364,66,130,90,50,120,243,90,0,50,1888,101.539,27.122,5,255,50,120,293,90,48,47,102.957,8.630,84,130,0,46,96,369,0,0,46,51,109.294,23.446,75,141,90,50,119,344,90,0,50,1804,105.840,23.996,57,161,50,119,394,90,46
179,51,80.333,15.012,44,100,0,50,96,66,0,0,50,51,92.588,22.199,66,148,90,50,121,41,90,0,50,1976,90.238,28.088,35,184,50,96,66,0,50,51,87.353,11.255,46,102,0,50,96,167,0,0,50,51,104.078,30.035,62,161,90,50,121,142,90,0,50,1976,96.101,27.606,37,193,50,96,167,0,50,49,95.163,11.089,51,112,0,48,96,268,0,0,48,51,94.157,22.805,64,130,90,50,120,243,90,0,50,1888,101.063,27.446,5,255,50,120,293,90,48,47,102.766,8.721,84,130,0,46,96,369,0,0,46,51,107.882,23.451,73,139,90,50,119,344,90,0,50,1804,105.479,24.088,59,157,50,119,394,90,46
180,51,79.490,14.691,44,98,0,50,96,66,0,0,50,51,92.863,21.197,68,146,90,50,121,41,90,0,50,1976,89.909,28.146,35,180,50,96,66,0,50,51,87.588,11.089,48,100,0,50,96,167,0,0,50,51,102.569,29.534,60,157,90,50,121,142,90,0,50,1976,95.749,27.267,37,193,50,96,167,0,50,49,95.347,10.403,53,110,0,48,96,268,0,0,48,51,93.902,22.749,64,132,90,50,120,243,90,0,50,1888,100.788,27.239,5,255,50,120,293,90,48,47,102.617,8.520,84,127,0,46,96,369,0,0,46,51,107.510,23.546,71,139,90,50,119,344,90,0,50,1804,105.138,23.933,59,157,50,119,394,90,46
181,51,79.098,14.381,44,98,0,50,96,66,0,0,50,51,92.588,21.022,68,148,90,50,121,41,90,0,50,1976,89.195,27.458,35,179,50,96,66,0,50,51,87.765,10.586,48,102,0,50,96,167,0,0,50,51,101.961,29.048,59,150,90,50,121,142,90,0,50,1976,95.363,27.074,37,193,50,96,167,0,50,49,94.490,10.490,53,112,0,48,96,268,0,0,48,51,93.392,22.789,64,128,90,50,120,243,90,0,50,1888,100.303,27.207,5,255,50,120,293,90,48,47,102.255,8.870,80,128,0,46,96,369,0,0,46,51,106.784,23.375,73,141,90,50,119,344,90,0,50,1804,104.253,23.861,57,157,50,119,394,90,46
182,51,79.137,15.161,44,100,0,50,96,66,0,0,50,51,92.216,20.572,68,145,90,50,121,41,90,0,50,1976,89.081,27.288,37,175,50,96,66,0,50,51,87.765,10.514,48,102,0,50,96,167,0,0,50,51,101.137,28.463,59,148,90,50,121,142,90,0,50,1976,95.184,26.810,37,191,50,96,167,0,50,49,94.000,10.803,53,110,0,48,96,268,0,0,48,51,92.922,22.435,64,130,90,50,120,243,90,0,50,1888,100.055,27.111,5,255,50,120,293,90,48,47,102.340,8.391,80,127,0,46,96,369,0,0,46,51,107.196,23.999,71,141,90,50,119,344,90,0,50,1804,104.094,23.751,57,155,50,119,394,90,46
183,51,78.745,14.493,44,100,0,50,96,66,0,0,50,51,91.510,20.283,66,141,90,50,121,41,90,0,50,1976,88.666,27.130,35,171,50,96,66,0,50,51,87.902,10.381,50,102,0,50,96,167,0,0,50,51,101.235,28.947,60,150,90,50,121,142,90,0,50,1976,95.108,26.561,39,191,50,96,167,0,50,49,94.082,11.451,53,110,0,48,96,268,0,0,48,51,93.333,22.283,64,128,90,50,120,243,90,0,50,1888,100.254,27.133,5,255,50,120,293,90,48,47,101.851,8.312,80,127,0,46,96,369,0,0,46,51,106.667,24.230,69,141,90,50,119,344,90,0,50,1804,103.686,23.668,57,155,50,119,394,90,46
184,51,78.392,14.189,44,94,0,50,96,66,0,0,50,51,91.118,20.126,62,139,90,50,121,41,90,0,50,1976,88.334,26.813,35,170,50,96,66,0,50,51,87.431,10.452,48,100,0,50,96,167,0,0,50,51,100.078,27.580,59,146,90,50,121,142,90,0,50,1976,94.743,26.235,37,191,50,96,167,0,50,49,93.265,12.677,53,110,0,48,96,268,0,0,48,51,92.686,21.546,64,127,90,50,120,243,90,0,50,1888,100.296,27.011,5,255,50,120,293,90,48,47,101.319,7.965,80,123,0,46,96,369,0,0,46,51,106.373,24.306,69,141,90,50,119,344,90,0,50,1804,103.517,23.568,57,155,50,119,394,90,46
185,51,78.588,14.600,41,96,0,50,96,66,0,0,50,51,90.588,19.558,62,136,90,50,121,41,90,0,50,1976,87.986,26.565,35,170,50,96,66,0,50,51,87.431,10.126,48,102,0,50,96,167,0,0,50,51,99.039,27.328,59,146,90,50,121,142,90,0,50,1976,94.503,26.017,37,189,50,96,167,0,50,49,94.408,13.557,53,112,0,48,96,268,0,0,48,51,93.275,21.313,64,127,90,50,120,243,90,0,50,1888,100.889,27.024,5,255,50,120,293,90,48,47,101.468,7.863,80,123,0,46,96,369,0,0,46,51,105.529,24.009,69,141,90,50,119,344,90,0,50,1804,103.210,23.489,57,153,50,119,394,90,46
186,51,78.431,14.434,44,96,0,50,96,66,0,0,50,51,90.059,19.241,62,132,90,50,121,41,90,0,50,1976,87.856,26.203,35,170,50,96,66,0,50,51,87.353,10.419,48,100,0,50,96,167,0,0,50,51,98.569,27.070,60,143,90,50,121,142,90,0,50,1976,94.371,25.915,37,191,50,96,167,0,50,49,95.327,16.122,41,116,0,48,96,268,0,0,48,51,93.961,20.733,66,130,90,50,120,243,90,0,50,1888,102.148,27.007,5,255,50,120,293,90,48,47,101.426,7.920,80,123,0,46,96,369,0,0,46,51,105.176,24.479,68,139,90,50,119,344,90,0,50,1804,102.815,23.444,57,152,50,119,394,90,46
187,51,78.078,13.868,42,96,0,50,96,66,0,0,50,51,89.569,19.316,62,132,90,50,121,41,90,0,50,1976,87.533,25.975,35,168,50,96,66,0,50,51,87.549,10.288,48,103,0,50,96,167,0,0,50,51,98.588,26.501,59,141,90,50,121,142,90,0,50,1976,94.426,25.708,37,189,50,96,167,0,50,49,97.653,15.588,50,116,0,48,96,268,0,0,48,51,95.373,20.531,68,130,90,50,120,243,90,0,50,1888,103.942,27.269,5,255,50,120,293,90,48,47,100.957,8.008,80,123,0,46,96,369,0,0,46,51,104.882,24.070,68,139,90,50,119,344,90,0,50,1804,102.361,23.289,55,150,50,119,394,90,46
188,51,78.176,13.308,44,94,0,50,96,66,0,0,50,51,89.255,18.710,64,128,90,50,121,41,90,0,50,1976,87.017,25.595,35,161,50,96,66,0,50,51,88.235,9.967,51,103,0,50,96,167,0,0,50,51,98.157,26.511,60,143,90,50,121,142,90,0,50,1976,94.505,25.533,39,180,50,96,167,0,50,49,100.082,15.442,55,118,0,48,96,268,0,0,48,51,97.294,19.933,69,130,90,50,120,243,90,0,50,1888,105.467,27.397,5,255,50,120,293,90,48,47,100.872,7.781,80,121,0,46,96,369,0,0,46,51,104.078,23.802,68,136,90,50,119,344,90,0,50,1804,102.012,23.256,55,150,50,119,394,90,46
