 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,44.510,10.815,0,44,50,51,50.039,15.725,90,46,50,1976,51.583,21.513,44,51,37.627,10.577,0,41,50,51,46.471,16.039,90,48,50,1976,43.991,18.040,39,51,38.176,8.163,0,41,50,51,51.412,22.286,90,50,50,1976,46.191,20.246,41,51,43.510,9.183,0,48,50,51,56.431,23.393,90,53,50,1976,50.819,20.988,48
2,51,44.314,10.682,0,44,50,51,50.333,16.172,90,46,50,1976,51.600,21.581,44,51,37.431,10.279,0,41,50,51,46.627,15.989,90,46,50,1976,43.808,17.886,39,51,38.647,8.153,0,41,50,51,51.706,22.774,90,50,50,1976,46.384,20.478,41,51,44.020,9.410,0,48,50,51,57.059,23.833,90,57,50,1976,50.929,21.209,48
3,51,44.000,10.670,0,44,50,51,50.314,16.240,90,46,50,1976,51.641,21.524,44,51,38.647,10.407,0,41,50,51,46.961,16.347,90,48,50,1976,44.210,18.121,41,51,39.216,8.584,0,41,50,51,52.059,22.855,90,50,50,1976,46.567,20.692,41,51,43.824,9.459,0,48,50,51,56.882,23.863,90,57,50,1976,50.993,21.310,48
4,51,44.020,10.435,0,46,50,51,50.510,16.330,90,48,50,1976,51.775,21.727,44,51,37.882,9.457,0,41,50,51,47.176,16.884,90,46,50,1976,44.242,18.307,41,51,39.314,8.898,0,41,50,51,52.588,23.374,90,51,50,1976,46.744,20.930,41,51,43.980,9.435,0,48,50,51,57.294,24.288,90,59,50,1976,51.106,21.448,48
5,51,44.059,10.542,0,44,50,51,50.314,16.483,90,48,50,1976,51.703,21.708,46,51,38.980,9.698,0,41,50,51,47.588,16.927,90,48,50,1976,44.468,18.717,39,51,39.176,9.002,0,41,50,51,52.686,23.532,90,50,50,1976,46.752,21.236,41,51,43.863,9.146,0,48,50,51,56.863,24.096,90,55,50,1976,51.115,21.476,48
6,51,43.922,10.729,0,44,50,51,50.667,16.324,90,48,50,1976,51.784,21.727,46,51,39.157,10.197,0,39,50,51,48.039,17.228,90,50,50,1976,44.821,19.160,41,51,39.196,9.226,0,39,50,51,53.451,23.977,90,53,50,1976,46.948,21.629,41,51,44.020,9.473,0,48,50,51,57.255,24.341,90,60,50,1976,51.030,21.582,48
7,51,43.745,10.718,0,44,50,51,50.922,17.220,90,50,50,1976,51.589,21.950,46,51,38.451,9.971,0,39,50,51,48.647,17.711,90,50,50,1976,44.887,19.313,39,51,39.118,9.728,0,39,50,51,53.549,23.905,90,51,50,1976,47.057,21.745,41,51,43.510,9.326,0,46,50,51,57.490,24.221,90,60,50,1976,50.928,21.627,46
8,51,43.706,10.769,0,44,50,51,50.922,17.007,90,50,50,1976,51.588,22.077,44,51,38.922,10.229,0,39,50,51,49.176,18.515,90,50,50,1976,45.326,19.758,41,51,39.510,10.041,0,39,50,51,54.000,24.399,90,51,50,1976,47.228,22.105,41,51,43.059,8.959,0,46,50,51,57.784,25.004,90,57,50,1976,50.976,22.029,46
9,51,43.608,10.598,0,44,50,51,51.020,17.124,90,50,50,1976,51.685,22.145,46,51,38.824,9.854,0,39,50,51,49.235,18.787,90,50,50,1976,45.533,20.050,41,51,39.373,9.962,0,39,50,51,54.392,24.697,90,55,50,1976,47.254,22.215,41,51,43.353,8.754,0,46,50,51,57.627,25.377,90,60,50,1976,50.847,22.141,46
10,51,43.529,10.778,0,44,50,51,51.608,17.068,90,53,50,1976,51.829,22.289,46,51,39.157,9.943,0,41,50,51,49.765,19.162,90,50,50,1976,45.686,20.348,41,51,39.765,9.842,0,37,50,51,54.490,24.308,90,55,50,1976,47.418,22.434,41,51,43.412,9.137,0,44,50,51,57.059,26.017,90,60,50,1976,50.904,22.267,46
11,51,43.608,10.688,0,44,50,51,51.471,17.098,90,51,50,1976,51.853,22.288,46,51,40.059,10.939,0,41,50,51,50.392,19.501,90,50,50,1976,46.038,20.748,41,51,39.824,9.763,0,37,50,51,55.137,24.446,90,55,50,1976,47.653,22.586,41,51,43.353,8.809,0,44,50,51,57.471,25.726,90,60,50,1976,50.985,22.343,46
12,51,43.373,10.330,0,44,50,51,51.725,17.826,90,51,50,1976,51.788,22.448,44,51,39.235,9.799,0,41,50,51,50.686,20.120,90,51,50,1976,46.164,21.091,41,51,39.667,9.937,0,37,50,51,55.059,24.745,90,57,50,1976,47.627,22.782,41,51,42.804,8.841,0,44,50,51,57.725,25.865,90,60,50,1976,50.734,22.534,44
13,51,43.843,10.292,0,44,50,51,52.039,17.034,90,53,50,1976,51.880,22.418,46,51,39.784,9.914,0,41,50,51,50.706,20.529,90,50,50,1976,46.231,21.267,41,51,40.020,10.146,0,37,50,51,55.353,25.109,90,57,50,1976,47.699,22.966,39,51,42.922,8.468,0,44,50,51,58.137,25.942,90,57,50,1976,50.911,22.704,44
14,51,43.902,10.120,0,44,50,51,52.255,17.478,90,53,50,1976,51.877,22.699,46,51,39.745,10.480,0,41,50,51,51.275,20.637,90,51,50,1976,46.451,21.523,41,51,39.961,10.076,0,37,50,51,55.667,25.044,90,55,50,1976,47.676,23.091,39,51,42.314,8.303,0,44,50,51,58.000,26.392,90,57,50,1976,50.776,22.769,44
