 ,Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Length(linea_horizontal_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Length(linea_vertical_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Length(linea_horizontal_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Length(linea_vertical_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Length(linea_horizontal_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Length(linea_vertical_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Length(linea_horizontal_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Length(linea_vertical_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4)
22,55.706,27.942,16,112,0,50,39.882,7.591,26,55,90,50,47.827,21.678,7,112,52.137,26.616,16,107,0,50,37.314,6.442,26,50,90,50,44.657,20.320,7,107,53.667,26.721,16,107,0,50,39.020,6.592,26,51,90,50,46.489,20.692,7,110,46.549,23.622,12,94,0,50,33.647,5.878,23,46,90,50,40.335,18.029,5,98
23,56.882,28.182,16,116,0,50,40.490,7.460,26,55,90,50,48.483,22.001,7,114,52.686,26.575,16,109,0,50,37.706,6.935,25,50,90,50,45.113,20.327,7,109,53.294,25.928,14,103,0,50,38.647,6.337,25,51,90,50,46.012,20.417,7,109,46.608,23.379,14,98,0,50,33.431,6.175,21,46,90,50,39.900,17.778,5,98
24,57.059,29.249,16,119,0,50,41.216,7.603,28,55,90,50,48.946,22.232,8,118,53.176,26.536,16,107,0,50,38.294,6.851,25,53,90,50,45.266,20.332,5,109,53.000,26.322,14,107,0,50,38.196,6.274,25,50,90,50,45.623,20.268,7,109,46.647,23.656,12,96,0,50,33.549,5.700,21,44,90,50,40.117,17.826,5,98
25,57.098,29.720,16,116,0,50,41.529,7.030,26,55,90,50,49.197,22.366,8,119,53.529,27.172,16,109,0,50,38.490,6.519,25,50,90,50,45.987,20.579,5,109,52.529,26.246,16,107,0,50,38.216,6.182,25,50,90,50,45.410,20.127,7,109,45.961,23.927,12,96,0,50,33.392,6.132,23,46,90,50,39.611,17.593,5,96
26,56.588,29.449,16,116,0,50,40.706,7.044,26,53,90,50,48.999,22.368,7,118,53.941,26.326,16,107,0,50,38.667,6.282,25,50,90,50,46.100,20.506,5,107,52.824,26.688,14,109,0,50,38.137,6.372,25,50,90,50,45.382,20.032,7,109,46.333,23.757,12,94,0,50,33.118,5.891,23,44,90,50,39.521,17.708,5,96
27,56.961,28.898,17,118,0,50,40.608,6.720,28,53,90,50,48.904,22.157,7,116,54.412,26.734,16,109,0,50,39.314,6.707,25,51,90,50,46.482,20.674,5,107,52.471,26.409,16,107,0,50,37.941,6.392,25,50,90,50,45.144,19.787,7,105,46.196,23.773,14,94,0,50,33.216,5.467,23,44,90,50,39.464,17.687,5,96
28,56.745,28.619,16,116,0,50,40.314,7.237,28,53,90,50,48.371,21.897,7,116,54.000,26.693,14,109,0,50,39.039,6.702,25,53,90,50,46.146,20.561,5,109,52.333,25.866,16,107,0,50,37.922,6.296,25,50,90,50,45.150,19.817,7,105,46.059,23.082,14,94,0,50,33.255,5.249,23,42,90,50,39.324,17.358,5,96
29,56.627,28.612,16,116,0,50,40.255,6.893,28,53,90,50,48.368,21.866,7,116,53.588,26.227,14,107,0,50,38.490,6.479,26,51,90,50,45.839,20.217,5,109,52.294,25.530,16,105,0,50,37.922,6.440,25,50,90,50,44.873,19.742,7,105,46.118,23.232,14,94,0,50,33.000,5.422,21,44,90,50,39.494,17.368,5,96
30,56.647,28.240,16,114,0,50,40.314,7.112,28,53,90,50,48.272,21.867,7,114,53.412,26.507,14,107,0,50,38.039,7.062,23,51,90,50,45.384,20.176,8,109,51.902,25.564,14,103,0,50,37.902,6.347,25,48,90,50,44.887,19.683,7,103,45.314,22.982,14,96,0,50,33.196,5.821,21,44,90,50,39.151,17.244,5,96
31,56.000,28.371,16,114,0,50,40.039,6.624,28,51,90,50,48.016,21.790,8,114,53.020,26.441,16,107,0,50,38.294,6.906,25,50,90,50,45.259,20.187,8,109,51.745,25.479,16,105,0,50,37.118,5.563,25,48,90,50,44.374,19.468,7,103,45.294,23.157,14,96,0,50,33.137,5.492,21,44,90,50,39.188,17.395,7,98
32,55.627,28.193,14,112,0,50,39.961,6.447,28,51,90,50,47.971,21.671,8,114,52.902,26.437,16,107,0,50,38.078,6.962,25,50,90,50,45.135,20.075,8,109,51.647,25.893,16,105,0,50,37.549,6.067,25,48,90,50,44.453,19.415,7,105,45.196,22.992,14,96,0,50,32.863,5.650,21,42,90,50,39.018,17.287,5,98
33,55.549,28.002,14,112,0,50,39.882,6.556,28,51,90,50,47.592,21.596,8,116,52.412,25.874,16,105,0,50,37.784,6.561,25,50,90,50,44.969,19.874,8,107,50.902,25.445,16,105,0,50,37.196,6.106,23,48,90,50,44.063,19.318,7,103,45.098,23.086,14,96,0,50,32.353,5.851,21,42,90,50,38.819,17.362,5,98
34,55.039,27.643,16,112,0,50,39.647,6.517,28,51,90,50,47.464,21.372,8,114,52.137,25.808,16,105,0,50,38.000,7.465,23,53,90,50,44.915,19.779,8,107,50.882,25.229,16,103,0,50,36.745,5.734,23,46,90,50,43.789,19.228,7,105,45.176,23.023,14,94,0,50,32.314,5.812,21,42,90,50,38.730,17.304,7,98
35,55.333,27.512,14,110,0,50,39.706,6.742,28,51,90,50,47.321,21.343,8,110,52.176,25.336,16,103,0,50,37.608,6.741,23,50,90,50,44.668,19.765,8,107,50.745,25.256,16,105,0,50,36.745,6.036,23,48,90,50,43.768,19.125,7,105,45.059,23.218,14,96,0,50,32.667,5.531,21,42,90,50,38.777,17.269,7,98
36,54.824,27.608,14,112,0,50,39.725,7.034,28,55,90,50,47.077,21.225,8,110,51.392,25.387,17,103,0,50,37.647,6.731,25,48,90,50,44.518,19.656,8,105,50.490,25.069,16,103,0,50,36.137,5.629,23,46,90,50,43.585,18.903,7,103,44.941,22.959,14,96,0,50,32.451,5.565,21,42,90,50,38.693,17.229,7,98
37,54.608,27.197,16,112,0,50,39.549,6.992,28,53,90,50,47.026,20.868,8,110,51.039,25.372,17,100,0,50,37.765,6.656,25,50,90,50,44.615,19.567,7,103,50.706,25.242,16,105,0,50,36.412,5.808,23,48,90,50,43.687,18.982,7,105,45.020,23.068,14,98,0,50,32.392,5.913,21,44,90,50,38.597,17.164,7,98
38,54.333,27.401,16,109,0,50,39.412,6.700,28,51,90,50,46.962,21.026,8,110,51.294,25.567,17,105,0,50,37.902,6.877,25,51,90,50,44.430,19.666,8,107,50.706,24.805,16,105,0,50,36.392,6.293,23,48,90,50,43.415,18.923,5,103,45.176,23.399,14,98,0,50,32.549,5.829,21,44,90,50,38.821,17.556,5,100
39,54.078,26.872,16,109,0,50,39.255,6.773,28,51,90,50,46.679,20.844,8,112,51.039,25.824,17,105,0,50,37.529,6.528,25,50,90,50,44.287,19.552,8,107,50.118,24.633,17,103,0,50,36.373,5.831,25,48,90,50,43.372,18.777,5,103,44.000,23.295,14,98,0,50,32.392,6.000,21,44,90,50,38.179,17.301,7,98
40,53.569,26.746,16,107,0,50,38.725,6.682,28,51,90,50,46.251,20.674,8,110,50.706,25.581,16,102,0,50,37.471,6.435,25,50,90,50,44.014,19.262,8,105,49.961,24.738,17,103,0,50,36.588,6.715,23,50,90,50,43.220,18.783,5,103,44.588,23.512,14,98,0,50,32.137,5.678,21,44,90,50,38.434,17.497,7,98
41,53.765,27.021,16,109,0,50,38.941,6.476,28,51,90,50,46.117,20.730,7,110,50.745,25.417,16,103,0,50,36.961,6.560,25,50,90,50,43.869,19.397,8,105,50.078,24.895,16,105,0,50,36.216,6.094,25,48,90,50,43.049,18.726,5,103,43.941,23.306,14,98,0,50,31.804,5.539,23,44,90,50,38.201,17.387,7,98
42,53.333,27.046,16,109,0,50,38.745,6.723,25,51,90,50,45.921,20.480,7,109,50.333,25.937,16,103,0,50,36.804,6.917,23,48,90,50,43.601,19.245,8,105,50.157,24.898,17,103,0,50,36.216,5.887,25,48,90,50,43.187,18.721,5,103,44.686,24.347,14,102,0,50,31.451,5.224,23,44,90,50,38.318,17.823,7,100
43,53.000,26.969,16,107,0,50,38.176,7.011,25,53,90,50,45.961,20.499,8,110,50.373,25.457,16,103,0,50,36.804,6.812,25,50,90,50,43.633,19.246,8,105,49.706,24.823,16,105,0,50,36.098,6.123,25,48,90,50,42.859,18.663,5,103,44.647,24.352,14,103,0,50,31.431,5.364,23,44,90,50,38.431,17.920,7,103
44,52.431,27.130,14,109,0,50,37.843,7.035,25,53,90,50,45.490,20.546,8,112,49.627,25.309,16,103,0,50,36.216,6.360,25,50,90,50,43.239,19.085,8,103,49.588,24.620,16,103,0,50,36.157,5.870,25,48,90,50,42.719,18.562,5,105,44.706,25.164,14,105,0,50,31.255,5.531,21,44,90,50,38.289,18.012,5,105
45,52.863,27.078,16,109,0,50,38.373,6.773,25,50,90,50,45.584,20.476,8,112,49.843,25.419,16,103,0,50,35.686,6.436,21,50,90,50,43.049,19.070,8,105,48.902,24.592,16,103,0,50,35.980,6.114,25,48,90,50,42.473,18.379,5,103,44.941,25.426,14,107,0,50,31.235,4.769,23,41,90,50,38.403,18.387,5,105
46,52.647,26.911,16,109,0,50,37.922,6.817,25,50,90,50,45.425,20.436,8,110,49.882,25.485,16,103,0,50,35.510,6.281,23,48,90,50,42.973,19.056,8,105,49.078,24.393,17,103,0,50,35.647,6.235,25,48,90,50,42.378,18.284,5,100,44.824,25.633,14,109,0,50,31.667,4.881,23,44,90,50,38.246,18.408,5,110
47,52.451,26.351,17,107,0,50,37.941,6.781,26,50,90,50,45.215,20.222,8,109,49.706,25.421,14,103,0,50,35.882,6.032,25,46,90,50,42.920,18.978,8,105,48.980,24.072,17,103,0,50,35.922,6.480,25,50,90,50,42.220,18.167,5,100,45.196,26.690,14,110,0,50,31.725,5.084,23,44,90,50,38.570,19.031,5,109
48,52.549,26.613,17,107,0,50,37.451,6.969,25,50,90,50,45.079,20.375,8,110,49.392,25.301,14,102,0,50,35.471,6.201,23,48,90,50,42.782,18.980,8,103,48.863,24.122,17,98,0,50,35.882,6.504,25,48,90,50,42.261,18.329,5,100,45.314,26.846,14,110,0,50,31.039,5.510,21,42,90,50,38.548,19.242,5,112
49,52.039,26.408,16,105,0,50,37.431,6.917,23,50,90,50,44.936,20.263,8,109,49.608,25.221,14,103,0,50,35.529,6.583,23,48,90,50,42.531,18.837,8,103,48.882,24.104,16,98,0,50,35.490,6.423,23,50,90,50,42.050,18.203,5,98,45.824,27.938,14,114,0,50,31.451,5.182,23,44,90,50,38.709,19.638,5,114
50,52.078,26.510,16,105,0,50,37.549,6.854,25,50,90,50,44.888,20.170,8,109,49.549,25.432,14,102,0,50,35.431,6.877,23,50,90,50,42.461,18.898,8,103,48.627,24.046,16,100,0,50,34.863,6.181,23,48,90,50,41.862,18.138,5,100,45.784,28.039,14,118,0,50,30.843,5.163,21,41,90,50,38.522,19.922,5,116
51,52.353,26.769,16,109,0,50,37.863,6.723,26,50,90,50,44.886,20.194,8,109,49.294,25.379,14,103,0,50,35.314,6.772,23,48,90,50,42.063,18.784,7,103,48.451,23.944,17,100,0,50,34.824,6.415,23,48,90,50,41.801,18.061,5,100,46.255,28.897,14,121,0,50,31.039,5.776,21,44,90,50,38.846,20.300,7,118
52,51.725,26.845,16,109,0,50,37.098,6.401,25,50,90,50,44.541,20.187,8,109,49.333,25.525,16,103,0,50,35.059,6.351,23,48,90,50,42.144,18.825,7,103,48.275,23.894,17,100,0,50,34.882,6.377,23,48,90,50,41.725,18.034,5,98,46.294,29.653,14,128,0,50,31.000,5.731,21,44,90,50,39.014,20.563,5,119
53,51.961,27.160,16,110,0,50,37.275,6.600,25,50,90,50,44.422,20.159,8,109,48.941,25.001,14,102,0,50,34.569,6.070,23,46,90,50,41.882,18.713,7,103,47.902,23.682,17,98,0,50,34.922,5.775,23,46,90,50,41.426,17.920,5,100,46.333,29.954,14,128,0,50,31.020,5.136,21,41,90,50,38.988,20.847,5,123
54,51.569,26.762,16,109,0,50,37.216,6.694,25,50,90,50,44.265,20.035,8,109,48.784,25.203,14,102,0,50,34.471,6.230,23,46,90,50,41.627,18.741,7,103,47.431,23.769,16,102,0,50,34.373,6.063,23,48,90,50,41.108,18.023,7,100,46.961,30.586,14,130,0,50,31.157,5.013,23,41,90,50,39.235,21.417,5,125
55,51.216,26.494,16,109,0,50,37.098,6.736,25,50,90,50,44.069,20.067,8,107,48.529,24.861,14,100,0,50,34.510,6.031,25,46,90,50,41.485,18.633,5,103,47.275,23.726,14,102,0,50,34.706,6.004,23,48,90,50,41.087,17.907,7,100,46.333,30.739,14,132,0,50,30.941,5.263,21,41,90,50,38.846,21.246,5,125
56,51.118,26.693,16,107,0,50,36.882,6.559,25,50,90,50,43.931,20.030,8,109,48.412,24.685,16,102,0,50,34.333,6.386,23,46,90,50,41.324,18.544,5,103,47.000,23.694,14,98,0,50,34.471,6.278,21,48,90,50,40.986,18.036,5,102,46.882,31.293,12,136,0,50,31.196,5.261,21,41,90,50,39.193,21.609,5,130
57,51.020,26.368,16,109,0,50,36.745,6.520,25,50,90,50,43.886,19.900,8,110,48.176,24.548,16,98,0,50,34.824,6.170,25,46,90,50,41.333,18.490,5,100,46.725,23.615,16,98,0,50,34.471,5.846,23,46,90,50,40.916,17.946,5,102,46.804,31.292,14,134,0,50,30.588,5.401,21,41,90,50,39.135,21.534,5,130
58,51.039,26.148,16,105,0,50,35.941,6.457,25,48,90,50,43.712,19.866,8,109,48.294,24.616,14,102,0,50,34.529,5.984,25,46,90,50,41.174,18.507,5,102,46.824,23.733,16,98,0,50,34.098,5.828,25,46,90,50,40.802,17.805,5,103,47.353,31.965,14,136,0,50,30.922,5.351,23,44,90,50,39.416,21.941,5,136
59,50.941,26.326,16,105,0,50,36.176,6.380,25,48,90,50,43.610,19.813,8,109,48.255,24.818,14,102,0,50,34.333,6.330,21,46,90,50,41.013,18.528,5,102,47.137,23.525,16,98,0,50,34.314,5.887,25,46,90,50,40.661,17.864,7,103,47.647,32.386,14,136,0,50,31.118,5.283,23,44,90,50,39.403,21.903,5,136
60,50.490,26.302,16,105,0,50,36.412,6.613,25,50,90,50,43.485,19.744,8,109,48.078,24.545,14,102,0,50,34.412,5.879,23,46,90,50,40.879,18.483,5,102,47.059,23.862,14,100,0,50,34.216,6.051,25,46,90,50,40.757,17.947,7,102,47.686,32.265,14,137,0,50,30.980,5.006,23,41,90,50,39.397,21.894,5,137
61,50.196,26.355,14,103,0,50,36.157,6.407,25,50,90,50,43.143,19.748,7,109,47.333,24.809,14,102,0,50,33.765,6.476,21,46,90,50,40.532,18.560,7,103,46.784,24.469,16,102,0,50,33.824,5.351,25,44,90,50,40.477,17.999,5,100,47.902,33.044,12,141,0,50,31.059,5.105,21,41,90,50,39.502,22.290,5,143
62,50.176,26.870,14,109,0,50,35.725,6.487,25,48,90,50,43.024,19.741,7,109,47.569,24.736,16,102,0,50,33.529,6.185,21,44,90,50,40.549,18.540,7,103,46.725,23.956,16,102,0,50,33.686,5.380,25,46,90,50,40.499,18.098,5,102,47.863,32.228,14,137,0,50,30.765,5.030,19,41,90,50,39.399,21.795,5,137
63,49.980,26.976,14,109,0,50,35.549,6.300,25,48,90,50,42.973,19.858,7,110,47.392,24.843,16,100,0,50,33.725,6.242,21,46,90,50,40.503,18.488,7,103,46.941,24.381,14,102,0,50,33.725,5.499,25,46,90,50,40.527,18.253,5,103,47.941,30.662,14,132,0,50,31.863,5.161,21,44,90,50,39.601,21.145,5,128
64,49.902,27.113,14,109,0,50,35.569,6.047,25,48,90,50,42.869,19.775,7,112,47.471,24.942,16,103,0,50,33.824,6.062,21,46,90,50,40.447,18.416,7,103,46.961,24.723,16,102,0,50,33.529,5.721,23,46,90,50,40.548,18.346,5,103,47.000,26.941,14,114,0,50,32.255,4.724,21,44,90,50,39.459,19.644,5,114
65,50.157,27.093,14,110,0,50,35.588,6.113,25,48,90,50,42.809,19.845,7,110,47.314,25.347,16,107,0,50,33.431,6.341,21,46,90,50,40.338,18.619,7,103,47.196,24.954,14,105,0,50,33.490,5.784,23,46,90,50,40.518,18.482,5,105,46.804,25.836,12,107,0,50,32.627,5.188,21,44,90,50,39.780,19.023,5,105
66,49.863,26.769,14,110,0,50,35.333,6.196,25,48,90,50,42.678,19.741,7,112,47.000,25.152,14,105,0,50,33.569,6.284,21,46,90,50,40.232,18.559,7,103,47.314,25.218,14,105,0,50,33.431,5.804,25,46,90,50,40.477,18.713,5,107,47.118,26.075,10,105,0,50,33.627,5.355,23,44,90,50,40.569,19.055,5,105
67,49.941,27.374,16,112,0,50,34.941,6.345,25,48,90,50,42.416,19.919,7,110,46.922,25.649,14,107,0,50,33.725,6.331,21,46,90,50,40.125,18.688,7,103,47.353,25.564,14,109,0,50,33.627,5.621,23,46,90,50,40.518,18.900,5,107,47.471,24.784,14,102,0,50,34.059,5.658,21,44,90,50,40.999,18.933,5,102
68,49.922,27.485,16,112,0,50,34.647,6.193,23,48,90,50,42.190,20.016,7,112,47.078,25.627,14,105,0,50,33.588,6.060,23,46,90,50,40.155,18.763,7,105,47.490,26.338,14,112,0,50,33.588,5.615,25,46,90,50,40.621,19.159,5,110,47.882,24.295,14,98,0,50,35.118,5.878,23,46,90,50,41.538,18.689,5,100
69,49.490,27.427,14,112,0,50,34.412,6.265,21,48,90,50,42.227,20.111,7,114,47.275,25.975,14,109,0,50,33.451,6.120,23,46,90,50,40.125,18.870,7,105,47.804,26.601,16,114,0,50,33.216,5.947,25,46,90,50,40.747,19.459,5,110,48.784,24.310,14,100,0,50,35.882,5.634,25,48,90,50,42.164,18.700,5,102
70,49.686,28.044,16,118,0,50,34.451,6.423,21,46,90,50,42.254,20.324,7,114,47.333,26.237,14,110,0,50,33.333,6.196,21,46,90,50,40.139,19.125,7,109,47.725,27.161,16,118,0,50,33.529,5.780,25,46,90,50,40.840,19.739,5,114,49.490,24.747,14,100,0,50,35.882,5.498,23,46,90,50,42.791,18.876,5,100
71,49.608,27.710,16,116,0,50,34.549,6.543,21,46,90,50,42.260,20.438,7,116,47.196,26.664,14,110,0,50,33.529,5.900,23,44,90,50,40.138,19.268,7,110,47.941,27.609,16,118,0,50,33.000,5.738,25,46,90,50,40.969,20.049,5,116,50.039,24.398,14,98,0,50,36.745,5.535,23,46,90,50,43.187,19.010,5,100
72,49.569,28.512,16,118,0,50,34.588,6.537,21,46,90,50,42.301,20.814,7,119,47.569,27.007,14,112,0,50,33.294,6.552,21,46,90,50,40.136,19.552,5,112,48.078,28.618,16,119,0,50,33.451,5.914,25,46,90,50,41.025,20.449,5,119,50.608,24.793,14,102,0,50,37.020,5.637,23,48,90,50,43.616,19.216,5,102
73,50.255,28.918,16,119,0,50,34.373,6.365,23,48,90,50,42.341,21.053,7,119,47.863,28.004,14,116,0,50,33.157,6.005,21,46,90,50,40.321,20.008,5,112,48.235,29.093,16,121,0,50,33.314,5.843,21,46,90,50,41.182,20.785,5,121,50.941,25.242,14,102,0,50,36.980,5.774,23,48,90,50,43.945,19.488,5,105
74,50.314,29.237,16,125,0,50,34.314,7.089,21,48,90,50,42.452,21.437,7,123,47.882,28.290,14,116,0,50,32.314,6.127,21,46,90,50,40.322,20.145,5,114,48.392,29.479,16,125,0,50,33.235,5.918,21,46,90,50,41.306,21.061,5,125,51.020,24.958,14,102,0,50,37.392,6.197,23,48,90,50,43.909,19.311,5,105
75,50.529,29.863,16,125,0,50,34.118,6.626,21,46,90,50,42.607,21.864,7,127,47.608,28.622,14,119,0,50,32.333,6.085,23,48,90,50,40.455,20.485,5,119,48.784,30.148,16,127,0,50,33.176,5.942,21,46,90,50,41.578,21.448,5,127,51.039,24.472,14,102,0,50,37.451,5.749,25,48,90,50,43.669,19.080,5,102
76,50.451,31.028,16,128,0,50,34.137,6.468,23,46,90,50,42.730,22.316,7,130,47.784,29.707,14,121,0,50,32.118,5.577,21,44,90,50,40.264,20.974,5,121,48.882,30.842,16,127,0,50,33.275,6.047,21,46,90,50,41.520,21.671,5,130,50.137,24.312,14,100,0,50,36.490,5.558,25,46,90,50,43.205,18.859,5,102
77,50.745,31.972,16,132,0,50,33.941,6.156,23,46,90,50,42.893,22.763,7,130,48.196,30.284,14,123,0,50,32.725,6.113,21,46,90,50,40.464,21.268,5,121,49.294,30.771,16,127,0,50,33.235,5.826,23,46,90,50,41.738,21.863,5,128,50.490,24.379,14,102,0,50,36.490,5.619,25,48,90,50,43.393,18.919,5,100
78,51.255,33.356,16,141,0,50,34.314,6.863,23,50,90,50,43.085,23.241,7,136,48.412,30.630,14,130,0,50,32.647,6.003,21,44,90,50,40.599,21.609,5,127,49.294,30.642,16,128,0,50,33.176,5.827,23,46,90,50,41.792,21.838,5,128,49.686,24.512,14,100,0,50,36.020,5.402,25,46,90,50,43.073,18.729,5,98
79,51.765,33.770,16,145,0,50,34.255,6.600,21,50,90,50,43.185,23.511,7,136,48.549,31.411,14,134,0,50,32.275,5.831,23,44,90,50,40.686,21.884,5,128,49.431,30.807,16,128,0,50,33.118,5.939,23,46,90,50,41.857,22.083,5,128,49.373,23.818,14,98,0,50,36.235,5.761,23,46,90,50,43.048,18.679,5,100
80,52.196,34.367,16,148,0,50,33.922,6.633,23,48,90,50,43.399,23.801,7,139,48.412,31.636,14,132,0,50,32.608,6.106,23,44,90,50,40.845,22.151,5,128,49.706,30.981,16,130,0,50,33.255,6.206,21,48,90,50,41.955,22.291,5,130,49.118,24.078,12,100,0,50,36.255,6.170,23,48,90,50,42.792,18.568,5,100
81,52.333,35.341,16,155,0,50,34.039,6.135,23,46,90,50,43.340,24.100,8,145,49.078,32.612,14,136,0,50,31.863,6.248,21,46,90,50,40.893,22.427,5,132,49.608,31.403,16,132,0,50,33.196,6.290,21,48,90,50,41.950,22.285,5,132,49.000,24.308,14,98,0,50,36.020,5.708,23,44,90,50,42.636,18.521,7,100
82,52.647,35.455,16,155,0,50,33.549,6.077,23,46,90,50,43.458,24.193,8,145,49.588,32.634,14,139,0,50,31.922,5.888,23,44,90,50,41.043,22.502,5,132,50.098,31.752,16,130,0,50,33.333,5.901,25,48,90,50,42.094,22.367,5,132,48.529,23.400,14,98,0,50,35.608,5.575,23,44,90,50,42.311,18.438,5,100
83,52.588,35.561,16,157,0,50,34.020,6.195,23,46,90,50,43.597,24.298,8,146,50.078,33.053,16,141,0,50,32.627,5.889,23,46,90,50,41.231,22.639,5,137,49.961,31.163,16,130,0,50,33.706,5.780,23,48,90,50,42.097,22.307,5,130,48.765,23.368,14,98,0,50,35.588,5.724,23,46,90,50,42.259,18.275,5,100
84,53.216,35.987,16,157,0,50,34.392,6.738,23,48,90,50,43.763,24.418,7,148,50.255,33.747,16,146,0,50,32.412,6.090,23,46,90,50,41.298,22.780,5,139,49.529,30.870,16,130,0,50,33.902,5.964,23,48,90,50,42.030,22.101,5,128,48.569,23.818,14,100,0,50,35.098,5.515,23,46,90,50,41.961,18.161,7,100
85,53.196,35.871,16,159,0,50,34.588,6.404,23,48,90,50,43.908,24.533,7,150,50.255,34.005,14,148,0,50,32.451,5.580,23,46,90,50,41.266,22.906,5,141,49.902,31.108,16,130,0,50,33.275,5.886,23,46,90,50,42.000,21.900,5,128,47.902,23.773,14,96,0,50,34.725,6.024,23,44,90,50,41.613,18.131,5,98
86,52.804,36.429,16,161,0,50,34.216,6.479,23,48,90,50,43.644,24.599,8,150,50.431,34.340,14,153,0,50,32.176,5.520,23,44,90,50,41.421,23.272,5,143,48.824,29.342,16,123,0,50,33.824,6.231,21,48,90,50,41.764,20.840,5,121,48.137,24.105,14,98,0,50,34.608,5.893,23,44,90,50,41.651,18.160,5,98
87,53.059,36.667,16,162,0,50,34.275,6.594,23,48,90,50,43.843,24.852,7,152,50.431,34.779,14,155,0,50,32.020,5.602,21,44,90,50,41.381,23.236,5,143,49.667,27.967,16,116,0,50,34.294,5.890,23,48,90,50,42.066,20.098,5,114,47.745,23.958,12,98,0,50,34.941,5.683,25,44,90,50,41.320,17.986,5,100
88,53.275,37.027,14,164,0,50,34.235,6.250,23,48,90,50,43.615,24.597,5,152,51.078,35.099,14,155,0,50,32.137,5.783,21,46,90,50,41.472,23.267,5,146,50.333,27.108,16,112,0,50,35.294,6.366,25,48,90,50,42.595,19.797,5,112,47.686,23.560,14,96,0,50,34.471,5.690,23,44,90,50,41.249,17.965,5,100
89,54.314,37.279,14,162,0,50,34.353,6.324,23,48,90,50,43.953,24.762,7,152,50.824,35.157,16,153,0,50,32.196,5.936,21,44,90,50,41.401,23.246,5,146,50.451,26.576,16,109,0,50,35.667,5.782,25,48,90,50,42.922,19.684,5,112,47.353,23.546,14,98,0,50,34.078,5.589,23,44,90,50,41.010,17.945,5,100
90,53.216,34.543,14,145,0,50,34.804,6.456,25,50,90,50,43.845,23.725,7,141,50.373,32.825,14,139,0,50,32.608,5.896,21,44,90,50,41.330,22.391,5,132,50.765,26.988,16,110,0,50,35.980,6.075,23,48,90,50,43.475,19.859,5,112,47.431,23.474,14,96,0,50,33.784,5.467,23,44,90,50,40.829,18.057,5,100
91,52.784,31.280,14,128,0,50,35.196,5.990,25,46,90,50,43.937,22.364,7,127,49.333,29.688,14,121,0,50,33.137,5.993,23,48,90,50,41.335,21.196,5,123,50.902,26.065,16,109,0,50,36.569,6.146,25,50,90,50,43.951,19.658,7,107,46.412,23.609,14,94,0,50,34.333,5.733,23,44,90,50,40.436,17.816,5,96
92,52.922,30.185,16,119,0,50,36.549,6.688,25,51,90,50,44.638,22.018,7,123,49.529,27.982,14,112,0,50,34.020,6.094,23,46,90,50,41.805,20.472,5,116,50.882,25.696,16,105,0,50,36.980,6.282,25,48,90,50,44.353,19.515,7,107,46.902,22.869,14,93,0,50,34.314,5.708,23,44,90,50,40.574,17.691,5,96
93,53.627,30.215,16,121,0,50,37.255,6.919,25,50,90,50,45.359,21.967,7,123,50.294,27.803,16,110,0,50,34.863,5.993,25,46,90,50,42.639,20.501,5,118,51.902,26.054,16,109,0,50,37.157,6.448,25,50,90,50,44.859,19.606,7,107,47.000,23.368,14,94,0,50,34.196,5.231,23,44,90,50,40.455,17.755,5,96
94,54.176,29.521,16,121,0,50,37.765,6.822,25,50,90,50,46.060,21.822,7,118,50.412,27.420,14,112,0,50,35.157,5.767,25,46,90,50,43.024,20.493,5,116,52.471,25.902,16,109,0,50,37.431,6.287,25,50,90,50,45.309,19.817,7,107,46.843,23.497,14,98,0,50,33.863,5.496,23,44,90,50,40.171,17.590,5,98
95,54.275,27.870,16,112,0,50,38.137,7.040,25,51,90,50,46.519,21.405,5,118,50.941,26.647,14,110,0,50,36.039,6.168,25,48,90,50,43.435,20.134,5,109,53.078,25.863,16,107,0,50,38.412,6.497,26,50,90,50,45.836,19.980,7,107,46.667,23.587,12,94,0,50,33.529,5.409,21,44,90,50,40.148,17.665,5,96
