LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
ID2003,2003,0,0.876235962,4.534497405,0.887969466,0,0,0,0.38355795,1,,187.6793693,203,55,255,142824,63.37629648,0.905523176,2.814524341,2.02E-04,5.75E-04,0.456626564,0.325523224,-1.421271605,1.402746503,0.462180748,2.509061937,0.922569198,0.991558442,3.690672056
ID2004,2004,0,0.89815855,4.553011528,0.874629238,0,1,1,0.400274197,1,,184.1797619,193,36,255,154711,63.2857554,0.925256904,2.79730344,-1.00E-04,-8.10E-04,0.473446304,0.341662221,-1.312676748,1.38571453,0.503344194,2.64350921,0.905134819,0.985773563,3.726046721
ID2005,2005,0,0.894953728,4.559406932,0.890828872,0,2,2,0.399912993,1,,184.9673123,197,32,255,152783,64.99941368,0.924950337,2.734729832,-1.01E-04,5.19E-04,0.459987546,0.350185543,-1.35110254,1.313553786,0.502436176,2.60691162,0.929047995,0.98868374,3.677780933
ID2006,2006,0,0.890482783,4.543866993,0.909071179,0,3,3,0.400995629,1,,178.8808664,188,27,255,148650,66.66180791,0.92365671,2.57691335,8.59E-04,0.00249474,0.476728079,0.339834073,-1.354168471,1.402826018,0.505160228,2.628877924,0.918540216,0.989916963,3.698757376
ID2007,2007,0,0.908030391,4.559191134,0.885210167,0,4,4,0.403152179,1,,176.7100592,169,46,255,149320,64.04506304,0.923188842,2.64895284,-2.60E-04,-0.001408192,0.462790312,0.354128303,-1.282122901,1.306843617,0.510608331,2.625892874,0.930558652,0.98482195,3.674794489
ID2008,2008,0,0.893470526,4.547108147,0.904179471,0,5,5,0.40219514,1,,181.3515439,178,36,255,152698,63.36317328,0.926882113,2.753491182,2.60E-04,0.001080451,0.469294964,0.346800036,1.865405482,1.353214865,0.508186952,2.627238105,0.925197617,0.991145218,3.685425864
ID2009,2009,0,0.908503175,4.560744448,0.902487614,0,6,6,0.406009762,1,,186.7459397,193,23,255,160975,61.78103179,0.928238625,2.91021359,1.70E-04,-0.001195593,0.47325282,0.351322512,1.947508704,1.347060904,0.517872469,2.678289799,0.907230314,0.985031664,3.721741074
ID2010,2010,0,0.88238889,4.5587389,0.886453596,0,7,7,0.404821554,1,,183.529274,193,36,255,156734,63.57496215,0.924745197,2.773946443,-3.77E-04,-0.001573096,0.462753378,0.356227113,-1.265431045,1.299040305,0.514845745,2.6821279,0.89934852,0.977024698,3.738013969
ID2011,2011,0,0.894041121,4.552076132,0.908070219,0,8,8,0.404583493,1,,180.0011737,178,46,255,153361,64.67629783,0.923641503,2.672633953,5.50E-04,-2.83E-04,0.464807311,0.354719938,-1.323078176,1.310350116,0.5142404,2.632986223,0.932135146,0.993567251,3.671685634
ID2012,2012,0,0.893892407,4.555606911,0.895606082,0,9,9,0.401715766,1,,181.2482014,188,32,255,151161,66.34145026,0.921539796,2.620495701,0.001590335,-0.001510194,0.472206114,0.345308048,1.92993377,1.367492348,0.506976262,2.648850377,0.90799328,0.989952719,3.720177097
ID2013,2013,0,0.888928473,4.548443379,0.906979635,0,10,10,0.410376218,1,,178.76097,178,27,255,154807,65.90877844,0.925034717,2.606627074,5.42E-04,-0.001353238,0.47842809,0.354893479,1.896640302,1.348089265,0.529071347,2.710305466,0.905081368,0.986455982,3.726156743
ID2014,2014,0,0.909040213,4.564256948,0.915392304,0,11,11,0.401115742,1,,182.4197384,193,32,255,153415,65.78723672,0.926053477,2.666415989,2.31E-04,-3.65E-04,0.45063505,0.359730347,-1.187502136,1.252702347,0.5054629,2.603409118,0.937161214,0.98992294,3.661826632
ID2015,2015,0,0.876877785,4.573274826,0.914442204,0,12,12,0.388301119,1,,181.2918782,193,41,255,142858,67.43868096,0.920098542,2.57638108,-4.81E-04,-8.37E-04,0.434932942,0.349521647,-1.243896801,1.244366253,0.473682299,2.523389333,0.934821074,0.989254109,3.666407097
ID2016,2016,0,0.893288136,4.563606804,0.904096425,0,13,13,0.410141382,1,,179.2545872,178,41,255,156310,64.94405861,0.925457489,2.653281858,-7.53E-04,-0.001153159,0.47383348,0.357489875,-1.286636296,1.325445872,0.528466002,2.681175037,0.923797075,0.98811545,3.688218489
ID2017,2017,0,0.88252002,4.559605816,0.882238436,0,14,14,0.410845488,1,,179.0091429,188,41,255,156633,65.77845702,0.926866345,2.61810493,7.17E-04,-4.36E-04,0.478187543,0.355643783,-1.314431013,1.344568823,0.530282037,2.676921539,0.929919802,0.987598647,3.676056554
ID2018,2018,0,0.891249061,4.54710303,0.905747197,0,15,15,0.410023913,1,,175.7348571,174,41,255,153768,64.93799619,0.926511063,2.602963793,4.01E-04,-9.80E-04,0.474701897,0.35713524,-1.309960162,1.329193659,0.52816333,2.687099084,0.919201549,0.98810872,3.697426574
