LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1,ELLIPSE_X0,ELLIPSE_Y0,ELLIPSE_MAJOR,ELLIPSE_MINOR,ELLIPSE_THETA,ELLIPSE_ASPECTRATIO,AREA,PERIMETER,CIRCULARITY,SOLIDITY,SHAPE_INDEX
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1,Ellipse center x0,Ellipse center y0,Ellipse long axis,Ellipse short axis,Ellipse angle,Ellipse aspect ratio,Area,Perimeter,Circularity,Solidity,Shape index
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1,El. x0,El. y0,El. long axis,El. sh. axis,El. angle,El. a.r.,Area,Perim.,Circ.,Solidity,Shape index
,,,(quality),(mm),(mm),(mm),(frame),,(mm),,,(counts),(counts),(counts),(counts),(counts),(counts),,,(mm),(mm),(mm),(mm),(radians),,(mm^2),(mm),,,
ID24844,24844,0,0.8632174730300903,3.508035304955054,0.3895645661327697,0.0,0.0,0,0.29935718951830975,1,,224.05180180180182,255.0,0.0,255.0,99479.0,55.783194645633344,0.9470101075059466,3.907162395802171,-0.0046846977292291005,-3.21521716333321E-5,0.35097407043539425,0.260887142395702,2.668170495181961,1.3453099574491578,0.2815329677337074,2.177292962556976,0.7462861549913846,0.9383634431455895,4.103479230891654
ID24846,24846,0,0.8755278587341309,3.5600793752416244,0.379264322868549,0.0,1.0,1,0.2949169623563049,1,,224.1627906976744,255.0,0.0,255.0,96390.0,57.03085911996005,0.9284590535201671,3.7847390387164404,-0.0026549786974011578,-0.0020362629746418863,0.3387619943520308,0.2600265101740948,-0.49650541043552765,1.302797911356117,0.273243208774391,2.0359401884231576,0.8283792473175479,0.9683615819209043,3.8948463250711534
ID24848,24848,0,0.8270306587219238,3.5828109129810035,0.3833507844917334,0.0,2.0,2,0.2926715882521818,1,,228.125,255.0,0.0,255.0,96725.0,52.21686853247772,0.9363330313465622,4.225152068882898,-0.004250361782730835,-0.0015663234565784876,0.3330674783471822,0.2614137425615004,2.609180739438162,1.274100875813078,0.2690983292947329,2.0714690375982108,0.7880685079055455,0.9472502805836142,3.9932173144445757
ID24850,24850,0,0.8241545557975769,3.605387281354764,0.3769963354051373,0.0,3.0,3,0.2933643030395396,1,,226.80607476635515,255.0,7.0,255.0,97073.0,51.13290081883658,0.9514066828427068,4.325164766494038,-0.007248071212559565,0.0014715268662258301,0.33736814736791876,0.26153243023543227,-0.365824521126071,1.2899667818030023,0.2703736768269354,2.065397801492404,0.7964652832491947,0.9506726457399106,3.9721121943299122
ID24851,24851,0,0.8161288499832153,3.6215791742545105,0.3830782634322711,0.0,4.0,4,0.289709072565598,1,,229.79567307692307,255.0,18.0,255.0,95595.0,48.52359088936937,0.9438672174979419,4.598997959301948,-0.006295651446651013,4.295579168055349E-4,0.33117233044506095,0.2575990727381343,2.624281027772122,1.2856115005573738,0.2636781022828721,2.053824091184656,0.7855203505171989,0.938706015891033,3.999688889354504
ID24853,24853,0,0.8399803042411804,3.6358953607186524,0.3820759187272237,0.0,5.0,5,0.28812835046073404,1,,227.6977886977887,255.0,4.0,255.0,92673.0,51.29615134570358,0.9250539650206951,4.266072059608248,-0.00191810350410023,-0.001914678385057334,0.3346088899382153,0.25294429645355626,-0.5448147478054479,1.322856038383351,0.26080857033541643,2.074773269053852,0.7613606630383004,0.9327251995438999,4.062652858532343
ID24854,24854,0,0.858574390411377,3.6795557020537424,0.3777308727621667,0.0,6.0,6,0.2933643030395395,1,,222.9320843091335,255.0,13.0,255.0,95192.0,54.48980243237836,0.9553393818489382,3.997816651391558,-0.008302443464683772,0.001109843774224606,0.3465194432254726,0.25294803420698136,2.733930532249043,1.3699234481574345,0.27037367682693525,2.112672013789255,0.7612198636243697,0.9485458612975389,4.0630285664718695
