time,value,interval_20s,ID,estado
70.75125209,140.8546327,"(60,80]",30,Moving
71.95325543,142.2750089,"(60,80]",30,Moving
73.15525876,140.9633498,"(60,80]",30,Moving
74.42404007,141.6097673,"(60,80]",30,Moving
75.65943239,140.8161618,"(60,80]",30,Moving
76.89482471,141.4985725,"(60,80]",30,Moving
78.13021703,142.2225359,"(60,80]",30,Moving
79.36560935,143.2512774,"(60,80]",30,Moving
0.534223706,138.7042231,"[0,20]",32,Moving
1.936560935,136.3361109,"[0,20]",32,Moving
3.439065109,141.3928986,"[0,20]",32,Moving
4.774624374,125.161716,"[0,20]",32,Moving
6.176961603,129.5829893,"[0,20]",32,Moving
7.54590985,127.7067906,"[0,20]",32,Moving
8.98163606,129.983409,"[0,20]",32,Moving
10.38397329,122.7802565,"[0,20]",32,Moving
11.75292154,123.2391737,"[0,20]",32,Moving
13.12186978,124.3396033,"[0,20]",32,Moving
14.59098497,127.498802,"[0,20]",32,Moving
16.02671119,126.5979676,"[0,20]",32,Moving
17.39565943,124.985389,"[0,20]",32,Moving
18.76460768,130.111628,"[0,20]",32,Moving
20.13355593,125.8627673,"(20,40]",32,Moving
21.60267112,124.6171753,"(20,40]",32,Moving
23.03839733,124.0893769,"(20,40]",32,Moving
24.44073456,124.0888243,"(20,40]",32,Moving
25.87646077,122.6633313,"(20,40]",32,Moving
27.37896494,126.2388529,"(20,40]",32,Moving
28.84808013,126.0272794,"(20,40]",32,Moving
30.25041736,127.2678704,"(20,40]",32,Moving
31.68614357,126.0480417,"(20,40]",32,Moving
33.15525876,124.5648985,"(20,40]",32,Moving
34.55759599,123.0819184,"(20,40]",32,Moving
35.95993322,125.016913,"(20,40]",32,Moving
37.36227045,124.725989,"(20,40]",32,Moving
38.79799666,123.5052763,"(20,40]",32,Moving
40.23372287,125.5781873,"(40,60]",32,Moving
41.70283806,123.0816223,"(40,60]",32,Moving
43.13856427,121.5009366,"(40,60]",32,Moving
44.50751252,123.1132213,"(40,60]",32,Moving
45.94323873,123.9231858,"(40,60]",32,Moving
47.41235392,123.0147533,"(40,60]",32,Moving
48.88146912,124.1451103,"(40,60]",32,Moving
50.38397329,126.5497343,"(40,60]",32,Moving
51.78631052,118.8786922,"(40,60]",32,Moving
53.15525876,120.4636572,"(40,60]",32,Moving
54.59098497,123.1462595,"(40,60]",32,Moving
56.02671119,123.977125,"(40,60]",32,Moving
57.42904841,123.9685667,"(40,60]",32,Moving
58.86477462,120.0283222,"(40,60]",32,Moving
60.13355593,117.0513357,"(60,80]",32,Moving
61.43572621,120.0515891,"(60,80]",32,Moving
62.83806344,122.8152257,"(60,80]",32,Moving
64.24040067,122.5678174,"(60,80]",32,Moving
65.67612688,111.9798448,"(60,80]",32,Moving
66.97829716,110.0111737,"(60,80]",32,Moving
68.28046745,120.2298848,"(60,80]",32,Moving
69.61602671,122.7955642,"(60,80]",32,Moving
71.01836394,122.1494178,"(60,80]",32,Moving
72.42070117,110.4597695,"(60,80]",32,Moving
73.75626043,118.1470649,"(60,80]",32,Moving
75.05843072,122.574098,"(60,80]",32,Moving
76.39398998,122.9452174,"(60,80]",32,Moving
77.79632721,123.8527784,"(60,80]",32,Moving
79.23205342,126.7554292,"(60,80]",32,Moving
1.068447412,48.77910805,"[0,20]",3,Moving
2.904841402,50.17623415,"[0,20]",3,Moving
5.843071786,37.51245074,"[0,20]",3,Moving
6.644407346,34.81830378,"[0,20]",3,Moving
8.547579299,36.91464544,"[0,20]",3,Moving
10.41736227,37.84796125,"[0,20]",3,Moving
12.22036728,38.20777891,"[0,20]",3,Moving
14.12353923,41.94593433,"[0,20]",3,Moving
15.9933222,42.87929605,"[0,20]",3,Moving
17.86310518,42.07355392,"[0,20]",3,Moving
19.69949917,42.06220923,"[0,20]",3,Moving
21.46911519,43.88691458,"(20,40]",3,Moving
23.30550918,42.96062505,"(20,40]",3,Moving
25.07512521,42.85918824,"(20,40]",3,Moving
26.87813022,43.52944634,"(20,40]",3,Moving
28.64774624,43.36131558,"(20,40]",3,Moving
30.38397329,41.58854273,"(20,40]",3,Moving
32.1869783,43.15598747,"(20,40]",3,Moving
34.05676127,43.64437718,"(20,40]",3,Moving
35.8263773,42.96362639,"(20,40]",3,Moving
37.59599332,42.45387966,"(20,40]",3,Moving
39.36560935,42.70521529,"(20,40]",3,Moving
41.10183639,42.39910648,"(40,60]",3,Moving
42.9048414,43.15034809,"(40,60]",3,Moving
44.70784641,42.3847319,"(40,60]",3,Moving
46.57762938,44.64822879,"(40,60]",3,Moving
48.41402337,44.98556115,"(40,60]",3,Moving
50.1836394,45.56739064,"(40,60]",3,Moving
52.05342237,45.49871394,"(40,60]",3,Moving
53.88981636,43.52907503,"(40,60]",3,Moving
55.65943239,42.26548926,"(40,60]",3,Moving
57.4624374,45.65101363,"(40,60]",3,Moving
59.2654424,47.2025334,"(40,60]",3,Moving
61.03505843,45.39436702,"(60,80]",3,Moving
62.77128548,44.52895979,"(60,80]",3,Moving
64.5409015,45.52201599,"(60,80]",3,Moving
66.34390651,46.14803468,"(60,80]",3,Moving
68.11352254,45.01314983,"(60,80]",3,Moving
69.84974958,45.76900933,"(60,80]",3,Moving
71.58597663,44.90346447,"(60,80]",3,Moving
73.32220367,47.1396654,"(60,80]",3,Moving
75.0918197,47.45354736,"(60,80]",3,Moving
76.86143573,48.39126593,"(60,80]",3,Moving
78.66444073,47.96798584,"(60,80]",3,Moving
0.734557596,117.0918659,"[0,20]",10,Moving
2.604340568,116.0322296,"[0,20]",10,Moving
4.674457429,117.9015867,"[0,20]",10,Moving
6.544240401,117.8865251,"[0,20]",10,Moving
8.447412354,117.9602471,"[0,20]",10,Moving
10.41736227,117.5980874,"[0,20]",10,Moving
12.32053422,117.9565739,"[0,20]",10,Moving
14.22370618,116.5878986,"[0,20]",10,Moving
16.26043406,116.9446364,"[0,20]",10,Moving
18.06343907,115.7763202,"[0,20]",10,Moving
19.93322204,115.7163804,"[0,20]",10,Moving
21.76961603,116.2825607,"(20,40]",10,Moving
23.73956594,117.1257166,"(20,40]",10,Moving
25.74290484,117.67388,"(20,40]",10,Moving
27.84641068,115.9142152,"(20,40]",10,Moving
29.78297162,114.4546104,"(20,40]",10,Moving
31.8196995,112.5903771,"(20,40]",10,Moving
33.85642738,113.5608982,"(20,40]",10,Moving
35.75959933,112.3945051,"(20,40]",10,Moving
37.69616027,112.6145647,"(20,40]",10,Moving
39.73288815,114.0032388,"(20,40]",10,Moving
41.56928214,113.862847,"(40,60]",10,Moving
43.40567613,112.9625331,"(40,60]",10,Moving
45.44240401,110.5711038,"(40,60]",10,Moving
47.17863105,106.1107617,"(40,60]",10,Moving
48.94824708,106.5080839,"(40,60]",10,Moving
50.15025042,107.8591839,"(40,60]",10,Moving
52.32053422,107.4694437,"(40,60]",10,Moving
53.72287145,108.7377022,"(40,60]",10,Moving
55.49248748,110.813407,"(40,60]",10,Moving
57.89649416,112.5068833,"(40,60]",10,Moving
59.86644407,107.0649977,"(40,60]",10,Moving
62.03672788,105.9313878,"(60,80]",10,Moving
64.10684474,103.8625952,"(60,80]",10,Moving
66.01001669,99.92922885,"(60,80]",10,Moving
68.01335559,87.08790012,"(60,80]",10,Moving
69.94991653,97.75960297,"(60,80]",10,Moving
72.15358932,103.8343995,"(60,80]",10,Moving
73.85642738,103.6767746,"(60,80]",10,Moving
75.22537563,100.4372348,"(60,80]",10,Moving
77.06176962,96.73767783,"(60,80]",10,Moving
79.0984975,88.73843262,"(60,80]",10,Moving
