 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,40,153.150,47.454,0,159.500,39,51,142.000,25.999,90,147.500,50,1534,138.745,43.178,139,40,148.975,54.067,0,145.500,39,51,130.569,23.832,90,134.500,50,1534,131.598,45.012,127,39,163.513,57.798,0,161,38,51,148.451,28.675,90,153,50,1496,147.753,47.865,143,39,188.923,50.462,0,186,38,51,176.902,28.195,90,182,50,1496,175.235,45.445,171
2,40,155.025,51.635,0,159.500,39,51,142.441,26.551,90,147.500,50,1534,140.302,45.636,139,40,148.225,53.843,0,143.500,39,51,129.863,23.916,90,132.500,50,1534,130.930,44.422,127,39,162.154,56.576,0,161,38,51,147.706,29.211,90,150,50,1496,146.666,47.169,143,39,188.718,50.064,0,186,38,51,177.020,28.024,90,182,50,1496,174.865,44.895,171
3,40,159.600,56.167,0,159.000,39,51,143.304,27.252,90,149.500,50,1534,142.846,48.505,139,40,147.325,53.269,0,142.500,39,51,129.794,23.918,90,131.000,50,1534,130.582,44.123,127,39,162.256,55.216,0,162,38,51,148.078,28.773,90,153,50,1496,146.316,46.471,143,39,188.564,48.904,0,187,38,51,176.980,27.662,90,180,50,1496,174.561,44.666,171
4,40,164.200,58.865,0,163.500,39,51,145.010,27.418,90,151.500,50,1534,145.808,50.722,141,40,146.975,51.905,0,142.500,39,51,129.863,23.435,90,133.000,50,1534,130.480,43.529,127,39,159.872,53.673,0,161,38,51,147.588,28.471,90,152,50,1496,145.527,45.734,143,39,187.538,47.929,0,187,38,51,176.922,28.183,90,180,50,1496,173.890,44.185,171
5,40,164.525,60.355,0,162.500,39,51,145.627,28.024,90,151.000,50,1534,146.767,51.980,143,40,146.700,51.218,0,142.500,39,51,129.735,23.683,90,132.000,50,1534,130.059,43.274,127,39,158.051,52.463,0,161,38,51,147.078,28.816,90,152,50,1496,144.114,45.014,141,39,187.205,46.793,0,189,38,51,176.804,28.026,90,180,50,1496,173.418,43.594,171
6,40,164.900,61.130,0,162.500,39,51,145.294,28.307,90,151.000,50,1534,146.587,52.557,141,40,144.925,50.310,0,143.000,39,51,128.824,23.721,90,132.000,50,1534,129.035,42.717,125,39,157.744,50.879,0,157,38,51,146.706,27.980,90,152,50,1496,143.549,44.130,141,39,186.103,46.407,0,187,38,51,176.667,28.131,90,180,50,1496,172.999,43.116,171
7,40,167.375,61.155,0,168.000,39,51,147.039,28.882,90,153.000,50,1534,148.284,53.305,143,40,144.650,49.312,0,144.500,39,51,129.245,23.585,90,132.500,50,1534,128.751,42.096,125,39,155.872,50.419,0,155,38,51,146.412,28.000,90,150,50,1496,142.495,43.314,139,39,184.846,45.228,0,187,38,51,177.000,28.281,90,180,50,1496,172.098,42.524,170
8,40,165.750,61.285,0,164.000,39,51,147.010,29.130,90,151.500,50,1534,148.301,53.290,143,40,143.750,47.741,0,144.000,39,51,129.461,23.538,90,132.000,50,1534,128.499,41.463,127,39,153.205,48.752,0,155,38,51,145.255,27.608,90,150,50,1496,141.229,42.509,139,39,182.513,43.789,0,180,38,51,176.196,28.182,90,180,50,1496,170.668,41.555,168
9,40,165.025,61.780,0,163.500,39,51,145.657,29.304,90,150.500,50,1534,147.353,53.366,141,40,142.650,48.178,0,143.000,39,51,128.598,23.145,90,131.500,50,1534,127.504,41.008,125,39,151.974,47.233,0,155,38,51,145.059,28.333,90,148,50,1496,140.327,41.672,137,39,180.949,42.639,0,180,38,51,175.294,27.257,90,180,50,1496,169.453,40.804,168
10,40,166.925,62.360,0,165.000,39,51,146.902,29.668,90,153.500,50,1534,148.436,53.574,143,40,142.025,47.746,0,143.000,39,51,128.333,23.074,90,132.000,50,1534,126.857,40.378,125,39,150.641,45.565,0,155,38,51,144.412,27.703,90,146,50,1496,138.976,40.458,137,39,180.103,41.250,0,180,38,51,174.843,27.323,90,180,50,1496,168.656,40.248,168
