 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,98.039,7.995,0,100,50,51,94.314,13.511,90,98,50,1976,96.843,14.682,100,51,117.118,11.589,0,121,50,51,115.039,12.972,90,123,50,1976,115.749,15.935,118,51,118.627,13.372,0,121,50,51,116.667,11.879,90,119,50,1976,117.041,17.127,118,51,104.059,10.546,0,107,50,51,101.745,13.941,90,109,50,1976,102.651,15.793,105
2,51,97.980,7.903,0,100,50,51,94.216,14.357,90,98,50,1976,96.889,14.831,98,51,117.549,11.673,0,121,50,51,114.941,13.460,90,121,50,1976,115.923,15.929,118,51,119.471,14.036,0,123,50,51,116.902,11.995,90,119,50,1976,117.247,16.947,119,51,104.196,10.750,0,107,50,51,102.020,13.812,90,109,50,1976,102.779,15.736,105
3,51,98.137,7.815,0,100,50,51,93.706,14.606,90,100,50,1976,96.481,14.762,98,51,117.275,11.557,0,121,50,51,114.608,13.255,90,121,50,1976,115.798,15.864,118,51,119.490,13.118,0,121,50,51,117.157,11.755,90,119,50,1976,117.191,16.928,118,51,104.569,10.734,0,107,50,51,101.863,13.458,90,109,50,1976,102.966,15.645,107
4,51,97.490,7.716,0,98,50,51,93.627,14.863,90,98,50,1976,96.610,15.060,98,51,117.510,11.683,0,118,50,51,114.961,12.872,90,121,50,1976,116.072,16.012,119,51,119.373,13.551,0,123,50,51,117.000,12.482,90,121,50,1976,117.103,17.048,118,51,104.608,10.830,0,107,50,51,101.824,13.101,90,107,50,1976,102.811,15.533,105
5,51,97.157,7.716,0,98,50,51,93.118,14.866,90,98,50,1976,95.898,14.944,98,51,117.431,11.619,0,119,50,51,114.471,12.761,90,121,50,1976,116.046,15.882,118,51,118.961,13.392,0,123,50,51,116.765,12.069,90,121,50,1976,117.029,16.893,118,51,104.824,10.710,0,107,50,51,101.882,13.228,90,109,50,1976,102.895,15.562,105
6,51,97.078,7.727,0,98,50,51,93.118,14.863,90,98,50,1976,95.827,15.065,98,51,117.294,11.588,0,119,50,51,114.549,12.430,90,121,50,1976,115.932,16.136,118,51,119.353,13.415,0,123,50,51,116.843,12.002,90,121,50,1976,117.079,16.811,118,51,104.725,10.636,0,107,50,51,101.765,13.624,90,109,50,1976,102.806,15.641,105
7,51,97.392,7.710,0,98,50,51,93.255,14.568,90,98,50,1976,95.653,15.082,98,51,117.431,11.712,0,119,50,51,114.686,12.623,90,121,50,1976,116.044,15.927,118,51,118.882,12.927,0,121,50,51,116.765,11.887,90,121,50,1976,116.858,16.643,118,51,104.686,10.682,0,107,50,51,101.118,13.399,90,107,50,1976,102.580,15.539,105
8,51,96.843,7.814,0,98,50,51,92.941,14.684,90,98,50,1976,95.367,15.045,98,51,117.078,11.529,0,119,50,51,114.804,12.633,90,121,50,1976,116.034,16.096,118,51,118.588,13.572,0,123,50,51,116.706,11.944,90,121,50,1976,116.677,16.562,118,51,104.157,10.570,0,107,50,51,101.431,13.611,90,109,50,1976,102.513,15.574,105
9,51,96.588,8.058,0,98,50,51,92.961,14.984,90,98,50,1976,95.199,15.112,96,51,116.745,11.169,0,119,50,51,114.725,12.692,90,121,50,1976,115.873,16.115,118,51,118.667,13.033,0,123,50,51,116.314,11.658,90,121,50,1976,116.724,16.554,118,51,103.765,10.305,0,105,50,51,100.922,13.513,90,107,50,1976,102.148,15.500,105
10,51,96.431,7.928,0,96,50,51,93.176,14.901,90,98,50,1976,95.188,15.107,96,51,117.333,11.306,0,119,50,51,115.333,13.174,90,121,50,1976,115.834,16.179,118,51,118.902,12.971,0,123,50,51,116.569,12.399,90,121,50,1976,116.679,16.627,119,51,104.706,10.420,0,105,50,51,100.882,13.743,90,109,50,1976,102.023,15.422,105
11,51,96.706,7.993,0,98,50,51,93.078,14.702,90,98,50,1976,95.335,15.236,96,51,117.137,11.579,0,119,50,51,115.255,13.020,90,121,50,1976,116.035,16.194,118,51,118.275,12.855,0,121,50,51,116.294,11.775,90,119,50,1976,116.546,16.498,118,51,104.078,9.927,0,107,50,51,100.529,13.479,90,107,50,1976,101.754,15.359,105
12,51,96.157,7.983,0,96,50,51,93.157,14.311,90,98,50,1976,95.274,15.097,96,51,116.902,11.962,0,119,50,51,115.098,13.303,90,121,50,1976,115.777,16.194,118,51,118.176,13.263,0,121,50,51,115.471,11.952,90,119,50,1976,116.169,16.571,118,51,103.961,9.996,0,107,50,51,100.471,13.308,90,107,50,1976,101.578,15.254,105
13,51,96.980,8.245,0,98,50,51,93.412,14.629,90,98,50,1976,95.688,14.959,98,51,117.157,11.502,0,119,50,51,114.647,13.137,90,121,50,1976,115.705,16.118,118,51,118.039,12.946,0,121,50,51,115.529,12.454,90,119,50,1976,116.043,16.685,118,51,103.000,9.658,0,105,50,51,99.941,13.410,90,107,50,1976,101.166,15.346,103
14,51,96.333,8.056,0,96,50,51,93.510,14.786,90,98,50,1976,95.641,14.773,98,51,116.824,11.340,0,119,50,51,114.588,12.952,90,121,50,1976,115.734,16.077,118,51,116.745,12.374,0,119,50,51,114.882,11.864,90,119,50,1976,115.707,16.474,118,51,102.725,9.592,0,105,50,51,99.255,13.734,90,107,50,1976,101.046,15.381,103
15,51,96.765,8.106,0,98,50,51,94.059,15.143,90,100,50,1976,95.973,14.725,98,51,116.843,11.313,0,119,50,51,114.745,12.994,90,121,50,1976,115.620,16.083,118,51,117.294,12.217,0,119,50,51,114.412,12.624,90,119,50,1976,115.223,16.634,116,51,102.980,9.418,0,105,50,51,98.706,13.262,90,107,50,1976,100.622,15.303,103
16,51,96.451,8.036,0,98,50,51,94.196,14.502,90,100,50,1976,96.049,14.512,98,51,116.843,11.337,0,121,50,51,114.549,13.303,90,121,50,1976,115.604,16.118,118,51,116.686,12.230,0,118,50,51,113.922,12.669,90,119,50,1976,114.833,16.556,116,51,101.471,9.490,0,103,50,51,98.647,13.227,90,107,50,1976,100.231,15.309,103
17,51,96.824,8.113,0,98,50,51,94.588,14.393,90,100,50,1976,96.137,14.602,98,51,116.412,11.446,0,121,50,51,114.725,13.080,90,121,50,1976,115.604,16.033,118,51,116.275,12.223,0,119,50,51,114.137,11.881,90,121,50,1976,114.778,16.376,116,51,101.706,9.592,0,103,50,51,98.255,13.670,90,107,50,1976,100.077,15.325,103
18,51,96.451,8.164,0,98,50,51,94.588,14.220,90,100,50,1976,96.379,14.599,98,51,116.118,11.754,0,119,50,51,114.529,13.463,90,121,50,1976,115.234,16.115,116,51,116.431,12.177,0,118,50,51,114.000,12.075,90,121,50,1976,114.399,16.348,116,51,101.529,10.064,0,103,50,51,97.882,13.245,90,107,50,1976,99.943,15.219,103
19,51,97.353,8.255,0,98,50,51,95.000,14.270,90,100,50,1976,96.815,14.387,98,51,117.000,11.776,0,119,50,51,113.725,14.027,90,121,50,1976,115.136,16.238,116,51,116.569,12.540,0,119,50,51,113.510,11.956,90,119,50,1976,114.149,16.373,116,51,101.392,9.875,0,103,50,51,97.882,13.035,90,107,50,1976,99.640,15.073,102
20,51,98.961,8.200,0,100,50,51,96.569,13.659,90,100,50,1976,98.630,14.456,100,51,116.392,11.433,0,119,50,51,114.353,13.308,90,121,50,1976,115.287,16.041,118,51,115.824,11.933,0,118,50,51,112.902,11.664,90,119,50,1976,113.832,16.437,116,51,101.353,9.652,0,103,50,51,97.745,13.069,90,107,50,1976,99.457,15.153,102
21,51,101.333,7.974,0,103,50,51,98.588,13.141,90,105,50,1976,100.823,14.514,103,51,115.863,11.433,0,118,50,51,114.529,14.049,90,121,50,1976,115.213,16.128,116,51,115.569,11.905,0,116,50,51,112.490,12.688,90,119,50,1976,113.557,16.297,116,51,101.235,9.437,0,103,50,51,97.569,13.199,90,107,50,1976,99.223,15.041,102
22,51,104.157,8.589,0,105,50,51,101.392,13.361,90,107,50,1976,103.133,14.770,107,51,116.549,11.451,0,118,50,51,114.549,13.528,90,121,50,1976,115.509,16.063,118,51,115.549,11.965,0,116,50,51,112.059,12.489,90,119,50,1976,113.133,16.210,114,51,100.765,9.173,0,103,50,51,97.255,13.248,90,105,50,1976,98.941,15.080,102
23,51,105.902,8.987,0,107,50,51,103.725,12.901,90,109,50,1976,104.779,15.010,109,51,116.765,11.787,0,118,50,51,114.451,13.965,90,121,50,1976,115.582,16.141,118,51,114.804,11.550,0,118,50,51,111.255,12.593,90,119,50,1976,112.775,16.140,114,51,99.902,9.437,0,102,50,51,96.980,13.524,90,105,50,1976,98.683,15.043,102
24,51,107.980,9.611,0,110,50,51,104.745,13.189,90,110,50,1976,106.017,15.435,109,51,116.608,11.763,0,118,50,51,114.373,13.845,90,121,50,1976,115.707,16.172,118,51,114.647,11.557,0,118,50,51,111.824,13.096,90,119,50,1976,112.598,16.246,114,51,99.686,9.214,0,102,50,51,96.902,13.593,90,105,50,1976,98.413,15.052,100
25,51,109.275,10.125,0,112,50,51,105.451,13.374,90,114,50,1976,106.629,15.607,109,51,116.118,11.653,0,118,50,51,114.451,13.567,90,121,50,1976,115.586,16.042,118,51,113.941,11.359,0,116,50,51,110.647,13.195,90,119,50,1976,111.992,16.159,114,51,99.431,9.043,0,102,50,51,95.922,13.242,90,103,50,1976,98.134,14.945,100
26,51,108.745,10.344,0,112,50,51,106.176,13.263,90,114,50,1976,107.060,15.759,109,51,116.294,11.519,0,119,50,51,114.667,13.520,90,121,50,1976,115.778,16.063,118,51,113.333,10.925,0,114,50,51,110.451,13.265,90,119,50,1976,111.886,16.008,114,51,99.275,9.237,0,102,50,51,95.980,13.329,90,103,50,1976,97.701,15.049,100
27,51,110.020,10.825,0,114,50,51,106.667,13.724,90,114,50,1976,107.459,15.781,110,51,116.431,11.770,0,119,50,51,115.098,13.531,90,121,50,1976,115.829,16.246,118,51,113.608,11.011,0,116,50,51,110.098,13.675,90,119,50,1976,111.355,16.026,114,51,99.059,9.012,0,102,50,51,95.471,13.363,90,103,50,1976,97.327,14.988,100
28,51,109.000,10.729,0,110,50,51,106.412,13.309,90,114,50,1976,107.397,15.806,109,51,116.804,11.754,0,119,50,51,114.686,12.894,90,121,50,1976,115.823,16.143,118,51,113.255,11.032,0,116,50,51,109.706,13.261,90,116,50,1976,110.913,16.055,114,51,98.804,8.998,0,102,50,51,95.000,13.979,90,103,50,1976,96.887,14.946,100
29,51,109.745,10.660,0,112,50,51,106.157,13.076,90,112,50,1976,107.635,15.802,110,51,116.706,11.924,0,118,50,51,115.039,13.103,90,121,50,1976,115.937,15.865,118,51,113.235,11.197,0,116,50,51,108.902,13.663,90,119,50,1976,110.472,15.902,114,51,97.902,9.161,0,100,50,51,95.098,13.556,90,102,50,1976,96.394,14.938,98
30,51,108.941,10.536,0,110,50,51,105.588,12.997,90,110,50,1976,107.279,15.777,109,51,116.824,11.677,0,118,50,51,114.804,13.188,90,121,50,1976,115.814,15.957,118,51,112.471,10.801,0,114,50,51,107.765,12.984,90,114,50,1976,109.950,15.925,112,51,97.333,8.899,0,100,50,51,94.039,12.890,90,100,50,1976,96.056,14.922,98
31,51,109.824,10.297,0,110,50,51,106.118,13.199,90,112,50,1976,107.598,15.605,110,51,116.588,12.027,0,118,50,51,114.706,13.036,90,121,50,1976,115.630,15.922,118,51,110.706,10.555,0,114,50,51,107.118,13.408,90,114,50,1976,109.489,15.829,112,51,96.725,9.095,0,98,50,51,93.510,13.831,90,100,50,1976,95.374,15.146,98
32,51,108.784,10.599,0,112,50,51,106.275,13.333,90,114,50,1976,107.494,15.816,110,51,117.039,11.997,0,118,50,51,115.451,13.306,90,121,50,1976,115.766,15.816,118,51,110.490,10.244,0,114,50,51,107.118,12.962,90,114,50,1976,109.152,15.835,112,51,96.373,8.975,0,98,50,51,93.176,13.502,90,100,50,1976,95.295,15.092,98
33,51,109.569,10.323,0,112,50,51,106.255,13.271,90,114,50,1976,107.641,15.734,110,51,116.922,11.771,0,118,50,51,115.569,12.513,90,121,50,1976,115.881,15.805,118,51,110.294,10.401,0,112,50,51,107.059,14.452,90,114,50,1976,108.645,15.758,112,51,96.000,9.047,0,98,50,51,92.647,13.765,90,100,50,1976,94.756,15.054,96
34,51,109.353,10.311,0,112,50,51,105.922,13.136,90,112,50,1976,107.652,15.738,110,51,116.039,11.854,0,116,50,51,115.529,12.513,90,121,50,1976,115.846,15.883,118,51,110.059,10.795,0,112,50,51,106.294,13.589,90,114,50,1976,108.195,15.646,110,51,95.824,8.941,0,98,50,51,92.353,14.111,90,100,50,1976,94.510,14.896,96
