 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,82.373,10.547,0,87,50,51,81.843,13.238,90,87,50,1976,80.342,13.543,80,51,55.784,4.392,0,57,50,51,59.843,14.539,90,60,50,1976,58.362,12.837,57,51,63.078,4.853,0,64,50,51,66.922,10.870,90,68,50,1976,64.437,10.436,64,51,57.647,4.525,0,59,50,51,59.980,11.796,90,62,50,1976,58.770,10.879,59
2,51,83.863,9.377,0,87,50,51,82.490,13.163,90,87,50,1976,81.586,13.135,82,51,55.118,3.887,0,55,50,51,59.667,14.474,90,59,50,1976,58.074,12.607,55,51,62.431,4.649,0,62,50,51,66.255,11.022,90,68,50,1976,63.938,10.313,62,51,57.098,4.281,0,57,50,51,60.137,11.508,90,62,50,1976,58.435,10.794,57
3,51,81.176,8.219,0,84,50,51,82.490,13.539,90,87,50,1976,80.563,13.275,82,51,55.196,3.821,0,55,50,51,59.196,14.819,90,60,50,1976,57.686,12.740,55,51,62.471,4.518,0,64,50,51,66.118,11.180,90,66,50,1976,63.786,10.186,62,51,57.373,4.445,0,59,50,51,59.627,11.110,90,62,50,1976,58.407,10.909,57
4,51,79.137,8.768,0,80,50,51,78.725,14.070,90,84,50,1976,77.360,13.151,76,51,54.863,3.965,0,55,50,51,59.196,13.830,90,59,50,1976,57.349,12.240,55,51,62.471,4.588,0,64,50,51,66.137,11.130,90,68,50,1976,63.522,10.245,62,51,57.412,4.627,0,59,50,51,59.941,11.500,90,62,50,1976,58.400,10.950,57
5,51,76.745,9.604,0,80,50,51,76.608,13.252,90,82,50,1976,74.944,13.078,75,51,55.784,3.905,0,55,50,51,59.588,13.203,90,60,50,1976,57.811,11.949,55,51,62.196,4.276,0,64,50,51,65.275,10.545,90,66,50,1976,63.368,10.066,62,51,59.078,4.919,0,59,50,51,61.235,11.025,90,64,50,1976,59.354,10.548,59
6,51,78.157,8.043,0,80,50,51,77.843,13.545,90,82,50,1976,76.497,12.809,76,51,56.510,4.221,0,57,50,51,60.471,12.999,90,62,50,1976,58.582,11.664,57,51,61.039,4.308,0,62,50,51,64.922,11.405,90,68,50,1976,62.744,10.206,62,51,59.863,5.208,0,60,50,51,62.255,11.150,90,66,50,1976,60.434,10.642,60
7,51,75.392,7.430,0,76,50,51,76.412,13.600,90,78,50,1976,75.046,12.724,75,51,58.922,4.340,0,60,50,51,62.216,12.741,90,64,50,1976,60.059,11.468,59,51,60.667,4.334,0,62,50,51,64.216,10.804,90,66,50,1976,62.383,9.982,62,51,62.804,5.257,0,64,50,51,64.196,10.870,90,68,50,1976,62.668,10.549,62
8,51,73.373,7.676,0,75,50,51,73.745,13.343,90,76,50,1976,72.521,12.637,73,51,61.196,4.842,0,62,50,51,62.941,13.014,90,68,50,1976,61.615,11.520,60,51,60.647,4.381,0,62,50,51,63.725,11.089,90,68,50,1976,61.965,10.042,60,51,64.196,5.367,0,66,50,51,65.745,11.825,90,69,50,1976,64.349,10.865,64
9,51,74.333,7.421,0,76,50,51,74.667,12.650,90,78,50,1976,73.285,12.480,73,51,62.196,4.561,0,64,50,51,65.137,13.295,90,68,50,1976,63.404,11.718,62,51,60.431,4.442,0,60,50,51,63.667,10.840,90,68,50,1976,61.642,10.041,60,51,66.196,4.928,0,68,50,51,66.902,11.536,90,71,50,1976,65.819,10.954,66
10,51,71.765,6.263,0,73,50,51,73.961,13.239,90,76,50,1976,72.065,12.522,73,51,64.078,4.757,0,64,50,51,66.863,12.906,90,71,50,1976,65.011,11.641,64,51,60.275,4.313,0,60,50,51,63.275,10.387,90,66,50,1976,61.496,10.127,60,51,67.137,5.292,0,68,50,51,68.373,11.920,90,73,50,1976,67.031,11.183,68
