 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,75.882,27.475,0,80,50,51,56.569,20.159,90,57,50,1976,59.396,25.465,57,51,83.294,29.843,0,87,50,51,58.706,21.627,90,62,50,1976,63.318,28.901,60,51,80.333,29.091,0,80,50,51,54.608,20.717,90,57,50,1976,59.190,26.972,57,51,76.843,27.441,0,76,50,51,50.941,20.422,90,53,50,1976,55.932,25.268,53
2,51,79.255,27.530,0,87,50,51,58.863,20.246,90,60,50,1976,61.064,26.073,59,51,83.314,29.910,0,85,50,51,58.294,21.727,90,62,50,1976,63.232,28.842,60,51,79.843,29.293,0,80,50,51,54.255,20.781,90,57,50,1976,59.032,26.850,55,51,76.490,27.576,0,76,50,51,50.824,20.580,90,53,50,1976,55.567,25.180,53
3,51,79.039,28.155,0,87,50,51,59.098,20.247,90,62,50,1976,62.081,27.242,60,51,82.412,30.370,0,85,50,51,58.176,22.130,90,60,50,1976,62.858,28.630,60,51,80.137,28.585,0,80,50,51,54.314,20.184,90,57,50,1976,58.881,26.758,57,51,75.882,26.752,0,78,50,51,50.706,20.229,90,53,50,1976,55.395,24.809,53
4,51,83.098,29.066,0,89,50,51,61.294,20.158,90,64,50,1976,64.256,27.393,62,51,81.725,30.099,0,85,50,51,57.765,21.960,90,60,50,1976,62.545,28.256,59,51,79.510,28.688,0,80,50,51,53.373,20.547,90,57,50,1976,58.538,26.550,57,51,75.804,26.872,0,78,50,51,50.431,20.474,90,53,50,1976,55.249,24.805,53
5,51,81.922,29.002,0,89,50,51,60.627,20.706,90,62,50,1976,64.396,28.398,62,51,82.275,30.277,0,87,50,51,57.451,21.820,90,59,50,1976,62.327,28.205,59,51,79.451,28.915,0,82,50,51,53.490,20.628,90,57,50,1976,58.414,26.303,57,51,75.471,27.043,0,78,50,51,50.373,20.743,90,53,50,1976,54.793,24.588,53
6,51,83.569,29.759,0,89,50,51,61.451,20.357,90,62,50,1976,64.984,28.364,62,51,81.882,29.908,0,85,50,51,58.039,21.537,90,62,50,1976,62.282,27.905,59,51,79.353,28.909,0,80,50,51,53.353,20.523,90,57,50,1976,58.184,26.218,55,51,74.804,26.264,0,76,50,51,50.431,20.023,90,53,50,1976,54.613,24.174,53
7,51,83.510,29.814,0,89,50,51,60.627,19.993,90,62,50,1976,64.864,28.455,62,51,81.804,29.926,0,85,50,51,57.098,21.489,90,60,50,1976,61.980,27.996,59,51,79.157,28.489,0,82,50,51,53.314,20.483,90,57,50,1976,57.806,26.039,55,51,74.627,26.422,0,76,50,51,49.667,20.224,90,51,50,1976,54.115,23.983,53
8,51,83.314,29.652,0,87,50,51,61.000,20.648,90,62,50,1976,64.671,28.652,62,51,81.431,29.558,0,84,50,51,57.333,21.579,90,60,50,1976,61.749,27.802,59,51,79.216,28.124,0,82,50,51,53.118,20.309,90,55,50,1976,57.688,25.837,55,51,74.627,26.262,0,76,50,51,49.980,20.329,90,53,50,1976,53.978,23.894,53
9,51,84.255,30.248,0,87,50,51,60.549,19.970,90,62,50,1976,64.835,28.311,62,51,80.922,29.162,0,84,50,51,57.118,21.683,90,59,50,1976,61.495,27.652,59,51,78.608,27.687,0,82,50,51,53.373,20.179,90,55,50,1976,57.335,25.534,55,51,74.314,25.543,0,76,50,51,50.294,19.948,90,55,50,1976,53.915,23.587,53
10,51,81.275,29.513,0,82,50,51,58.863,20.261,90,60,50,1976,63.808,28.413,60,51,81.157,29.307,0,84,50,51,57.314,21.898,90,60,50,1976,61.544,27.549,59,51,78.392,27.425,0,82,50,51,53.549,21.040,90,57,50,1976,57.122,25.460,55,51,73.490,25.516,0,75,50,51,49.686,20.411,90,53,50,1976,53.590,23.485,53
