 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,115.784,26.991,0,118,50,51,93.569,26.940,90,96,50,1976,106.499,32.329,109,51,124.941,32.590,0,125,50,51,95.961,29.679,90,100,50,1976,112.424,37.738,114,51,120.510,38.869,0,123,50,51,95.118,32.169,90,100,50,1976,109.118,40.813,110,51,113.235,27.627,0,116,50,51,86.569,29.528,90,91,50,1976,101.254,35.021,105
2,51,115.314,26.940,0,116,50,51,93.039,26.831,90,93,50,1976,106.246,32.378,109,51,124.176,31.655,0,123,50,51,95.667,30.012,90,102,50,1976,111.970,37.430,114,51,122.353,39.556,0,125,50,51,97.804,31.605,90,103,50,1976,112.109,41.708,114,51,113.275,27.401,0,116,50,51,86.392,29.620,90,89,50,1976,101.081,35.071,105
3,51,115.451,26.685,0,116,50,51,92.392,26.537,90,94,50,1976,106.054,32.233,109,51,123.980,32.185,0,123,50,51,94.392,28.968,90,96,50,1976,111.239,37.077,112,51,123.784,39.937,0,128,50,51,100.275,32.016,90,107,50,1976,113.924,41.988,118,51,112.588,27.687,0,112,50,51,85.686,29.687,90,89,50,1976,100.677,34.892,105
4,51,115.569,27.288,0,118,50,51,92.431,26.992,90,96,50,1976,105.851,32.297,109,51,123.373,32.117,0,121,50,51,94.118,28.895,90,96,50,1976,110.581,37.006,112,51,124.569,39.232,0,128,50,51,99.804,31.214,90,105,50,1976,113.859,41.582,118,51,112.529,27.646,0,114,50,51,85.118,29.529,90,89,50,1976,100.503,34.994,105
5,51,116.157,27.511,0,116,50,51,92.000,26.824,90,96,50,1976,105.788,32.308,109,51,123.667,31.806,0,125,50,51,94.020,28.777,90,98,50,1976,110.274,36.878,112,51,124.275,39.320,0,127,50,51,98.549,31.312,90,103,50,1976,113.208,41.187,118,51,112.784,27.955,0,116,50,51,85.255,29.374,90,89,50,1976,100.318,35.103,103
6,51,115.902,27.826,0,116,50,51,92.275,26.682,90,96,50,1976,105.720,32.396,107,51,123.824,31.844,0,125,50,51,93.882,28.691,90,98,50,1976,110.284,36.936,112,51,123.588,39.654,0,127,50,51,97.275,30.737,90,105,50,1976,112.336,40.941,116,51,113.059,27.594,0,114,50,51,84.902,29.643,90,91,50,1976,100.059,34.954,103
7,51,116.765,28.443,0,116,50,51,92.176,27.278,90,94,50,1976,105.942,32.579,109,51,124.275,31.487,0,125,50,51,93.922,28.947,90,96,50,1976,110.523,36.775,112,51,122.882,39.024,0,125,50,51,97.118,30.865,90,103,50,1976,111.816,40.640,114,51,113.020,28.266,0,114,50,51,85.020,29.503,90,91,50,1976,100.061,35.143,103
8,51,116.843,28.213,0,116,50,51,92.412,27.773,90,94,50,1976,106.237,32.713,109,51,123.608,31.443,0,125,50,51,93.431,29.045,90,96,50,1976,110.113,36.755,112,51,122.353,39.341,0,125,50,51,96.294,30.693,90,103,50,1976,111.216,40.535,114,51,112.725,28.206,0,114,50,51,84.902,29.711,90,89,50,1976,99.871,35.094,103
9,51,117.549,28.331,0,116,50,51,92.314,27.281,90,94,50,1976,106.796,32.804,109,51,122.961,30.890,0,121,50,51,93.020,29.005,90,98,50,1976,109.966,36.516,110,51,122.686,39.644,0,125,50,51,96.314,30.522,90,103,50,1976,111.246,40.708,114,51,112.961,28.373,0,114,50,51,85.098,29.770,90,89,50,1976,100.082,35.368,103
10,51,118.490,29.211,0,118,50,51,93.235,27.494,90,94,50,1976,107.567,33.229,110,51,123.882,31.505,0,123,50,51,93.020,28.941,90,96,50,1976,109.859,36.143,110,51,122.824,39.032,0,123,50,51,96.059,30.558,90,103,50,1976,111.043,40.492,114,51,113.529,28.468,0,114,50,51,85.137,29.961,90,87,50,1976,100.049,35.435,103
11,51,119.118,29.902,0,118,50,51,94.275,27.407,90,96,50,1976,108.389,33.738,112,51,120.529,29.195,0,119,50,51,93.353,28.902,90,100,50,1976,109.515,35.781,112,51,121.980,38.691,0,123,50,51,95.294,30.403,90,102,50,1976,110.630,40.210,112,51,113.588,28.696,0,114,50,51,85.098,29.940,90,87,50,1976,100.054,35.636,103
12,51,119.765,29.738,0,119,50,51,94.196,27.166,90,96,50,1976,109.009,33.889,112,51,123.765,30.566,0,125,50,51,91.922,29.363,90,96,50,1976,108.931,35.801,110,51,121.647,38.303,0,123,50,51,94.765,30.384,90,102,50,1976,110.488,40.053,114,51,114.039,29.148,0,114,50,51,85.471,30.377,90,89,50,1976,100.335,35.769,105
13,51,120.588,30.450,0,121,50,51,95.118,27.379,90,102,50,1976,109.733,34.189,112,51,120.196,29.121,0,119,50,51,92.922,29.076,90,98,50,1976,109.001,35.387,110,51,121.353,37.670,0,123,50,51,94.608,30.386,90,103,50,1976,110.377,39.855,114,51,114.196,29.497,0,114,50,51,85.451,30.124,90,91,50,1976,100.533,35.987,105
14,51,121.392,31.747,0,123,50,51,96.941,27.543,90,103,50,1976,111.634,35.171,114,51,123.039,30.057,0,123,50,51,91.373,28.783,90,94,50,1976,108.006,35.290,110,51,121.510,37.037,0,123,50,51,95.000,30.759,90,105,50,1976,110.074,39.642,114,51,115.314,29.845,0,116,50,51,86.196,31.145,90,91,50,1976,101.230,36.307,105
15,51,122.706,31.626,0,125,50,51,99.451,27.870,90,107,50,1976,114.001,35.959,116,51,119.745,27.440,0,119,50,51,92.157,28.879,90,96,50,1976,108.016,34.957,110,51,120.353,37.146,0,123,50,51,94.412,29.990,90,103,50,1976,109.483,39.331,114,51,115.765,30.188,0,116,50,51,87.176,31.820,90,93,50,1976,101.659,36.618,105
16,51,124.000,32.028,0,125,50,51,101.196,28.461,90,107,50,1976,115.222,35.987,118,51,121.078,29.056,0,119,50,51,91.686,29.084,90,93,50,1976,107.666,34.950,110,51,120.118,37.129,0,121,50,51,93.784,30.180,90,100,50,1976,109.177,39.324,112,51,115.686,30.361,0,114,50,51,87.118,30.863,90,93,50,1976,102.257,36.881,107
17,51,124.314,31.044,0,125,50,51,101.196,28.320,90,109,50,1976,115.175,35.580,118,51,120.314,28.709,0,119,50,51,91.765,28.826,90,94,50,1976,107.532,34.782,110,51,120.471,37.247,0,123,50,51,93.902,30.280,90,102,50,1976,108.956,38.949,112,51,115.784,30.137,0,114,50,51,87.314,30.736,90,93,50,1976,102.401,37.068,107
18,51,124.294,30.010,0,123,50,51,100.765,28.328,90,107,50,1976,114.477,35.044,116,51,119.392,27.951,0,118,50,51,91.686,28.609,90,94,50,1976,107.339,34.615,109,51,120.000,36.512,0,123,50,51,93.471,30.138,90,100,50,1976,108.651,38.709,112,51,115.176,30.030,0,114,50,51,88.549,30.376,90,94,50,1976,103.492,37.503,107
19,51,123.431,30.545,0,123,50,51,99.451,28.316,90,109,50,1976,113.212,34.757,116,51,120.706,29.370,0,121,50,51,90.627,29.114,90,94,50,1976,106.791,34.586,109,51,119.353,36.258,0,121,50,51,93.020,30.126,90,100,50,1976,108.384,38.369,112,51,118.333,30.708,0,119,50,51,92.706,30.613,90,98,50,1976,107.003,38.640,110
20,51,122.922,30.649,0,123,50,51,98.353,27.729,90,107,50,1976,112.476,34.581,114,51,118.412,26.568,0,119,50,51,90.863,29.383,90,94,50,1976,106.876,34.107,109,51,119.510,36.427,0,121,50,51,93.314,30.505,90,98,50,1976,107.976,38.128,112,51,120.373,31.302,0,123,50,51,95.706,31.095,90,98,50,1976,109.341,39.449,112
21,51,122.471,31.023,0,121,50,51,97.843,27.707,90,105,50,1976,112.124,34.414,114,51,120.020,28.450,0,118,50,51,88.941,28.850,90,94,50,1976,105.844,34.267,109,51,118.451,36.294,0,121,50,51,93.137,30.314,90,100,50,1976,107.594,37.889,112,51,120.804,31.827,0,125,50,51,95.412,31.047,90,98,50,1976,109.813,39.555,114
22,51,122.784,30.928,0,121,50,51,97.176,27.177,90,103,50,1976,111.935,34.645,114,51,117.961,26.786,0,118,50,51,90.922,29.139,90,96,50,1976,106.179,33.869,109,51,118.235,36.209,0,121,50,51,92.863,30.519,90,98,50,1976,107.304,38.010,110,51,121.039,32.784,0,123,50,51,94.608,30.972,90,98,50,1976,109.422,39.292,114
23,51,122.196,30.878,0,121,50,51,97.255,27.755,90,102,50,1976,111.736,34.539,112,51,119.157,27.968,0,119,50,51,89.471,28.955,90,94,50,1976,105.506,33.858,109,51,117.431,35.503,0,119,50,51,92.569,30.390,90,98,50,1976,106.838,37.776,110,51,121.294,32.807,0,123,50,51,94.412,30.921,90,100,50,1976,108.955,39.158,112
24,51,122.314,30.259,0,121,50,51,98.039,27.869,90,103,50,1976,111.803,34.285,112,51,117.490,26.987,0,118,50,51,89.647,29.354,90,93,50,1976,105.118,33.877,107,51,117.608,35.542,0,119,50,51,92.373,30.434,90,98,50,1976,106.687,37.758,110,51,120.569,32.017,0,123,50,51,93.765,30.931,90,98,50,1976,108.219,38.946,112
