 ,Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Length(linea_horizontal_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Length(linea_vertical_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Length(linea_horizontal_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Length(linea_vertical_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Length(linea_horizontal_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Length(linea_vertical_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Length(linea_horizontal_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Length(linea_vertical_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4)
528,57.588,7.278,23,62,0,50,60.176,4.018,53,68,90,50,57.592,7.235,14,69,57.706,7.839,21,62,0,50,60.020,4.259,53,68,90,50,57.866,7.534,14,69,52.157,7.276,19,57,0,50,57.000,6.353,46,68,90,50,54.283,8.314,14,69,55.098,7.333,21,62,0,50,58.980,6.889,46,71,90,50,56.238,8.870,12,71
529,57.510,7.590,23,64,0,50,60.314,3.781,53,68,90,50,57.995,7.273,14,69,58.078,7.881,21,64,0,50,59.725,4.035,53,68,90,50,57.727,7.340,14,69,52.059,7.377,19,57,0,50,55.235,5.559,46,64,90,50,52.799,8.010,14,64,55.647,7.445,19,60,0,50,57.431,9.003,41,71,90,50,55.926,9.137,14,71
530,57.706,7.537,23,66,0,50,60.196,4.079,53,68,90,50,57.867,7.382,14,69,57.686,7.817,21,62,0,50,60.176,4.693,51,68,90,50,57.753,7.480,14,69,51.588,7.264,19,55,0,50,55.157,5.490,44,66,90,50,52.464,7.894,14,66,56.471,7.783,21,62,0,50,57.039,8.350,42,71,90,50,55.625,8.878,12,71
531,58.314,7.827,23,64,0,50,60.922,3.969,55,69,90,50,58.663,7.540,14,69,57.059,7.635,21,62,0,50,58.804,4.035,51,64,90,50,56.985,7.241,14,69,51.471,6.751,19,55,0,50,54.941,6.114,46,66,90,50,51.840,7.959,14,66,55.157,7.532,21,60,0,50,56.863,7.767,42,71,90,50,55.218,8.771,12,71
532,58.451,7.905,23,66,0,50,60.706,3.905,55,69,90,50,59.021,7.464,17,69,57.529,7.553,21,62,0,50,58.647,4.213,51,64,90,50,57.300,7.186,14,66,50.392,6.809,19,55,0,50,52.608,5.185,44,64,90,50,50.973,7.371,12,66,53.059,7.412,19,59,0,50,55.431,7.286,44,68,90,50,53.887,8.634,14,71
533,61.294,8.920,23,69,0,50,62.392,3.533,57,69,90,50,60.734,8.039,16,73,56.961,7.214,23,62,0,50,58.569,4.021,51,66,90,50,57.036,7.236,14,71,49.784,7.004,19,55,0,50,52.118,5.465,42,60,90,50,50.239,7.371,12,64,52.863,7.236,19,57,0,50,55.373,7.077,44,69,90,50,53.784,8.352,14,71
534,61.941,9.140,21,69,0,50,64.255,3.358,60,73,90,50,61.446,8.193,14,73,55.863,7.116,23,62,0,50,58.529,3.962,50,66,90,50,56.366,7.271,14,71,49.471,7.044,19,55,0,50,52.137,4.364,44,60,90,50,50.330,7.360,12,64,52.706,6.966,21,57,0,50,53.922,7.418,44,68,90,50,52.833,8.723,14,69
535,62.510,8.762,23,71,0,50,64.490,3.075,59,73,90,50,62.222,8.122,16,73,55.765,7.817,21,62,0,50,57.647,4.024,50,66,90,50,55.620,7.197,14,68,48.627,6.826,19,55,0,50,52.020,4.567,44,62,90,50,49.905,7.659,10,62,53.392,7.256,21,59,0,50,54.216,8.866,39,68,90,50,53.385,9.319,14,69
536,62.824,8.740,23,71,0,50,66.000,2.980,59,75,90,50,63.074,8.313,14,75,54.745,7.451,21,62,0,50,57.471,4.527,50,66,90,50,55.303,7.349,14,68,48.941,7.577,17,55,0,50,52.529,3.466,46,59,90,50,49.729,7.347,10,60,52.373,7.440,19,59,0,50,53.412,7.734,41,68,90,50,52.046,8.790,12,69
537,62.902,9.375,21,71,0,50,64.627,2.993,60,75,90,50,63.119,8.354,17,75,54.941,7.407,21,59,0,50,57.020,4.393,51,66,90,50,54.689,7.133,14,68,50.078,7.008,17,55,0,50,52.157,4.159,44,59,90,50,50.435,7.382,10,60,51.216,7.148,19,57,0,50,53.412,7.486,42,68,90,50,51.553,8.399,12,69
538,62.569,10.070,21,71,0,50,65.000,2.720,59,75,90,50,62.595,8.386,16,75,53.078,7.200,19,57,0,50,55.902,3.324,51,64,90,50,53.791,6.799,12,64,49.118,7.045,17,53,0,50,51.078,5.176,42,59,90,50,49.708,7.537,10,64,52.235,7.196,19,57,0,50,53.176,6.443,41,66,90,50,51.581,8.058,10,68
539,62.059,9.547,21,71,0,50,64.529,3.711,55,71,90,50,62.495,8.316,16,73,53.392,7.387,19,57,0,50,56.157,3.190,48,64,90,50,53.740,6.734,12,64,49.333,7.207,19,55,0,50,52.333,4.320,44,59,90,50,49.996,7.512,10,64,51.353,7.552,17,57,0,50,52.255,7.296,37,64,90,50,50.446,8.220,10,68
540,62.843,9.601,21,73,0,50,65.353,3.554,57,71,90,50,62.684,8.392,17,73,52.667,6.825,21,57,0,50,55.118,3.051,51,62,90,50,52.918,6.509,14,66,50.353,7.082,19,55,0,50,52.588,5.565,42,60,90,50,50.291,7.843,10,60,50.098,7.319,17,55,0,50,51.529,6.438,42,64,90,50,49.866,7.984,10,66
541,60.235,8.997,21,68,0,50,62.275,3.677,55,68,90,50,60.171,8.176,17,71,53.078,7.121,21,57,0,50,54.843,3.911,46,64,90,50,52.754,6.628,12,66,49.922,7.359,17,55,0,50,51.627,5.150,44,60,90,50,49.857,7.568,10,60,49.059,6.751,19,55,0,50,50.745,5.841,39,60,90,50,49.565,7.766,10,62
542,58.882,7.766,23,64,0,50,60.784,3.854,55,68,90,50,58.856,7.485,16,69,52.196,7.023,19,55,0,50,53.745,4.083,44,60,90,50,51.880,6.851,12,64,49.588,7.470,17,55,0,50,52.510,4.259,42,60,90,50,50.488,7.568,10,62,49.216,6.580,19,55,0,50,50.863,6.561,39,60,90,50,49.347,8.025,10,62
543,61.510,7.933,23,66,0,50,63.078,3.577,57,71,90,50,60.685,7.470,17,71,52.059,7.120,19,57,0,50,53.627,3.909,44,62,90,50,51.630,6.785,12,64,51.020,7.101,19,55,0,50,53.922,4.878,44,64,90,50,52.385,7.424,10,64,48.118,6.796,17,55,0,50,49.863,6.809,37,60,90,50,48.532,8.067,10,60
544,66.451,8.832,25,71,0,50,69.020,3.917,62,75,90,50,66.120,8.023,17,75,50.784,7.078,19,55,0,50,52.471,4.333,44,59,90,50,50.355,6.760,10,59,53.569,6.966,21,57,0,50,58.078,5.317,48,66,90,50,55.383,8.454,12,68,47.608,6.573,17,55,0,50,48.980,6.084,37,60,90,50,47.735,7.459,10,62
545,68.098,8.254,28,73,0,50,70.216,2.274,66,76,90,50,67.518,7.947,17,76,51.510,6.816,19,55,0,50,52.314,4.037,44,59,90,50,50.349,6.687,12,60,57.176,8.385,21,64,0,50,60.667,5.199,50,71,90,50,58.054,8.587,12,71,46.392,6.129,16,50,0,50,49.451,5.493,39,60,90,50,47.255,7.387,12,60
546,67.961,9.044,26,73,0,50,70.314,2.302,66,76,90,50,67.432,8.020,17,76,49.510,7.270,17,55,0,50,51.686,4.541,42,59,90,50,49.446,6.792,12,59,60.490,9.146,21,66,0,50,63.353,6.059,51,73,90,50,60.512,9.103,14,75,45.961,6.468,17,50,0,50,49.784,6.326,39,62,90,50,47.718,8.101,12,62
547,68.529,8.810,26,73,0,50,70.039,2.600,64,76,90,50,67.673,7.928,19,78,49.608,6.621,19,55,0,50,50.353,3.820,44,57,90,50,49.228,6.584,12,59,59.980,8.519,23,66,0,50,63.059,5.907,51,75,90,50,60.489,9.017,14,75,47.765,6.166,19,51,0,50,49.745,5.827,39,62,90,50,48.119,7.413,10,64
548,68.098,9.129,26,73,0,50,70.863,3.206,64,80,90,50,68.095,8.058,19,80,51.176,7.110,19,55,0,50,52.000,3.955,44,59,90,50,50.042,6.696,12,59,60.569,8.559,23,68,0,50,62.961,6.576,51,76,90,50,60.194,9.105,14,76,48.314,6.730,16,55,0,50,49.941,7.145,37,60,90,50,48.631,8.031,10,60
549,67.039,8.834,26,71,0,50,69.922,2.999,62,78,90,50,67.597,8.013,19,80,49.510,6.676,19,55,0,50,51.588,3.700,46,59,90,50,49.837,6.625,12,60,61.216,8.780,23,68,0,50,62.941,6.457,51,73,90,50,60.263,9.214,12,75,48.471,6.688,17,55,0,50,50.922,6.805,39,62,90,50,49.256,8.197,10,66
550,67.098,8.850,26,71,0,50,69.431,2.795,64,76,90,50,67.172,8.025,17,80,50.647,7.019,19,57,0,50,52.353,2.959,46,57,90,50,50.102,6.979,12,60,60.588,8.490,23,68,0,50,63.902,5.811,53,73,90,50,60.709,9.229,12,76,49.353,7.451,17,55,0,50,50.275,7.629,37,62,90,50,49.489,8.425,12,66
551,67.157,8.594,28,71,0,50,69.412,3.125,62,75,90,50,67.022,7.835,19,78,51.059,7.527,17,55,0,50,52.020,3.558,44,59,90,50,50.127,6.857,12,60,60.471,8.526,21,66,0,50,64.294,6.420,51,75,90,50,60.841,9.090,16,76,50.196,6.359,21,55,0,50,50.765,6.068,37,60,90,50,49.970,7.882,12,64
552,67.118,9.066,26,73,0,50,69.843,2.723,66,76,90,50,67.183,8.097,17,80,50.196,7.497,17,55,0,50,53.039,2.986,44,59,90,50,50.660,6.935,12,60,60.000,8.711,21,66,0,50,61.765,5.771,51,71,90,50,59.903,8.899,16,73,52.157,7.476,19,57,0,50,54.333,7.830,37,68,90,50,52.457,8.710,12,68
553,66.373,8.656,26,71,0,50,68.451,4.197,60,80,90,50,66.347,8.117,17,80,50.471,7.390,19,57,0,50,51.961,2.993,46,57,90,50,50.309,6.766,12,59,59.039,8.297,21,64,0,50,62.843,6.041,53,73,90,50,60.263,8.973,12,75,56.000,7.666,19,60,0,50,56.941,8.615,42,68,90,50,55.466,9.246,12,68
554,66.863,9.102,25,71,0,50,69.471,3.812,62,80,90,50,66.808,8.241,17,80,51.235,7.137,19,57,0,50,52.784,3.425,48,59,90,50,50.998,6.800,14,60,58.745,8.558,21,64,0,50,63.980,5.833,53,73,90,50,59.926,9.013,12,75,56.098,7.788,21,60,0,50,57.157,8.113,44,69,90,50,55.583,9.034,12,69
555,67.000,9.132,25,71,0,50,68.843,4.149,60,76,90,50,66.540,8.315,17,80,49.647,6.959,19,55,0,50,50.765,3.696,46,59,90,50,49.395,6.761,12,59,59.157,8.707,21,66,0,50,62.216,4.969,51,69,90,50,59.594,8.717,10,75,57.765,7.799,23,64,0,50,58.588,8.377,42,69,90,50,57.362,9.569,12,73
556,65.588,9.311,23,71,0,50,67.137,4.099,59,75,90,50,65.372,8.323,17,76,48.176,6.933,17,53,0,50,50.353,3.381,44,57,90,50,48.528,6.600,12,59,57.412,8.816,19,64,0,50,61.235,5.369,51,71,90,50,58.705,8.616,10,71,57.471,8.164,21,66,0,50,59.627,8.084,42,73,90,50,57.697,9.203,12,73
557,65.176,8.829,25,69,0,50,66.745,3.903,59,75,90,50,64.853,7.937,17,75,49.353,6.337,19,53,0,50,50.137,3.567,42,57,90,50,48.696,6.159,12,59,58.667,8.397,21,64,0,50,61.137,4.548,51,69,90,50,58.736,8.430,14,73,58.157,8.213,21,66,0,50,59.392,8.507,42,71,90,50,57.769,9.445,12,73
558,65.373,8.766,25,73,0,50,66.725,4.341,59,75,90,50,64.741,7.884,17,75,51.294,6.278,21,55,0,50,52.706,2.935,48,59,90,50,51.240,6.338,12,62,58.275,8.495,21,64,0,50,61.039,4.837,51,69,90,50,58.592,8.717,12,73,56.902,8.596,19,64,0,50,59.098,8.467,42,75,90,50,56.923,9.468,12,75
559,65.039,8.761,25,71,0,50,66.922,3.463,60,73,90,50,64.643,7.798,17,73,53.373,7.037,19,57,0,50,56.373,3.852,51,64,90,50,54.602,6.773,14,68,56.784,8.225,21,62,0,50,60.078,5.023,51,68,90,50,57.513,8.660,12,71,57.157,8.375,21,64,0,50,59.627,6.359,46,71,90,50,57.385,8.801,14,71
560,63.471,8.320,25,68,0,50,66.725,4.084,60,73,90,50,63.704,8.093,16,75,58.216,7.622,23,62,0,50,59.647,3.045,55,64,90,50,57.564,7.194,14,69,57.137,8.881,21,62,0,50,60.137,5.257,50,69,90,50,57.644,8.830,12,73,59.078,8.683,21,66,0,50,60.196,8.507,42,71,90,50,57.978,9.401,12,75
561,63.275,8.109,25,66,0,50,65.529,4.487,57,73,90,50,63.308,8.107,16,75,59.627,7.917,23,64,0,50,61.059,3.663,53,66,90,50,58.940,7.582,12,71,56.667,8.409,21,64,0,50,60.314,5.988,46,69,90,50,56.946,8.804,10,71,58.255,8.306,21,64,0,50,59.608,8.053,44,69,90,50,57.921,9.548,12,76
562,61.725,7.579,25,66,0,50,63.882,3.993,57,71,90,50,62.010,7.594,16,73,59.137,7.790,23,64,0,50,61.373,3.736,53,68,90,50,58.695,7.398,14,69,54.863,7.872,21,60,0,50,59.196,5.977,48,69,90,50,56.053,8.827,12,69,57.627,8.163,21,64,0,50,58.412,7.278,46,69,90,50,57.376,8.951,12,69
563,62.412,8.191,23,66,0,50,63.980,3.947,57,71,90,50,61.512,7.604,17,73,58.784,7.672,23,62,0,50,60.510,3.765,53,66,90,50,58.336,7.332,14,71,55.490,7.713,21,59,0,50,59.549,4.896,48,68,90,50,56.312,8.299,10,68,56.549,8.547,19,62,0,50,58.922,7.833,44,69,90,50,56.576,9.319,12,71
564,60.216,7.963,23,64,0,50,62.000,4.895,53,71,90,50,59.850,7.722,17,73,59.549,8.011,23,64,0,50,60.804,3.742,51,66,90,50,58.668,7.581,14,71,53.451,7.385,21,59,0,50,57.882,5.267,48,68,90,50,54.907,8.219,12,68,56.078,7.912,21,64,0,50,58.235,8.155,44,71,90,50,56.748,9.462,12,75
565,58.216,7.170,23,62,0,50,61.510,4.487,53,71,90,50,58.907,7.424,17,71,58.569,7.664,23,64,0,50,60.294,3.786,53,66,90,50,58.711,7.358,14,69,53.882,7.383,21,57,0,50,56.843,5.623,46,66,90,50,54.516,8.357,12,66,56.235,7.742,21,62,0,50,58.078,7.512,46,69,90,50,56.168,8.955,12,71
566,57.549,7.398,21,62,0,50,60.490,3.635,53,68,90,50,57.956,7.187,17,69,59.118,7.586,23,64,0,50,60.784,3.288,53,69,90,50,58.608,7.250,14,71,52.980,7.906,19,57,0,50,55.529,5.312,44,66,90,50,53.374,8.269,12,66,56.020,7.824,21,64,0,50,58.176,7.999,44,69,90,50,56.605,9.050,12,71
567,57.255,7.504,21,62,0,50,59.451,4.225,51,68,90,50,57.328,7.292,16,68,58.490,7.387,23,62,0,50,60.686,3.967,53,66,90,50,58.348,7.509,14,69,53.137,7.486,19,59,0,50,56.373,5.875,44,68,90,50,53.069,8.212,12,68,55.569,7.556,21,60,0,50,57.784,7.798,42,69,90,50,55.466,9.190,12,71
568,55.137,7.459,21,59,0,50,59.078,3.065,51,66,90,50,56.602,7.136,14,68,57.765,7.891,21,62,0,50,59.804,3.583,53,66,90,50,57.786,7.319,14,69,52.059,7.314,19,57,0,50,53.529,4.810,42,62,90,50,52.204,7.442,12,62,55.765,7.649,21,59,0,50,57.686,5.948,46,68,90,50,55.424,8.583,12,69
569,55.412,7.220,23,59,0,50,58.569,3.214,53,66,90,50,56.562,6.997,14,66,59.157,8.110,21,64,0,50,60.784,3.961,55,66,90,50,58.295,7.570,14,69,51.353,6.999,19,55,0,50,53.647,4.213,44,62,90,50,51.289,7.134,12,64,54.118,7.138,21,59,0,50,56.373,6.353,44,68,90,50,54.771,8.876,12,69
570,56.235,7.688,21,62,0,50,58.706,3.828,51,68,90,50,56.925,7.263,14,68,58.216,7.357,21,62,0,50,60.235,3.998,55,69,90,50,58.011,7.381,14,69,50.333,7.047,17,55,0,50,53.098,4.649,44,60,90,50,50.661,7.573,12,64,54.627,7.384,21,60,0,50,56.098,6.935,44,69,90,50,54.495,8.770,12,69
571,57.451,7.780,21,62,0,50,59.961,4.242,53,69,90,50,58.011,7.539,16,69,57.980,8.223,19,62,0,50,60.059,3.972,53,69,90,50,58.024,7.285,14,71,49.059,7.084,17,55,0,50,52.020,4.658,42,60,90,50,49.805,7.382,10,66,54.549,7.278,21,59,0,50,56.392,8.861,42,71,90,50,55.116,9.504,12,71
572,58.137,8.297,21,64,0,50,60.725,3.779,55,68,90,50,58.552,7.553,14,69,57.961,7.566,21,62,0,50,60.510,4.240,53,66,90,50,57.986,7.364,14,68,49.529,7.004,19,55,0,50,50.353,5.153,41,60,90,50,49.148,7.267,10,60,53.471,7.289,19,59,0,50,56.000,8.205,42,69,90,50,53.828,9.174,12,71
573,59.627,8.263,21,68,0,50,61.216,4.115,55,73,90,50,59.342,7.516,14,73,57.118,7.326,21,60,0,50,59.686,4.506,53,66,90,50,57.110,7.277,14,68,48.490,7.137,17,53,0,50,51.569,5.201,41,60,90,50,49.478,7.611,10,60,54.392,7.206,21,59,0,50,55.784,8.132,41,68,90,50,54.520,9.108,12,69
574,59.627,8.644,21,66,0,50,62.510,4.012,55,69,90,50,59.856,7.895,12,69,56.137,7.689,19,62,0,50,59.294,3.849,53,66,90,50,56.696,7.302,14,68,48.098,6.932,17,53,0,50,51.431,5.576,42,60,90,50,49.432,7.650,10,66,53.725,7.854,19,59,0,50,55.294,7.614,42,66,90,50,53.460,8.877,12,68
575,60.118,8.595,23,69,0,50,62.824,3.756,57,69,90,50,60.436,7.824,14,73,57.157,7.527,21,62,0,50,59.255,4.029,53,66,90,50,56.931,7.431,14,68,48.784,7.223,17,55,0,50,50.490,5.526,42,59,90,50,49.338,7.391,10,60,54.098,7.700,19,59,0,50,54.941,7.436,42,68,90,50,52.779,9.000,10,68
576,61.353,8.921,23,68,0,50,63.784,3.349,57,73,90,50,61.393,8.170,14,73,56.745,7.962,19,62,0,50,58.039,4.368,51,66,90,50,56.427,7.436,12,68,49.196,6.797,19,55,0,50,50.980,5.240,42,59,90,50,49.274,7.547,10,60,52.471,7.311,19,57,0,50,53.392,7.349,42,66,90,50,52.173,8.610,10,68
577,60.686,8.562,23,69,0,50,63.314,3.234,59,73,90,50,60.763,7.925,14,73,56.412,7.834,19,62,0,50,57.882,4.165,51,66,90,50,55.524,7.304,12,68,48.863,7.060,19,55,0,50,50.647,4.520,44,59,90,50,49.143,7.502,10,60,52.804,7.275,19,57,0,50,54.078,6.578,41,68,90,50,52.541,8.528,10,68
578,61.529,9.377,23,69,0,50,63.686,4.198,57,73,90,50,61.559,8.359,14,75,55.059,7.265,21,60,0,50,57.235,4.188,51,66,90,50,55.127,7.051,14,68,50.294,7.264,19,57,0,50,51.431,3.869,44,59,90,50,49.470,7.308,10,60,52.353,7.367,19,59,0,50,53.686,7.511,39,68,90,50,52.106,8.939,10,68
579,60.765,9.114,23,68,0,50,62.412,4.163,55,69,90,50,60.597,8.097,14,73,55.118,7.039,21,59,0,50,57.000,4.064,51,66,90,50,54.620,6.974,14,68,49.510,7.482,17,53,0,50,50.667,4.811,44,59,90,50,49.160,7.638,10,59,51.392,7.634,17,57,0,50,52.588,7.462,37,66,90,50,51.044,8.703,10,68
580,60.902,8.807,23,68,0,50,62.529,3.512,57,69,90,50,60.600,7.996,14,71,53.255,6.572,21,57,0,50,56.588,3.759,51,66,90,50,53.981,6.645,14,66,48.157,7.358,17,55,0,50,50.980,4.032,44,59,90,50,49.169,7.367,10,60,51.804,7.338,19,57,0,50,52.843,6.307,44,64,90,50,50.819,8.420,10,68
581,58.647,8.861,21,66,0,50,60.196,3.335,55,66,90,50,58.205,7.852,14,68,53.529,7.179,21,57,0,50,57.118,3.445,51,66,90,50,54.207,6.965,14,68,47.882,7.045,17,53,0,50,50.902,5.601,39,59,90,50,48.867,7.741,10,60,50.529,7.669,19,57,0,50,51.569,7.195,37,62,90,50,50.323,8.550,10,66
582,55.843,7.170,21,60,0,50,57.471,3.158,51,64,90,50,56.095,6.721,14,66,52.588,7.040,19,57,0,50,55.588,3.407,51,64,90,50,53.508,6.706,12,64,48.882,6.840,19,53,0,50,52.882,4.778,44,60,90,50,50.238,7.470,12,64,50.706,7.559,19,57,0,50,51.373,7.003,37,62,90,50,49.687,8.651,10,66
583,60.902,8.350,23,66,0,50,62.765,3.210,55,68,90,50,60.263,7.435,17,69,52.549,7.052,19,57,0,50,55.647,3.783,48,64,90,50,53.543,6.837,12,64,53.275,7.658,19,57,0,50,56.471,5.394,44,66,90,50,54.108,7.977,12,66,48.980,6.559,19,55,0,50,51.902,6.932,39,64,90,50,49.931,8.215,8,64
584,65.373,8.935,23,69,0,50,67.471,2.873,60,73,90,50,64.715,8.010,16,73,52.118,6.587,21,57,0,50,55.431,3.506,48,64,90,50,52.762,6.810,12,64,55.588,8.102,19,62,0,50,59.078,5.207,51,68,90,50,56.818,8.394,12,69,49.647,7.158,17,55,0,50,50.235,6.489,39,62,90,50,49.086,8.265,8,64
585,65.882,8.995,23,71,0,50,67.824,2.805,62,73,90,50,65.635,7.928,16,75,52.333,6.526,21,55,0,50,54.157,3.313,48,62,90,50,52.256,6.622,12,62,57.902,8.415,21,62,0,50,61.176,5.847,51,71,90,50,59.003,8.935,14,73,48.235,6.574,17,51,0,50,50.412,7.164,37,60,90,50,48.609,8.046,8,60
586,66.373,8.875,23,71,0,50,67.745,3.893,62,75,90,50,65.570,7.958,12,75,51.392,6.287,21,55,0,50,52.686,4.510,44,59,90,50,51.026,6.610,12,62,59.706,8.196,23,64,0,50,62.333,5.252,53,71,90,50,59.905,8.796,14,73,48.392,7.026,17,55,0,50,49.529,7.791,37,60,90,50,48.397,8.646,8,62
587,65.706,8.689,25,73,0,50,67.235,3.444,60,75,90,50,65.694,7.822,16,75,51.059,6.742,19,55,0,50,52.490,4.447,44,59,90,50,50.747,6.818,12,62,59.020,8.088,23,64,0,50,61.392,5.231,51,69,90,50,59.597,8.780,14,73,49.020,6.722,17,55,0,50,50.333,6.968,37,60,90,50,49.398,7.965,8,62
588,65.078,8.309,25,71,0,50,67.725,3.219,62,75,90,50,65.433,7.759,17,76,50.686,6.528,19,55,0,50,51.216,4.700,44,59,90,50,50.221,6.559,12,60,58.784,8.568,21,64,0,50,62.373,5.727,53,73,90,50,59.336,8.793,12,73,48.549,6.357,17,51,0,50,49.922,6.536,39,60,90,50,48.558,8.106,10,60
589,66.176,8.636,25,71,0,50,68.000,3.262,62,75,90,50,65.624,7.893,16,76,48.667,6.486,19,53,0,50,52.235,3.433,44,60,90,50,49.719,6.620,12,60,58.627,8.539,21,66,0,50,62.647,6.283,51,73,90,50,59.606,8.994,12,73,47.098,6.730,17,51,0,50,49.020,7.466,35,60,90,50,48.099,7.989,10,60
590,64.882,8.602,25,71,0,50,67.059,4.492,59,75,90,50,65.116,8.028,16,75,49.569,6.294,21,55,0,50,50.745,3.393,44,57,90,50,49.502,6.541,12,60,58.922,8.727,21,64,0,50,61.882,5.613,50,71,90,50,59.753,8.987,14,73,48.706,6.546,17,51,0,50,51.765,7.891,37,64,90,50,49.871,8.448,10,68
591,66.059,8.849,25,71,0,50,67.216,3.946,60,75,90,50,65.041,7.855,17,76,49.725,6.397,21,55,0,50,51.255,3.052,48,59,90,50,49.267,6.422,12,59,58.451,8.507,21,62,0,50,61.843,4.562,51,71,90,50,59.079,8.731,12,73,53.157,7.931,17,59,0,50,53.686,7.612,39,66,90,50,52.678,8.705,10,66
592,64.333,8.447,25,69,0,50,66.118,3.542,60,75,90,50,64.276,7.677,17,76,49.980,6.439,21,57,0,50,51.333,3.077,46,57,90,50,49.629,6.336,12,59,58.745,8.301,21,64,0,50,60.510,4.347,51,68,90,50,58.599,8.387,12,71,55.608,7.810,19,60,0,50,58.373,8.535,42,69,90,50,55.987,9.767,10,71
593,65.353,8.736,25,71,0,50,67.902,3.574,60,75,90,50,65.265,7.932,19,76,49.588,6.806,19,55,0,50,51.490,3.390,44,59,90,50,49.490,6.370,12,59,57.725,8.469,19,62,0,50,61.196,5.196,51,68,90,50,58.572,8.648,12,71,57.020,8.196,19,64,0,50,58.686,8.233,42,71,90,50,57.188,9.309,10,73
594,65.353,8.827,23,71,0,50,67.451,3.500,60,73,90,50,65.077,7.990,17,75,48.980,7.276,19,55,0,50,51.333,3.116,46,59,90,50,49.272,6.810,12,59,58.333,9.057,19,64,0,50,61.569,4.855,53,71,90,50,58.840,8.634,12,71,59.392,8.704,21,66,0,50,60.706,8.322,44,71,90,50,58.682,9.510,12,71
595,65.392,9.220,23,71,0,50,67.431,3.330,60,73,90,50,64.999,8.018,17,76,49.490,7.431,19,55,0,50,51.157,3.355,46,57,90,50,49.125,6.838,12,59,56.627,8.236,21,62,0,50,60.059,6.068,50,71,90,50,57.504,8.555,12,73,58.176,7.987,21,64,0,50,60.235,7.567,44,71,90,50,58.350,9.449,10,71
596,65.098,9.278,23,71,0,50,67.216,3.183,60,73,90,50,64.596,7.970,17,75,48.569,6.845,19,53,0,50,50.529,3.870,44,59,90,50,48.841,6.684,12,60,56.647,8.694,21,64,0,50,59.647,5.498,50,69,90,50,57.646,8.576,12,73,60.412,8.561,21,66,0,50,61.333,7.581,48,69,90,50,58.979,9.505,10,73
597,64.098,8.526,25,68,0,50,65.314,4.042,55,73,90,50,63.918,7.859,17,75,49.235,7.165,19,55,0,50,52.922,2.925,48,57,90,50,49.566,6.837,12,59,57.039,8.838,21,62,0,50,60.196,5.506,51,69,90,50,57.655,8.907,12,75,59.824,8.534,23,66,0,50,61.627,7.491,46,71,90,50,58.998,9.336,10,75
598,64.196,8.270,25,69,0,50,66.039,4.481,55,73,90,50,63.964,7.924,17,75,49.176,7.045,19,55,0,50,51.569,3.202,44,59,90,50,49.491,6.704,12,59,56.137,7.780,23,62,0,50,59.706,5.511,51,69,90,50,57.285,8.764,12,73,59.196,8.144,23,66,0,50,59.882,8.726,42,75,90,50,58.842,9.895,12,75
599,62.725,8.476,23,66,0,50,65.059,4.415,57,75,90,50,62.798,7.847,17,75,49.686,6.799,19,55,0,50,51.510,3.390,46,59,90,50,49.818,6.623,12,60,56.039,7.790,21,62,0,50,60.098,5.984,48,69,90,50,56.977,8.736,10,73,57.843,8.262,21,66,0,50,59.294,7.422,46,71,90,50,57.535,9.237,12,75
600,62.569,8.278,23,66,0,50,65.490,4.831,55,75,90,50,62.627,7.996,17,75,49.608,7.161,19,55,0,50,51.353,3.065,44,57,90,50,49.429,6.532,12,60,55.157,8.043,19,62,0,50,59.647,5.909,50,68,90,50,56.685,8.897,12,69,57.078,7.802,23,64,0,50,59.235,7.919,44,71,90,50,57.442,9.112,12,71
