 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,77.294,14.488,0,71,50,51,62.157,19.171,90,71,50,1976,68.892,18.970,71,51,80.000,14.161,0,76,50,51,64.706,19.547,90,73,50,1976,71.225,19.425,73,51,86.490,18.445,0,82,50,51,68.275,18.528,90,78,50,1976,75.020,21.275,75,51,85.275,17.015,0,82,50,51,69.941,19.380,90,80,50,1976,74.638,20.824,76
2,51,77.275,15.044,0,71,50,51,62.314,19.155,90,71,50,1976,68.948,19.086,71,51,79.667,13.701,0,76,50,51,64.059,18.892,90,71,50,1976,70.986,19.220,73,51,86.569,18.223,0,84,50,51,68.373,18.710,90,78,50,1976,74.798,21.181,75,51,87.137,18.434,0,82,50,51,71.216,19.161,90,80,50,1976,76.043,21.519,76
3,51,77.667,15.767,0,71,50,51,61.745,18.983,90,71,50,1976,68.822,19.532,71,51,79.118,13.991,0,76,50,51,63.569,18.927,90,71,50,1976,70.416,19.215,73,51,86.000,18.218,0,84,50,51,68.510,18.229,90,78,50,1976,74.320,21.011,73,51,88.059,18.992,0,85,50,51,72.588,19.519,90,82,50,1976,77.549,21.799,78
4,51,77.824,15.975,0,71,50,51,61.980,19.276,90,71,50,1976,69.078,19.601,71,51,78.431,12.836,0,76,50,51,63.294,19.259,90,71,50,1976,70.056,18.965,73,51,85.333,18.002,0,84,50,51,68.412,18.628,90,76,50,1976,74.168,20.926,75,51,89.510,19.982,0,85,50,51,73.686,20.311,90,82,50,1976,78.187,22.162,78
5,51,77.922,15.897,0,73,50,51,62.333,18.211,90,69,50,1976,69.438,19.267,71,51,78.039,13.465,0,73,50,51,63.373,18.900,90,73,50,1976,69.834,18.891,73,51,84.608,17.902,0,82,50,51,68.059,18.338,90,76,50,1976,73.883,20.586,73,51,89.765,20.015,0,85,50,51,75.314,19.147,90,84,50,1976,79.016,22.043,80
6,51,78.529,15.891,0,75,50,51,63.627,18.937,90,75,50,1976,70.425,19.832,71,51,77.686,12.998,0,73,50,51,63.431,18.902,90,73,50,1976,69.710,18.824,73,51,83.784,18.467,0,80,50,51,67.882,18.292,90,76,50,1976,73.452,20.557,73,51,90.471,19.891,0,87,50,51,75.137,20.504,90,85,50,1976,79.203,22.459,80
7,51,79.765,16.466,0,76,50,51,65.608,19.301,90,75,50,1976,71.913,20.202,73,51,77.647,12.932,0,73,50,51,63.176,18.599,90,71,50,1976,69.627,18.764,73,51,84.980,18.301,0,80,50,51,67.569,18.389,90,76,50,1976,73.322,20.403,73,51,91.882,19.490,0,89,50,51,76.275,20.140,90,85,50,1976,80.150,22.328,80
8,51,82.471,17.726,0,78,50,51,67.216,18.815,90,78,50,1976,73.600,21.282,73,51,76.647,13.269,0,71,50,51,63.176,19.344,90,73,50,1976,69.365,18.936,71,51,84.471,17.570,0,82,50,51,68.176,19.030,90,78,50,1976,73.109,20.513,73,51,91.686,18.700,0,89,50,51,75.980,20.087,90,85,50,1976,79.623,22.191,80
9,51,86.647,20.144,0,82,50,51,68.255,18.686,90,78,50,1976,75.824,22.220,75,51,76.902,13.552,0,73,50,51,62.451,18.487,90,71,50,1976,69.303,19.119,71,51,83.412,17.206,0,80,50,51,67.569,18.622,90,78,50,1976,72.794,20.383,73,51,91.882,18.331,0,89,50,51,75.824,19.354,90,84,50,1976,80.110,21.923,80
10,51,88.020,22.254,0,84,50,51,69.314,19.222,90,80,50,1976,77.032,23.437,76,51,77.118,14.201,0,73,50,51,61.941,18.528,90,71,50,1976,69.209,18.957,71,51,82.882,17.247,0,78,50,51,67.667,18.610,90,78,50,1976,72.329,19.874,73,51,91.294,18.656,0,91,50,51,76.020,19.767,90,84,50,1976,79.725,21.990,80
