 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,55.549,25.072,0,51,50,51,50.627,9.895,90,51,50,1976,54.143,18.477,53,51,53.412,21.143,0,53,50,51,50.569,10.325,90,53,50,1976,52.556,16.210,53,51,59.275,22.159,0,59,50,51,57.706,11.311,90,59,50,1976,59.364,18.210,59,51,52.843,19.033,0,51,50,51,56.137,15.641,90,51,50,1976,55.988,17.933,55
2,51,55.353,24.638,0,51,50,51,50.294,9.426,90,51,50,1976,53.946,18.119,53,51,52.373,20.572,0,50,50,51,49.961,10.174,90,50,50,1976,52.393,16.005,53,51,59.549,21.855,0,59,50,51,58.176,11.699,90,59,50,1976,59.461,18.136,59,51,53.176,19.296,0,50,50,51,56.275,15.893,90,50,50,1976,56.268,18.375,55
3,51,53.686,23.157,0,51,50,51,50.392,10.094,90,51,50,1976,53.318,17.648,53,51,52.314,21.153,0,50,50,51,49.941,10.063,90,50,50,1976,52.287,16.157,51,51,59.608,21.949,0,59,50,51,58.922,12.001,90,59,50,1976,59.501,18.059,60,51,54.392,20.773,0,51,50,51,57.118,15.727,90,51,50,1976,57.302,18.963,55
4,51,53.000,22.784,0,51,50,51,50.118,9.919,90,51,50,1976,52.745,17.172,53,51,52.725,22.065,0,50,50,51,50.314,10.640,90,50,50,1976,52.810,16.713,51,51,59.471,21.684,0,60,50,51,58.235,12.067,90,59,50,1976,59.232,17.829,59,51,56.294,22.066,0,53,50,51,57.667,15.657,90,53,50,1976,58.049,19.653,57
5,51,53.078,22.141,0,50,50,51,50.000,10.103,90,51,50,1976,52.458,16.744,53,51,53.275,22.952,0,48,50,51,49.412,10.381,90,48,50,1976,52.829,17.318,51,51,59.373,21.340,0,60,50,51,58.294,12.210,90,59,50,1976,59.047,17.689,59,51,57.431,22.705,0,55,50,51,58.176,15.543,90,55,50,1976,58.665,19.862,57
6,51,51.412,21.633,0,50,50,51,49.157,10.197,90,50,50,1976,51.728,16.414,51,51,53.235,23.359,0,50,50,51,50.000,10.757,90,50,50,1976,52.983,17.561,51,51,58.294,20.735,0,60,50,51,57.745,11.909,90,57,50,1976,58.482,17.368,59,51,57.686,22.172,0,55,50,51,57.980,15.903,90,55,50,1976,59.104,19.950,59
7,51,51.118,21.784,0,50,50,51,49.412,9.906,90,50,50,1976,51.571,16.004,51,51,52.902,23.606,0,50,50,51,50.235,11.461,90,50,50,1976,52.999,17.921,51,51,57.549,20.877,0,55,50,51,57.804,12.143,90,55,50,1976,58.284,17.315,59,51,58.039,23.119,0,55,50,51,58.235,15.760,90,55,50,1976,59.397,20.169,59
8,51,51.039,21.234,0,50,50,51,49.588,9.870,90,50,50,1976,51.307,15.946,51,51,53.980,24.351,0,51,50,51,50.725,11.234,90,51,50,1976,53.911,18.816,51,51,57.353,20.335,0,55,50,51,57.569,12.294,90,55,50,1976,57.929,17.056,59,51,58.235,23.130,0,55,50,51,58.667,15.612,90,55,50,1976,59.494,20.335,59
9,51,50.588,21.241,0,50,50,51,49.059,9.477,90,50,50,1976,51.303,16.085,51,51,56.157,25.992,0,53,50,51,51.725,11.349,90,53,50,1976,55.314,19.783,53,51,56.176,19.550,0,53,50,51,57.157,12.251,90,53,50,1976,57.308,16.720,57,51,58.373,23.236,0,55,50,51,58.255,15.685,90,55,50,1976,59.687,20.470,59
10,51,51.275,21.793,0,50,50,51,49.255,10.109,90,50,50,1976,51.427,16.290,51,51,56.510,26.940,0,53,50,51,51.765,12.046,90,53,50,1976,55.845,20.426,53,51,55.882,18.603,0,55,50,51,57.137,12.175,90,55,50,1976,57.097,16.361,59,51,59.412,23.928,0,59,50,51,59.196,15.828,90,59,50,1976,59.929,20.773,59
11,51,51.353,22.063,0,50,50,51,48.784,9.725,90,50,50,1976,51.325,16.382,51,51,57.118,27.537,0,55,50,51,51.922,11.691,90,55,50,1976,56.470,21.289,53,51,55.431,18.781,0,55,50,51,56.765,12.203,90,55,50,1976,56.829,16.282,57,51,59.627,24.374,0,59,50,51,58.765,15.379,90,59,50,1976,60.076,20.955,59
12,51,50.176,22.520,0,48,50,51,48.569,10.375,90,48,50,1976,51.043,16.688,51,51,58.647,28.533,0,57,50,51,52.686,11.683,90,55,50,1976,57.182,21.842,55,51,54.353,18.611,0,53,50,51,56.059,12.919,90,53,50,1976,56.463,16.209,57,51,59.647,24.863,0,59,50,51,59.098,14.988,90,59,50,1976,60.195,20.887,59
13,51,50.176,22.496,0,48,50,51,48.608,11.055,90,48,50,1976,51.077,17.020,50,51,59.373,29.247,0,59,50,51,52.863,11.776,90,55,50,1976,57.685,22.488,55,51,53.980,17.988,0,53,50,51,56.176,13.035,90,53,50,1976,56.282,16.117,55,51,60.569,24.382,0,59,50,51,58.765,13.837,90,59,50,1976,60.490,20.217,60
14,51,52.000,23.592,0,50,50,51,49.392,11.204,90,50,50,1976,52.099,17.915,51,51,60.373,29.371,0,59,50,51,52.941,11.932,90,55,50,1976,58.115,22.715,55,51,53.980,17.463,0,55,50,51,56.255,12.789,90,55,50,1976,55.961,15.934,55,51,61.314,25.120,0,59,50,51,58.431,13.534,90,59,50,1976,60.558,19.974,60
