 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,67.353,31.277,0,75,50,51,79.490,29.133,90,78,50,1976,76.456,38.775,78,51,71.529,33.797,0,76,50,51,78.843,26.020,90,76,50,1976,77.341,38.753,78,51,56.000,25.383,0,62,50,51,62.255,23.281,90,62,50,1976,60.725,30.130,59,51,61.647,27.692,0,69,50,51,66.588,24.127,90,69,50,1976,64.875,31.108,64
2,51,67.471,31.703,0,76,50,51,79.922,28.703,90,78,50,1976,76.816,39.014,78,51,70.922,34.450,0,78,50,51,78.608,26.358,90,80,50,1976,77.499,39.168,78,51,56.490,25.511,0,62,50,51,62.255,22.724,90,64,50,1976,61.023,30.121,60,51,62.667,27.723,0,68,50,51,67.118,24.560,90,71,50,1976,65.443,31.168,64
3,51,67.843,31.952,0,76,50,51,80.549,28.702,90,82,50,1976,77.291,39.149,78,51,73.039,35.506,0,84,50,51,80.294,26.260,90,84,50,1976,78.825,39.571,80,51,57.373,26.897,0,60,50,51,63.176,22.701,90,66,50,1976,62.095,30.773,62,51,62.235,27.872,0,66,50,51,66.118,24.337,90,66,50,1976,65.117,31.309,64
4,51,68.373,32.760,0,76,50,51,81.098,28.852,90,84,50,1976,77.531,39.348,78,51,72.196,34.935,0,80,50,51,80.490,25.626,90,82,50,1976,78.920,39.653,80,51,59.275,27.827,0,64,50,51,64.039,22.141,90,68,50,1976,63.673,31.612,64,51,63.941,29.156,0,68,50,51,67.373,23.679,90,69,50,1976,66.646,31.971,68
5,51,68.588,32.649,0,75,50,51,81.176,27.815,90,82,50,1976,77.740,39.053,78,51,73.627,35.332,0,84,50,51,81.431,25.545,90,84,50,1976,79.552,39.501,80,51,60.118,28.751,0,68,50,51,65.412,22.037,90,68,50,1976,64.790,32.259,66,51,64.451,29.994,0,69,50,51,67.706,23.060,90,69,50,1976,67.869,32.789,69
6,51,68.314,32.335,0,75,50,51,81.510,27.183,90,82,50,1976,77.585,38.757,78,51,74.137,35.160,0,85,50,51,81.588,25.646,90,85,50,1976,79.864,39.404,80,51,60.843,29.041,0,69,50,51,66.569,21.982,90,69,50,1976,65.962,32.719,66,51,66.529,31.117,0,73,50,51,69.098,21.950,90,73,50,1976,68.963,33.509,69
7,51,68.510,31.954,0,76,50,51,81.627,27.389,90,82,50,1976,77.662,38.368,78,51,73.569,35.215,0,84,50,51,82.118,26.001,90,84,50,1976,79.948,39.574,80,51,61.706,29.680,0,69,50,51,67.078,21.816,90,69,50,1976,66.303,32.927,66,51,66.569,30.755,0,75,50,51,69.725,21.804,90,75,50,1976,70.154,33.874,71
8,51,68.118,32.200,0,76,50,51,82.000,27.476,90,82,50,1976,77.527,38.524,78,51,74.412,35.350,0,84,50,51,82.863,26.439,90,84,50,1976,80.387,39.647,80,51,61.510,29.734,0,69,50,51,67.294,21.853,90,69,50,1976,66.644,32.900,68,51,66.824,31.093,0,76,50,51,69.569,22.061,90,76,50,1976,70.142,34.143,71
9,51,67.961,32.240,0,76,50,51,81.706,27.392,90,82,50,1976,77.335,38.324,78,51,73.824,34.772,0,85,50,51,82.804,26.431,90,85,50,1976,80.148,39.827,80,51,61.510,29.415,0,69,50,51,67.529,21.842,90,69,50,1976,66.569,32.921,68,51,68.686,32.058,0,76,50,51,71.235,21.645,90,76,50,1976,71.229,34.311,71
10,51,67.824,31.939,0,76,50,51,81.667,27.422,90,82,50,1976,77.205,38.113,78,51,73.765,35.060,0,85,50,51,83.020,26.410,90,85,50,1976,80.337,39.829,80,51,61.843,29.119,0,69,50,51,67.431,21.325,90,69,50,1976,66.435,32.643,66,51,66.706,30.800,0,76,50,51,70.235,22.639,90,76,50,1976,70.687,34.353,71
