 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,71.765,26.347,0,59,50,51,79.451,18.674,90,75,50,1976,79.886,25.206,75,51,86.824,32.552,0,75,50,51,83.686,8.901,90,87,50,1976,88.803,24.177,85,51,80.000,34.937,0,73,50,51,77.471,8.561,90,78,50,1976,81.343,27.195,76,51,78.627,33.757,0,60,50,51,73.412,11.404,90,73,50,1976,78.640,25.830,75
2,51,72.941,28.168,0,57,50,51,81.098,18.752,90,78,50,1976,81.200,26.031,76,51,86.863,32.066,0,75,50,51,83.706,8.936,90,87,50,1976,88.705,24.037,85,51,79.784,35.134,0,69,50,51,76.686,8.284,90,76,50,1976,81.282,27.050,76,51,78.412,33.235,0,60,50,51,72.686,11.088,90,73,50,1976,78.150,25.546,75
3,51,74.569,29.474,0,59,50,51,82.176,17.479,90,80,50,1976,82.399,26.599,78,51,85.882,31.945,0,75,50,51,82.745,9.040,90,84,50,1976,87.807,23.485,84,51,79.294,35.069,0,69,50,51,76.882,8.175,90,78,50,1976,80.933,26.815,76,51,77.902,33.204,0,60,50,51,71.922,10.936,90,73,50,1976,77.659,25.294,73
4,51,75.118,30.511,0,60,50,51,84.235,17.789,90,84,50,1976,83.509,27.113,80,51,85.137,31.300,0,75,50,51,82.176,9.397,90,84,50,1976,87.339,23.226,84,51,79.490,34.669,0,73,50,51,76.706,8.448,90,76,50,1976,80.881,26.704,76,51,77.235,32.162,0,60,50,51,71.294,10.959,90,71,50,1976,76.949,24.887,73
5,51,76.588,31.880,0,60,50,51,83.843,17.243,90,84,50,1976,83.787,27.520,80,51,84.569,31.166,0,73,50,51,81.843,9.569,90,85,50,1976,86.710,22.754,82,51,79.529,34.679,0,73,50,51,76.549,8.375,90,76,50,1976,80.643,26.522,76,51,76.451,31.806,0,60,50,51,71.373,10.907,90,71,50,1976,76.447,24.496,73
6,51,76.451,31.908,0,62,50,51,83.529,16.743,90,84,50,1976,84.003,27.439,80,51,83.941,30.116,0,73,50,51,81.902,9.332,90,85,50,1976,86.227,22.482,82,51,79.176,34.391,0,73,50,51,76.686,8.486,90,78,50,1976,80.289,26.254,76,51,75.765,31.208,0,60,50,51,71.176,11.249,90,71,50,1976,75.717,23.994,71
7,51,76.725,31.894,0,62,50,51,83.961,16.040,90,84,50,1976,84.054,27.398,80,51,83.196,29.435,0,73,50,51,81.235,9.576,90,82,50,1976,85.633,22.168,82,51,78.588,33.805,0,69,50,51,75.529,8.026,90,76,50,1976,79.890,26.101,76,51,75.078,30.736,0,60,50,51,69.824,11.546,90,69,50,1976,74.770,23.503,69
8,51,76.549,32.018,0,60,50,51,83.529,16.365,90,80,50,1976,83.715,27.277,80,51,82.176,29.139,0,73,50,51,80.157,9.025,90,82,50,1976,84.984,21.833,80,51,78.451,33.625,0,73,50,51,75.275,8.134,90,76,50,1976,79.672,25.937,76,51,74.941,30.374,0,60,50,51,69.961,11.241,90,69,50,1976,74.223,23.165,69
9,51,76.373,32.143,0,60,50,51,83.431,16.271,90,82,50,1976,83.745,27.456,80,51,81.725,28.016,0,73,50,51,80.078,9.329,90,80,50,1976,84.428,21.464,80,51,78.392,33.259,0,69,50,51,74.941,8.869,90,76,50,1976,79.328,25.696,75,51,73.843,29.730,0,60,50,51,69.137,12.018,90,68,50,1976,73.530,22.819,69
10,51,76.490,32.431,0,60,50,51,83.314,16.270,90,80,50,1976,83.936,27.383,80,51,81.490,27.823,0,71,50,51,78.725,8.884,90,80,50,1976,83.720,21.234,80,51,77.353,32.771,0,69,50,51,74.647,8.644,90,76,50,1976,78.808,25.455,75,51,73.275,29.642,0,60,50,51,69.235,11.516,90,68,50,1976,72.828,22.286,68
11,51,76.118,31.307,0,60,50,51,83.706,16.568,90,84,50,1976,83.703,26.942,80,51,80.412,27.013,0,69,50,51,77.863,9.495,90,78,50,1976,82.857,21.026,78,51,77.275,32.888,0,69,50,51,73.765,8.601,90,75,50,1976,78.467,25.200,75,51,72.510,28.616,0,60,50,51,68.255,11.742,90,68,50,1976,72.015,21.686,68
12,51,76.804,31.676,0,64,50,51,82.961,15.480,90,82,50,1976,83.160,26.697,78,51,79.549,27.559,0,68,50,51,76.725,9.763,90,78,50,1976,82.220,21.078,78,51,76.863,32.908,0,69,50,51,73.235,8.698,90,75,50,1976,78.002,24.933,75,51,71.922,27.834,0,59,50,51,67.824,11.869,90,66,50,1976,71.341,21.080,68
13,51,76.157,31.521,0,62,50,51,83.157,15.857,90,82,50,1976,83.362,26.635,80,51,78.471,26.982,0,68,50,51,75.765,9.591,90,76,50,1976,81.218,21.000,78,51,76.490,32.121,0,69,50,51,73.176,8.330,90,75,50,1976,77.567,24.600,73,51,70.843,26.785,0,59,50,51,66.569,11.568,90,64,50,1976,70.489,20.522,66
14,51,76.118,31.475,0,60,50,51,82.941,15.974,90,82,50,1976,83.253,26.463,78,51,77.725,26.452,0,68,50,51,75.196,9.906,90,76,50,1976,80.352,20.686,76,51,76.098,31.525,0,69,50,51,72.745,8.385,90,73,50,1976,77.037,24.376,73,51,70.275,26.375,0,57,50,51,66.275,11.291,90,64,50,1976,69.871,20.012,66
15,51,76.020,31.049,0,60,50,51,82.569,15.718,90,82,50,1976,82.909,26.159,78,51,77.294,26.354,0,66,50,51,74.451,10.228,90,75,50,1976,79.719,20.625,76,51,75.706,30.884,0,69,50,51,72.451,8.358,90,73,50,1976,76.618,24.183,73,51,69.314,25.813,0,57,50,51,65.431,11.442,90,62,50,1976,68.984,19.699,66
16,51,75.314,30.498,0,62,50,51,82.627,15.399,90,82,50,1976,82.399,26.009,78,51,77.627,26.930,0,66,50,51,74.941,9.680,90,76,50,1976,80.362,21.365,76,51,75.333,30.801,0,68,50,51,71.667,8.165,90,75,50,1976,75.985,23.540,73,51,68.353,24.924,0,55,50,51,64.667,11.697,90,62,50,1976,68.054,19.237,66
17,51,74.784,30.345,0,60,50,51,82.588,15.841,90,82,50,1976,82.107,25.868,78,51,80.922,30.088,0,69,50,51,78.569,8.940,90,80,50,1976,83.822,23.584,80,51,74.843,29.845,0,66,50,51,70.961,8.364,90,73,50,1976,75.599,23.497,71,51,67.412,24.289,0,55,50,51,64.118,11.897,90,62,50,1976,67.242,18.685,64
18,51,74.784,30.081,0,60,50,51,82.000,16.233,90,80,50,1976,81.924,25.664,78,51,86.020,34.564,0,76,50,51,82.157,8.700,90,85,50,1976,88.071,26.233,85,51,74.686,30.165,0,66,50,51,70.725,7.912,90,71,50,1976,75.336,23.271,71,51,66.804,23.742,0,55,50,51,63.412,12.709,90,60,50,1976,66.482,18.239,64
19,51,74.667,29.838,0,60,50,51,81.275,15.632,90,82,50,1976,81.469,25.399,76,51,88.569,37.173,0,76,50,51,84.882,9.408,90,89,50,1976,90.792,28.197,87,51,73.529,29.521,0,64,50,51,71.020,8.439,90,73,50,1976,74.759,22.840,71,51,65.922,23.251,0,55,50,51,62.725,12.184,90,60,50,1976,65.971,18.104,62
20,51,73.627,28.843,0,62,50,51,81.529,15.795,90,78,50,1976,80.874,25.102,76,51,89.667,38.563,0,75,50,51,85.941,9.582,90,89,50,1976,91.913,29.076,89,51,73.216,28.876,0,64,50,51,69.686,8.508,90,71,50,1976,74.168,22.398,69,51,65.314,22.207,0,55,50,51,62.471,12.237,90,59,50,1976,65.394,17.891,62
21,51,73.471,29.601,0,60,50,51,81.294,15.862,90,80,50,1976,80.712,25.084,76,51,89.824,38.032,0,76,50,51,86.843,9.515,90,89,50,1976,92.505,29.170,89,51,73.157,28.534,0,64,50,51,69.549,8.746,90,69,50,1976,73.800,22.255,69,51,64.745,21.594,0,55,50,51,61.765,12.185,90,59,50,1976,64.684,17.485,62
22,51,73.275,28.986,0,59,50,51,81.176,15.906,90,80,50,1976,80.579,24.814,76,51,90.451,38.680,0,78,50,51,87.314,9.738,90,91,50,1976,92.898,29.410,89,51,72.647,28.696,0,64,50,51,69.157,8.610,90,69,50,1976,73.296,21.950,69,51,63.902,21.478,0,53,50,51,61.098,12.436,90,59,50,1976,63.920,17.302,60
23,51,73.118,28.632,0,60,50,51,80.882,16.504,90,78,50,1976,80.352,24.580,76,51,90.706,38.907,0,76,50,51,87.725,9.990,90,91,50,1976,93.213,29.704,89,51,72.314,28.344,0,64,50,51,68.980,9.288,90,69,50,1976,72.730,21.715,69,51,63.412,21.751,0,53,50,51,60.373,12.616,90,57,50,1976,63.303,17.210,60
24,51,73.020,28.106,0,60,50,51,81.255,16.309,90,82,50,1976,80.159,24.481,76,51,90.843,39.300,0,76,50,51,87.608,9.790,90,91,50,1976,93.193,29.699,89,51,71.353,28.048,0,62,50,51,67.843,9.078,90,68,50,1976,72.252,21.245,68,51,63.000,21.852,0,51,50,51,59.039,12.600,90,55,50,1976,62.863,17.349,60
25,51,72.255,27.401,0,60,50,51,81.039,16.818,90,80,50,1976,79.907,24.407,76,51,90.725,38.887,0,78,50,51,88.157,9.833,90,91,50,1976,93.082,29.623,89,51,70.608,27.520,0,62,50,51,67.608,8.438,90,66,50,1976,71.707,20.961,68,51,62.490,22.023,0,51,50,51,59.078,12.549,90,55,50,1976,62.652,17.519,60
