 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,34,50.265,10.732,0,48.000,33,51,62.000,16.317,90,55.000,50,1298,59.561,20.397,55,36,32.667,6.689,0,32.000,35,51,37.804,7.974,90,35.000,50,1374,36.822,11.591,34,37,36.676,10.116,0,35,36,51,45.725,12.189,90,41,50,1420,43.508,15.851,42,37,31.865,6.696,0,32,36,51,40.216,10.981,90,35,50,1420,37.258,12.902,35
2,34,51.647,9.828,0,53.000,33,51,67.206,16.444,90,61.000,50,1298,62.388,21.627,59,36,33.667,8.390,0,31.000,35,51,37.471,8.102,90,34.500,50,1374,37.461,12.470,34,37,35.946,10.003,0,35,36,51,45.725,12.091,90,42,50,1420,42.969,15.575,42,37,31.432,7.599,0,32,36,51,39.804,10.907,90,35,50,1420,37.066,12.975,35
3,34,56.882,13.744,0,56.000,33,51,70.127,16.084,90,66.500,50,1298,66.710,24.035,64,36,34.667,9.678,0,30.000,35,51,37.382,7.458,90,34.500,50,1374,38.271,13.227,35,37,35.838,9.651,0,35,36,51,44.980,11.865,90,41,50,1420,42.204,15.267,41,37,30.595,8.558,0,30,36,51,38.725,10.100,90,34,50,1420,36.752,12.897,35
4,34,58.294,15.377,0,57.000,33,51,70.608,15.107,90,68.500,50,1298,67.926,24.569,66,36,35.222,10.957,0,32.000,35,51,37.716,7.341,90,36.000,50,1374,39.237,14.347,35,37,34.622,9.491,0,35,36,51,44.333,11.290,90,41,50,1420,41.225,15.016,41,37,30.676,8.810,0,28,36,51,38.392,10.540,90,34,50,1420,37.158,13.617,35
5,34,58.088,15.046,0,56.000,33,51,69.039,15.979,90,64.000,50,1298,67.103,23.988,64,36,35.833,11.829,0,32.000,35,51,37.961,7.992,90,36.000,50,1374,40.336,14.923,35,37,34.514,8.962,0,34,36,51,43.961,10.976,90,42,50,1420,40.804,14.506,41,37,31.351,10.277,0,28,36,51,38.176,10.031,90,34,50,1420,37.606,14.458,34
6,34,57.206,14.554,0,55.000,33,51,67.029,15.687,90,61.500,50,1298,65.520,23.183,62,36,36.917,12.489,0,32.000,35,51,38.843,7.640,90,37.000,50,1374,41.614,15.943,37,37,34.216,8.557,0,34,36,51,43.882,11.630,90,41,50,1420,40.294,14.316,39,37,33.000,10.967,0,30,36,51,38.745,9.885,90,34,50,1420,38.513,15.073,35
7,34,55.588,14.422,0,53.000,33,51,65.980,15.323,90,61.500,50,1298,63.889,22.866,60,36,38.333,13.226,0,32.000,35,51,41.451,7.624,90,41.500,50,1374,43.853,17.866,39,37,33.216,8.394,0,34,36,51,42.235,11.081,90,37,50,1420,39.354,14.124,39,37,33.865,11.700,0,32,36,51,38.569,9.205,90,35,50,1420,39.417,16.015,35
8,34,54.324,14.094,0,51.500,33,51,63.804,16.329,90,58.000,50,1298,62.514,22.570,59,36,40.083,13.421,0,34.000,35,51,44.206,7.869,90,46.000,50,1374,45.983,18.618,42,37,32.135,7.952,0,34,36,51,41.765,10.945,90,37,50,1420,38.604,13.708,37,37,34.973,13.288,0,32,36,51,39.216,9.148,90,35,50,1420,40.465,17.003,37
9,34,52.971,13.610,0,50.000,33,51,62.676,14.895,90,58.000,50,1298,61.020,21.740,59,36,40.972,13.907,0,34.000,35,51,44.716,7.927,90,48.000,50,1374,46.337,18.514,42,37,31.838,7.448,0,34,36,51,41.941,10.222,90,37,50,1420,38.166,13.215,37,37,35.432,13.882,0,32,36,51,39.882,9.495,90,37,50,1420,41.423,17.606,37
10,34,50.941,13.071,0,49.000,33,51,60.569,14.781,90,56.000,50,1298,59.278,21.130,57,36,37.806,11.644,0,32.000,35,51,40.882,7.721,90,41.000,50,1374,42.746,16.358,39,37,31.216,7.068,0,32,36,51,40.098,10.745,90,35,50,1420,37.097,12.969,35,37,36.270,15.160,0,32,36,51,41.275,9.207,90,39,50,1420,42.929,18.804,39
11,34,50.941,12.596,0,49.000,33,51,59.931,14.692,90,54.000,50,1298,58.590,20.432,55,36,35.083,7.580,0,34.000,35,51,40.912,9.121,90,39.000,50,1374,39.426,12.432,37,37,31.135,7.032,0,32,36,51,40.549,10.966,90,35,50,1420,37.051,12.868,35,37,37.054,15.109,0,30,36,51,42.725,8.693,90,44,50,1420,44.442,19.482,41
12,34,50.176,12.256,0,48.000,33,51,59.392,14.710,90,54.000,50,1298,57.334,20.149,55,36,34.917,6.199,0,36.000,35,51,44.686,10.678,90,41.000,50,1374,41.163,13.349,39,37,30.973,6.870,0,32,36,51,39.608,10.604,90,35,50,1420,36.255,12.506,35,37,37.541,14.802,0,32,36,51,42.490,9.050,90,42,50,1420,44.463,19.657,41
13,34,48.941,11.526,0,46.000,33,51,58.176,14.435,90,52.000,50,1298,56.117,19.439,53,36,37.917,8.560,0,37.000,35,51,47.755,10.161,90,46.000,50,1374,44.729,15.385,44,37,30.432,6.998,0,30,36,51,38.196,10.241,90,34,50,1420,35.737,12.398,34,37,35.432,12.609,0,32,36,51,41.353,10.735,90,39,50,1420,41.751,16.882,37
14,34,47.941,11.703,0,46.000,33,51,56.765,13.950,90,52.500,50,1298,54.964,19.139,53,36,40.750,10.898,0,40.000,35,51,48.912,9.565,90,47.000,50,1374,46.884,16.681,46,37,30.838,7.610,0,32,36,51,37.961,10.121,90,34,50,1420,35.624,12.458,34,37,33.622,8.046,0,34,36,51,43.431,12.102,90,39,50,1420,39.982,14.172,37
15,34,46.618,11.160,0,45.000,33,51,56.088,13.643,90,52.500,50,1298,53.414,18.768,51,36,41.000,11.022,0,38.000,35,51,48.824,9.379,90,47.000,50,1374,47.091,16.456,46,37,29.919,7.928,0,30,36,51,37.588,9.786,90,34,50,1420,35.341,12.601,34,37,34.919,7.399,0,37,36,51,47.569,12.867,90,44,50,1420,42.858,15.507,41
16,34,45.353,10.645,0,44.000,33,51,54.608,13.732,90,49.500,50,1298,52.128,18.132,50,36,40.861,11.258,0,37.000,35,51,46.971,9.278,90,44.000,50,1374,46.145,15.634,44,37,30.378,8.457,0,26,36,51,37.882,9.824,90,34,50,1420,35.631,12.976,34,37,38.324,9.795,0,37,36,51,50.765,13.875,90,46,50,1420,46.610,17.495,46
