 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Min(linea_horizontal_1),Max(linea_horizontal_1),Angle(linea_horizontal_1),Feret(linea_horizontal_1),FeretX(linea_horizontal_1),FeretY(linea_horizontal_1),FeretAngle(linea_horizontal_1),MinFeret(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Min(linea_vertical_1),Max(linea_vertical_1),Angle(linea_vertical_1),Feret(linea_vertical_1),FeretX(linea_vertical_1),FeretY(linea_vertical_1),FeretAngle(linea_vertical_1),MinFeret(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Min(ovalo_1),Max(ovalo_1),Feret(ovalo_1),FeretX(ovalo_1),FeretY(ovalo_1),FeretAngle(ovalo_1),MinFeret(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Min(linea_horizontal_2),Max(linea_horizontal_2),Angle(linea_horizontal_2),Feret(linea_horizontal_2),FeretX(linea_horizontal_2),FeretY(linea_horizontal_2),FeretAngle(linea_horizontal_2),MinFeret(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Min(linea_vertical_2),Max(linea_vertical_2),Angle(linea_vertical_2),Feret(linea_vertical_2),FeretX(linea_vertical_2),FeretY(linea_vertical_2),FeretAngle(linea_vertical_2),MinFeret(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Min(ovalo_2),Max(ovalo_2),Feret(ovalo_2),FeretX(ovalo_2),FeretY(ovalo_2),FeretAngle(ovalo_2),MinFeret(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Min(linea_horizontal_3),Max(linea_horizontal_3),Angle(linea_horizontal_3),Feret(linea_horizontal_3),FeretX(linea_horizontal_3),FeretY(linea_horizontal_3),FeretAngle(linea_horizontal_3),MinFeret(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Min(linea_vertical_3),Max(linea_vertical_3),Angle(linea_vertical_3),Feret(linea_vertical_3),FeretX(linea_vertical_3),FeretY(linea_vertical_3),FeretAngle(linea_vertical_3),MinFeret(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Min(ovalo_3),Max(ovalo_3),Feret(ovalo_3),FeretX(ovalo_3),FeretY(ovalo_3),FeretAngle(ovalo_3),MinFeret(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Min(linea_horizontal_4),Max(linea_horizontal_4),Angle(linea_horizontal_4),Feret(linea_horizontal_4),FeretX(linea_horizontal_4),FeretY(linea_horizontal_4),FeretAngle(linea_horizontal_4),MinFeret(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Min(linea_vertical_4),Max(linea_vertical_4),Angle(linea_vertical_4),Feret(linea_vertical_4),FeretX(linea_vertical_4),FeretY(linea_vertical_4),FeretAngle(linea_vertical_4),MinFeret(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Min(ovalo_4),Max(ovalo_4),Feret(ovalo_4),FeretX(ovalo_4),FeretY(ovalo_4),FeretAngle(ovalo_4),MinFeret(ovalo_4)
151,51,129.745,43.428,35,195,0,50,96,66,0,0,50,51,110.882,44.670,28,162,90,50,121,41,90,0,50,1976,115.510,50.583,21,204,50,96,66,0,50,51,126.490,34.118,42,166,0,50,96,167,0,0,50,51,116.843,51.059,28,180,90,50,121,142,90,0,50,1976,116.780,48.678,23,214,50,96,167,0,50,51,132.216,43.077,42,196,0,50,96,268,0,0,50,51,112.451,41.301,32,162,90,50,121,243,90,0,50,1976,118.910,48.740,25,202,50,96,268,0,50,51,123.176,27.569,46,155,0,50,96,369,0,0,50,51,123.137,52.263,30,189,90,50,121,344,90,0,50,1976,120.352,47.625,25,218,50,96,369,0,50
152,51,129.314,42.903,35,191,0,50,96,66,0,0,50,51,111.588,45.661,28,164,90,50,121,41,90,0,50,1976,115.514,50.530,19,209,50,96,66,0,50,51,125.941,33.450,42,161,0,50,96,167,0,0,50,51,116.804,50.643,26,180,90,50,121,142,90,0,50,1976,116.593,48.665,21,216,50,96,167,0,50,51,132.059,41.824,42,195,0,50,96,268,0,0,50,51,113.059,42.303,32,164,90,50,121,243,90,0,50,1976,118.871,48.530,25,202,50,96,268,0,50,51,123.000,27.829,46,155,0,50,96,369,0,0,50,51,122.471,51.708,30,186,90,50,121,344,90,0,50,1976,120.009,47.564,26,216,50,96,369,0,50
153,51,129.294,42.614,35,191,0,50,96,66,0,0,50,51,112.333,46.101,28,166,90,50,121,41,90,0,50,1976,115.726,50.456,19,211,50,96,66,0,50,51,125.784,33.218,42,161,0,50,96,167,0,0,50,51,117.157,51.610,26,180,90,50,121,142,90,0,50,1976,116.635,48.714,21,218,50,96,167,0,50,51,131.588,41.476,42,193,0,50,96,268,0,0,50,51,113.667,42.534,32,164,90,50,121,243,90,0,50,1976,118.975,48.365,25,202,50,96,268,0,50,51,122.471,27.476,46,155,0,50,96,369,0,0,50,51,122.412,51.390,32,186,90,50,121,344,90,0,50,1976,119.775,47.419,26,218,50,96,369,0,50
154,51,128.824,41.737,35,187,0,50,96,66,0,0,50,51,112.490,46.854,28,166,90,50,121,41,90,0,50,1976,115.708,50.423,19,211,50,96,66,0,50,51,125.529,33.288,42,161,0,50,96,167,0,0,50,51,117.824,51.525,26,180,90,50,121,142,90,0,50,1976,116.711,48.627,21,216,50,96,167,0,50,51,131.176,40.892,42,191,0,50,96,268,0,0,50,51,114.392,44.103,32,168,90,50,121,243,90,0,50,1976,118.713,48.192,25,204,50,96,268,0,50,51,121.529,26.954,46,153,0,50,96,369,0,0,50,51,121.549,51.302,30,184,90,50,121,344,90,0,50,1976,119.516,47.392,23,220,50,96,369,0,50
155,51,128.176,41.216,35,186,0,50,96,66,0,0,50,51,112.882,47.187,28,168,90,50,121,41,90,0,50,1976,115.360,50.229,19,211,50,96,66,0,50,51,124.608,32.790,41,159,0,50,96,167,0,0,50,51,117.667,51.292,26,180,90,50,121,142,90,0,50,1976,116.593,48.718,21,218,50,96,167,0,50,51,130.412,39.316,42,186,0,50,96,268,0,0,50,51,115.020,44.746,32,166,90,50,121,243,90,0,50,1976,118.824,48.176,25,205,50,96,268,0,50,51,121.843,27.257,46,153,0,50,96,369,0,0,50,51,120.882,50.709,30,182,90,50,121,344,90,0,50,1976,119.259,47.184,25,218,50,96,369,0,50
156,51,127.686,40.462,37,180,0,50,96,66,0,0,50,51,113.431,47.923,28,168,90,50,121,41,90,0,50,1976,115.179,49.948,19,209,50,96,66,0,50,51,124.216,32.464,42,159,0,50,96,167,0,0,50,51,117.235,50.860,28,179,90,50,121,142,90,0,50,1976,116.549,48.613,23,216,50,96,167,0,50,51,129.922,38.880,44,182,0,50,96,268,0,0,50,51,115.706,45.348,32,170,90,50,121,243,90,0,50,1976,119.040,48.112,25,209,50,96,268,0,50,51,121.216,27.883,46,153,0,50,96,369,0,0,50,51,120.235,51.010,30,184,90,50,121,344,90,0,50,1976,118.690,46.883,26,218,50,96,369,0,50
157,51,127.078,39.983,37,180,0,50,96,66,0,0,50,51,112.941,48.272,28,168,90,50,121,41,90,0,50,1976,114.813,49.817,19,211,50,96,66,0,50,51,124.255,31.950,42,159,0,50,96,167,0,0,50,51,117.706,51.523,26,180,90,50,121,142,90,0,50,1976,116.413,48.672,23,218,50,96,167,0,50,51,129.784,37.952,44,182,0,50,96,268,0,0,50,51,115.804,46.297,32,171,90,50,121,243,90,0,50,1976,118.956,47.997,25,209,50,96,268,0,50,51,121.490,28.326,46,153,0,50,96,369,0,0,50,51,119.529,50.263,30,182,90,50,121,344,90,0,50,1976,118.046,46.610,23,216,50,96,369,0,50
158,51,126.039,39.533,37,177,0,50,96,66,0,0,50,51,113.137,48.580,28,170,90,50,121,41,90,0,50,1976,114.498,49.819,19,213,50,96,66,0,50,51,123.824,31.679,42,159,0,50,96,167,0,0,50,51,117.804,51.427,30,180,90,50,121,142,90,0,50,1976,116.322,48.691,23,216,50,96,167,0,50,51,129.039,37.230,44,177,0,50,96,268,0,0,50,51,116.471,46.649,32,171,90,50,121,243,90,0,50,1976,118.801,47.870,23,211,50,96,268,0,50,51,121.216,28.639,44,150,0,50,96,369,0,0,50,51,119.255,50.220,30,182,90,50,121,344,90,0,50,1976,117.729,46.486,23,214,50,96,369,0,50
159,51,125.784,39.000,37,175,0,50,96,66,0,0,50,51,112.902,48.780,26,170,90,50,121,41,90,0,50,1976,114.256,49.619,19,213,50,96,66,0,50,51,123.922,31.540,42,159,0,50,96,167,0,0,50,51,118.275,51.998,28,180,90,50,121,142,90,0,50,1976,116.421,48.613,23,218,50,96,167,0,50,51,128.275,36.346,44,175,0,50,96,268,0,0,50,51,116.706,46.943,32,171,90,50,121,243,90,0,50,1976,118.687,47.826,25,213,50,96,268,0,50,51,120.882,29.125,44,152,0,50,96,369,0,0,50,51,117.882,49.647,30,182,90,50,121,344,90,0,50,1976,117.055,46.147,23,214,50,96,369,0,50
160,51,125.412,38.177,37,171,0,50,96,66,0,0,50,51,113.353,49.193,26,171,90,50,121,41,90,0,50,1976,114.244,49.450,19,213,50,96,66,0,50,51,123.471,30.942,42,155,0,50,96,167,0,0,50,51,118.529,52.200,26,180,90,50,121,142,90,0,50,1976,116.256,48.528,21,218,50,96,167,0,50,51,127.235,35.605,44,173,0,50,96,268,0,0,50,51,116.902,47.272,32,175,90,50,121,243,90,0,50,1976,118.477,47.632,25,213,50,96,268,0,50,51,121.275,29.010,46,153,0,50,96,369,0,0,50,51,117.706,49.263,32,182,90,50,121,344,90,0,50,1976,116.985,45.872,23,211,50,96,369,0,50
161,51,125.392,37.837,37,171,0,50,96,66,0,0,50,51,113.353,49.417,26,171,90,50,121,41,90,0,50,1976,114.096,49.423,17,211,50,96,66,0,50,51,123.294,31.264,42,155,0,50,96,167,0,0,50,51,118.235,52.214,26,180,90,50,121,142,90,0,50,1976,116.131,48.516,19,216,50,96,167,0,50,51,127.118,35.104,44,170,0,50,96,268,0,0,50,51,117.059,48.097,32,173,90,50,121,243,90,0,50,1976,118.356,47.684,25,213,50,96,268,0,50,51,123.098,30.545,46,159,0,50,96,369,0,0,50,51,117.235,48.641,30,180,90,50,121,344,90,0,50,1976,117.196,45.790,25,209,50,96,369,0,50
162,51,124.667,37.244,37,170,0,50,96,66,0,0,50,51,113.706,49.956,28,171,90,50,121,41,90,0,50,1976,113.632,49.296,19,211,50,96,66,0,50,51,122.431,30.989,42,153,0,50,96,167,0,0,50,51,117.510,51.623,28,180,90,50,121,142,90,0,50,1976,115.899,48.502,21,218,50,96,167,0,50,51,127.000,33.840,46,168,0,50,96,268,0,0,50,51,117.275,48.447,32,173,90,50,121,243,90,0,50,1976,118.311,47.558,25,211,50,96,268,0,50,51,126.294,33.872,46,168,0,50,96,369,0,0,50,51,116.980,47.737,34,177,90,50,121,344,90,0,50,1976,118.208,46.110,25,209,50,96,369,0,50
163,51,124.412,36.631,37,171,0,50,96,66,0,0,50,51,113.804,50.143,26,173,90,50,121,41,90,0,50,1976,113.678,49.340,19,214,50,96,66,0,50,51,122.843,30.863,44,153,0,50,96,167,0,0,50,51,117.647,51.611,28,179,90,50,121,142,90,0,50,1976,115.747,48.279,21,216,50,96,167,0,50,51,126.647,33.371,44,166,0,50,96,268,0,0,50,51,117.765,48.874,32,175,90,50,121,243,90,0,50,1976,118.340,47.645,25,214,50,96,268,0,50,51,128.804,35.468,46,173,0,50,96,369,0,0,50,51,116.706,46.842,32,177,90,50,121,344,90,0,50,1976,119.633,46.829,23,209,50,96,369,0,50
164,51,123.176,35.936,39,166,0,50,96,66,0,0,50,51,114.118,50.512,26,171,90,50,121,41,90,0,50,1976,113.367,49.303,19,214,50,96,66,0,50,51,121.804,31.604,42,155,0,50,96,167,0,0,50,51,116.980,51.382,26,179,90,50,121,142,90,0,50,1976,115.150,48.291,21,213,50,96,167,0,50,51,126.549,32.793,44,166,0,50,96,268,0,0,50,51,118.510,49.170,32,177,90,50,121,243,90,0,50,1976,118.268,47.638,25,213,50,96,268,0,50,51,130.765,38.046,44,182,0,50,96,369,0,0,50,51,117.373,45.768,34,177,90,50,121,344,90,0,50,1976,121.143,47.744,23,207,50,96,369,0,50
165,51,122.902,35.882,37,166,0,50,96,66,0,0,50,51,113.863,50.725,28,173,90,50,121,41,90,0,50,1976,113.367,49.251,19,214,50,96,66,0,50,51,122.157,31.978,41,155,0,50,96,167,0,0,50,51,115.902,50.646,28,179,90,50,121,142,90,0,50,1976,114.594,48.023,21,213,50,96,167,0,50,51,126.118,32.597,44,161,0,50,96,268,0,0,50,51,118.725,49.816,32,179,90,50,121,243,90,0,50,1976,118.368,47.582,25,216,50,96,268,0,50,51,132.373,38.989,44,186,0,50,96,369,0,0,50,51,117.725,45.265,34,179,90,50,121,344,90,0,50,1976,122.191,48.267,25,207,50,96,369,0,50
166,51,121.529,34.926,37,161,0,50,96,66,0,0,50,51,113.863,50.657,26,173,90,50,121,41,90,0,50,1976,112.992,49.167,19,213,50,96,66,0,50,51,122.353,32.799,41,155,0,50,96,167,0,0,50,51,115.255,50.289,28,177,90,50,121,142,90,0,50,1976,113.986,47.572,19,211,50,96,167,0,50,51,125.314,32.190,46,161,0,50,96,268,0,0,50,51,118.745,50.166,30,179,90,50,121,243,90,0,50,1976,118.172,47.725,25,213,50,96,268,0,50,51,133.745,40.225,46,189,0,50,96,369,0,0,50,51,118.275,44.822,35,177,90,50,121,344,90,0,50,1976,122.877,48.716,21,205,50,96,369,0,50
167,51,121.569,34.499,37,159,0,50,96,66,0,0,50,51,113.196,50.649,28,171,90,50,121,41,90,0,50,1976,112.872,49.129,17,214,50,96,66,0,50,51,122.216,33.023,41,157,0,50,96,167,0,0,50,51,114.412,49.723,28,177,90,50,121,142,90,0,50,1976,113.458,47.454,19,209,50,96,167,0,50,51,125.431,31.834,46,161,0,50,96,268,0,0,50,51,118.882,50.235,34,180,90,50,121,243,90,0,50,1976,118.366,47.687,25,213,50,96,268,0,50,51,133.549,39.888,46,189,0,50,96,369,0,0,50,51,118.020,44.558,35,177,90,50,121,344,90,0,50,1976,123.072,48.847,23,204,50,96,369,0,50
168,51,121.608,34.284,37,159,0,50,96,66,0,0,50,51,113.333,50.801,28,173,90,50,121,41,90,0,50,1976,112.756,49.178,19,216,50,96,66,0,50,51,122.196,33.657,41,161,0,50,96,167,0,0,50,51,113.961,49.550,28,173,90,50,121,142,90,0,50,1976,113.174,47.251,21,209,50,96,167,0,50,51,124.843,31.711,44,161,0,50,96,268,0,0,50,51,119.569,50.711,32,180,90,50,121,243,90,0,50,1976,118.319,47.711,25,216,50,96,268,0,50,51,133.549,40.248,46,191,0,50,96,369,0,0,50,51,118.333,43.799,35,173,90,50,121,344,90,0,50,1976,123.298,48.866,23,207,50,96,369,0,50
169,51,120.765,33.510,37,155,0,50,96,66,0,0,50,51,113.529,50.732,28,171,90,50,121,41,90,0,50,1976,112.444,49.117,17,216,50,96,66,0,50,51,123.255,34.849,41,166,0,50,96,167,0,0,50,51,113.686,48.957,28,171,90,50,121,142,90,0,50,1976,113.389,47.250,21,207,50,96,167,0,50,51,124.510,31.381,44,161,0,50,96,268,0,0,50,51,119.549,50.352,30,179,90,50,121,243,90,0,50,1976,118.329,47.760,26,218,50,96,268,0,50,51,133.725,39.670,48,191,0,50,96,369,0,0,50,51,117.314,43.813,35,177,90,50,121,344,90,0,50,1976,122.857,48.691,21,207,50,96,369,0,50
170,51,119.863,33.435,37,155,0,50,96,66,0,0,50,51,113.667,50.541,28,173,90,50,121,41,90,0,50,1976,112.280,49.003,17,213,50,96,66,0,50,51,126.745,37.548,41,175,0,50,96,167,0,0,50,51,113.137,48.252,30,170,90,50,121,142,90,0,50,1976,114.905,47.853,21,209,50,96,167,0,50,51,124.039,30.950,44,161,0,50,96,268,0,0,50,51,119.863,50.834,32,180,90,50,121,243,90,0,50,1976,118.444,47.861,26,218,50,96,268,0,50,51,133.549,38.981,46,189,0,50,96,369,0,0,50,51,117.804,43.977,34,175,90,50,121,344,90,0,50,1976,122.471,48.305,23,205,50,96,369,0,50
171,51,119.137,33.333,35,155,0,50,96,66,0,0,50,51,113.098,50.624,26,171,90,50,121,41,90,0,50,1976,111.856,49.048,19,214,50,96,66,0,50,51,129.314,39.955,41,180,0,50,96,167,0,0,50,51,114.176,47.559,28,170,90,50,121,142,90,0,50,1976,116.758,48.927,19,207,50,96,167,0,50,51,123.706,30.184,44,161,0,50,96,268,0,0,50,51,119.000,50.591,30,180,90,50,121,243,90,0,50,1976,118.112,47.806,28,216,50,96,268,0,50,51,132.902,38.706,44,187,0,50,96,369,0,0,50,51,117.725,43.906,34,171,90,50,121,344,90,0,50,1976,122.195,48.000,25,204,50,96,369,0,50
172,51,118.608,33.136,35,153,0,50,96,66,0,0,50,51,112.902,50.874,28,171,90,50,121,41,90,0,50,1976,111.514,48.852,19,214,50,96,66,0,50,51,131.510,41.451,42,189,0,50,96,167,0,0,50,51,113.980,46.771,30,170,90,50,121,142,90,0,50,1976,118.159,49.842,21,207,50,96,167,0,50,51,123.667,30.257,44,159,0,50,96,268,0,0,50,51,119.941,50.746,30,182,90,50,121,243,90,0,50,1976,118.145,47.722,25,216,50,96,268,0,50,51,132.294,37.961,46,184,0,50,96,369,0,0,50,51,118.588,45.307,32,175,90,50,121,344,90,0,50,1976,122.174,47.986,23,205,50,96,369,0,50
173,51,118.294,32.775,37,152,0,50,96,66,0,0,50,51,111.804,50.026,26,170,90,50,121,41,90,0,50,1976,111.167,48.691,19,213,50,96,66,0,50,51,132.745,42.575,41,193,0,50,96,167,0,0,50,51,114.588,46.205,30,170,90,50,121,142,90,0,50,1976,119.157,50.461,19,207,50,96,167,0,50,51,122.765,29.989,44,159,0,50,96,268,0,0,50,51,119.824,50.959,28,180,90,50,121,243,90,0,50,1976,117.924,47.851,25,216,50,96,268,0,50,51,132.157,37.213,46,180,0,50,96,369,0,0,50,51,118.275,45.614,32,177,90,50,121,344,90,0,50,1976,122.102,47.770,23,207,50,96,369,0,50
174,51,118.667,32.580,39,153,0,50,96,66,0,0,50,51,111.765,50.130,26,171,90,50,121,41,90,0,50,1976,110.858,48.497,19,211,50,96,66,0,50,51,132.804,42.676,41,193,0,50,96,167,0,0,50,51,114.235,45.460,28,168,90,50,121,142,90,0,50,1976,119.119,50.406,21,205,50,96,167,0,50,51,122.020,30.151,44,157,0,50,96,268,0,0,50,51,119.510,50.606,30,180,90,50,121,243,90,0,50,1976,117.705,47.759,25,216,50,96,268,0,50,51,131.902,36.611,44,179,0,50,96,369,0,0,50,51,119.098,46.310,34,179,90,50,121,344,90,0,50,1976,122.080,47.821,23,209,50,96,369,0,50
175,51,118.039,33.133,37,153,0,50,96,66,0,0,50,51,111.294,49.414,26,170,90,50,121,41,90,0,50,1976,110.413,48.241,16,213,50,96,66,0,50,51,133.118,43.507,41,198,0,50,96,167,0,0,50,51,114.039,45.267,28,168,90,50,121,142,90,0,50,1976,119.288,50.626,21,207,50,96,167,0,50,51,121.667,29.761,44,155,0,50,96,268,0,0,50,51,119.196,50.856,30,182,90,50,121,243,90,0,50,1976,117.485,47.642,25,214,50,96,268,0,50,51,131.118,35.782,46,179,0,50,96,369,0,0,50,51,119.667,46.893,34,179,90,50,121,344,90,0,50,1976,122.072,47.695,23,214,50,96,369,0,50
176,51,117.804,33.782,37,157,0,50,96,66,0,0,50,51,110.020,48.611,26,168,90,50,121,41,90,0,50,1976,109.778,47.975,19,211,50,96,66,0,50,51,133.235,43.591,42,200,0,50,96,167,0,0,50,51,114.078,45.000,30,168,90,50,121,142,90,0,50,1976,119.282,50.564,17,205,50,96,167,0,50,51,121.333,29.519,44,155,0,50,96,268,0,0,50,51,118.706,50.181,30,180,90,50,121,243,90,0,50,1976,117.077,47.423,25,214,50,96,268,0,50,51,130.255,34.995,46,173,0,50,96,369,0,0,50,51,119.196,48.196,34,180,90,50,121,344,90,0,50,1976,121.580,47.678,23,214,50,96,369,0,50
177,51,118.000,34.498,37,159,0,50,96,66,0,0,50,51,109.020,48.270,26,166,90,50,121,41,90,0,50,1976,109.015,47.395,17,209,50,96,66,0,50,51,133.686,43.911,41,200,0,50,96,167,0,0,50,51,113.588,44.918,28,166,90,50,121,142,90,0,50,1976,119.185,50.630,21,205,50,96,167,0,50,51,121.098,29.149,44,153,0,50,96,268,0,0,50,51,118.412,49.922,32,179,90,50,121,243,90,0,50,1976,116.706,47.249,25,213,50,96,268,0,50,51,129.353,34.289,46,171,0,50,96,369,0,0,50,51,119.745,48.260,34,182,90,50,121,344,90,0,50,1976,121.441,47.521,23,214,50,96,369,0,50
178,51,117.804,35.099,35,161,0,50,96,66,0,0,50,51,108.255,48.385,26,166,90,50,121,41,90,0,50,1976,108.430,47.149,16,205,50,96,66,0,50,51,132.824,43.467,41,196,0,50,96,167,0,0,50,51,113.667,44.426,30,166,90,50,121,142,90,0,50,1976,118.805,50.341,23,204,50,96,167,0,50,51,120.765,29.838,42,153,0,50,96,268,0,0,50,51,117.706,49.713,30,175,90,50,121,243,90,0,50,1976,115.965,47.048,25,213,50,96,268,0,50,51,129.078,33.556,44,168,0,50,96,369,0,0,50,51,119.824,48.411,34,180,90,50,121,344,90,0,50,1976,121.129,47.599,23,214,50,96,369,0,50
179,51,117.608,35.955,35,166,0,50,96,66,0,0,50,51,107.039,47.678,26,166,90,50,121,41,90,0,50,1976,107.939,47.006,16,202,50,96,66,0,50,51,132.667,42.441,41,196,0,50,96,167,0,0,50,51,113.647,44.713,30,166,90,50,121,142,90,0,50,1976,118.676,50.059,21,202,50,96,167,0,50,51,120.882,30.108,42,153,0,50,96,268,0,0,50,51,117.000,49.141,32,175,90,50,121,243,90,0,50,1976,115.630,46.685,25,213,50,96,268,0,50,51,128.706,32.843,46,166,0,50,96,369,0,0,50,51,120.157,49.370,32,182,90,50,121,344,90,0,50,1976,121.229,47.382,25,214,50,96,369,0,50
180,51,119.039,37.508,35,171,0,50,96,66,0,0,50,51,106.157,46.537,28,164,90,50,121,41,90,0,50,1976,108.186,47.075,14,196,50,96,66,0,50,51,132.588,41.850,41,193,0,50,96,167,0,0,50,51,113.824,44.905,30,166,90,50,121,142,90,0,50,1976,118.609,49.655,21,202,50,96,167,0,50,51,120.725,30.560,42,153,0,50,96,268,0,0,50,51,116.157,48.833,30,173,90,50,121,243,90,0,50,1976,114.858,46.386,25,213,50,96,268,0,50,51,128.784,32.821,46,166,0,50,96,369,0,0,50,51,120.078,49.187,32,182,90,50,121,344,90,0,50,1976,121.079,47.273,25,214,50,96,369,0,50
181,51,121.941,40.434,35,179,0,50,96,66,0,0,50,51,106.333,45.712,28,159,90,50,121,41,90,0,50,1976,109.487,48.073,14,196,50,96,66,0,50,51,131.667,40.280,42,191,0,50,96,167,0,0,50,51,113.824,45.044,28,168,90,50,121,142,90,0,50,1976,118.358,49.557,23,207,50,96,167,0,50,51,120.490,30.676,42,157,0,50,96,268,0,0,50,51,114.980,48.194,32,173,90,50,121,243,90,0,50,1976,114.202,46.057,25,211,50,96,268,0,50,51,127.196,31.858,46,161,0,50,96,369,0,0,50,51,120.373,49.542,32,180,90,50,121,344,90,0,50,1976,120.729,47.303,23,216,50,96,369,0,50
182,51,125.020,43.063,35,184,0,50,96,66,0,0,50,51,107.353,44.669,26,159,90,50,121,41,90,0,50,1976,111.705,49.131,16,198,50,96,66,0,50,51,131.902,40.189,44,189,0,50,96,167,0,0,50,51,114.863,45.893,28,168,90,50,121,142,90,0,50,1976,118.651,49.443,23,209,50,96,167,0,50,51,121.000,31.857,41,159,0,50,96,268,0,0,50,51,114.882,47.822,32,175,90,50,121,243,90,0,50,1976,114.124,45.844,25,205,50,96,268,0,50,51,127.039,31.237,46,161,0,50,96,369,0,0,50,51,120.765,50.139,32,182,90,50,121,344,90,0,50,1976,120.800,47.345,23,214,50,96,369,0,50
183,51,127.431,45.145,35,191,0,50,96,66,0,0,50,51,108.471,44.286,28,159,90,50,121,41,90,0,50,1976,113.465,50.383,19,202,50,96,66,0,50,51,131.569,40.243,42,189,0,50,96,167,0,0,50,51,115.039,46.296,28,168,90,50,121,142,90,0,50,1976,118.578,49.375,21,211,50,96,167,0,50,51,122.667,33.415,42,162,0,50,96,268,0,0,50,51,114.216,48.053,32,173,90,50,121,243,90,0,50,1976,114.364,45.944,25,204,50,96,268,0,50,51,126.373,30.493,46,161,0,50,96,369,0,0,50,51,120.922,50.428,30,182,90,50,121,344,90,0,50,1976,120.662,47.243,23,216,50,96,369,0,50
184,51,129.314,46.725,35,200,0,50,96,66,0,0,50,51,109.000,43.821,28,157,90,50,121,41,90,0,50,1976,114.703,51.085,19,204,50,96,66,0,50,51,131.588,39.204,42,186,0,50,96,167,0,0,50,51,115.412,47.528,28,171,90,50,121,142,90,0,50,1976,118.705,49.408,21,211,50,96,167,0,50,51,125.882,35.855,44,170,0,50,96,268,0,0,50,51,114.275,46.575,32,171,90,50,121,243,90,0,50,1976,115.467,46.386,25,204,50,96,268,0,50,51,126.059,30.022,46,161,0,50,96,369,0,0,50,51,121.412,50.565,30,184,90,50,121,344,90,0,50,1976,120.619,47.237,23,216,50,96,369,0,50
185,51,130.118,47.029,35,200,0,50,96,66,0,0,50,51,109.529,43.627,28,159,90,50,121,41,90,0,50,1976,115.515,51.529,16,207,50,96,66,0,50,51,130.843,38.253,42,182,0,50,96,167,0,0,50,51,116.490,48.469,30,175,90,50,121,142,90,0,50,1976,118.717,49.312,23,211,50,96,167,0,50,51,128.961,37.605,44,177,0,50,96,268,0,0,50,51,114.373,45.646,32,170,90,50,121,243,90,0,50,1976,117.060,47.124,25,204,50,96,268,0,50,51,125.784,29.664,46,161,0,50,96,369,0,0,50,51,121.471,50.889,30,184,90,50,121,344,90,0,50,1976,120.607,47.309,23,218,50,96,369,0,50
186,51,130.118,47.273,35,200,0,50,96,66,0,0,50,51,109.157,43.649,28,157,90,50,121,41,90,0,50,1976,115.600,51.756,16,207,50,96,66,0,50,51,130.333,37.616,44,182,0,50,96,167,0,0,50,51,115.980,48.467,28,175,90,50,121,142,90,0,50,1976,118.574,49.165,21,214,50,96,167,0,50,51,130.980,39.525,44,182,0,50,96,268,0,0,50,51,115.392,45.618,30,170,90,50,121,243,90,0,50,1976,118.651,48.035,25,205,50,96,268,0,50,51,124.961,29.571,46,161,0,50,96,369,0,0,50,51,122.020,51.403,30,184,90,50,121,344,90,0,50,1976,120.513,47.421,23,216,50,96,369,0,50
187,51,130.451,47.466,35,200,0,50,96,66,0,0,50,51,108.941,43.143,28,157,90,50,121,41,90,0,50,1976,115.667,51.706,16,207,50,96,66,0,50,51,129.765,37.134,44,179,0,50,96,167,0,0,50,51,116.137,49.196,26,175,90,50,121,142,90,0,50,1976,118.454,48.993,23,213,50,96,167,0,50,51,132.431,41.327,44,189,0,50,96,268,0,0,50,51,115.922,44.786,32,170,90,50,121,243,90,0,50,1976,119.960,48.813,23,204,50,96,268,0,50,51,124.686,29.252,44,157,0,50,96,369,0,0,50,51,122.078,51.250,32,184,90,50,121,344,90,0,50,1976,120.374,47.312,23,218,50,96,369,0,50
