 ,Area(linea_horizontal_1),Mean(linea_horizontal_1),StdDev(linea_horizontal_1),Angle(linea_horizontal_1),Median(linea_horizontal_1),Length(linea_horizontal_1),Area(linea_vertical_1),Mean(linea_vertical_1),StdDev(linea_vertical_1),Angle(linea_vertical_1),Median(linea_vertical_1),Length(linea_vertical_1),Area(ovalo_1),Mean(ovalo_1),StdDev(ovalo_1),Median(ovalo_1),Area(linea_horizontal_2),Mean(linea_horizontal_2),StdDev(linea_horizontal_2),Angle(linea_horizontal_2),Median(linea_horizontal_2),Length(linea_horizontal_2),Area(linea_vertical_2),Mean(linea_vertical_2),StdDev(linea_vertical_2),Angle(linea_vertical_2),Median(linea_vertical_2),Length(linea_vertical_2),Area(ovalo_2),Mean(ovalo_2),StdDev(ovalo_2),Median(ovalo_2),Area(linea_horizontal_3),Mean(linea_horizontal_3),StdDev(linea_horizontal_3),Angle(linea_horizontal_3),Median(linea_horizontal_3),Length(linea_horizontal_3),Area(linea_vertical_3),Mean(linea_vertical_3),StdDev(linea_vertical_3),Angle(linea_vertical_3),Median(linea_vertical_3),Length(linea_vertical_3),Area(ovalo_3),Mean(ovalo_3),StdDev(ovalo_3),Median(ovalo_3),Area(linea_horizontal_4),Mean(linea_horizontal_4),StdDev(linea_horizontal_4),Angle(linea_horizontal_4),Median(linea_horizontal_4),Length(linea_horizontal_4),Area(linea_vertical_4),Mean(linea_vertical_4),StdDev(linea_vertical_4),Angle(linea_vertical_4),Median(linea_vertical_4),Length(linea_vertical_4),Area(ovalo_4),Mean(ovalo_4),StdDev(ovalo_4),Median(ovalo_4)
1,51,118.431,24.714,0,109,50,51,92.196,29.642,90,105,50,1976,99.981,30.583,105,51,114.412,24.414,0,103,50,51,89.941,32.940,90,102,50,1976,96.567,31.261,102,51,125.392,33.521,0,112,50,51,97.235,31.175,90,110,50,1976,104.685,35.072,109,51,119.059,23.935,0,109,50,51,94.510,32.192,90,109,50,1976,100.989,31.186,107
2,51,117.980,24.517,0,107,50,51,92.314,29.790,90,103,50,1976,99.777,30.563,105,51,114.412,23.691,0,103,50,51,89.608,33.199,90,102,50,1976,96.337,31.364,102,51,125.373,33.575,0,114,50,51,96.745,31.779,90,110,50,1976,104.420,34.997,109,51,118.725,23.734,0,110,50,51,94.078,32.897,90,110,50,1976,100.703,31.169,107
3,51,118.078,23.893,0,110,50,51,91.980,30.284,90,103,50,1976,99.540,30.508,105,51,113.529,23.420,0,103,50,51,89.804,33.082,90,102,50,1976,95.976,31.271,102,51,125.922,34.003,0,114,50,51,97.255,32.236,90,110,50,1976,104.782,35.231,109,51,118.922,24.006,0,110,50,51,94.059,33.106,90,110,50,1976,100.594,31.152,107
4,51,117.902,23.962,0,110,50,51,92.471,30.376,90,103,50,1976,99.658,30.528,105,51,112.941,23.161,0,103,50,51,88.902,32.499,90,100,50,1976,95.769,31.105,102,51,125.137,33.185,0,110,50,51,97.275,32.985,90,110,50,1976,105.057,35.202,109,51,119.196,23.704,0,110,50,51,93.980,32.837,90,109,50,1976,100.378,31.005,107
5,51,117.804,23.868,0,109,50,51,92.412,30.529,90,105,50,1976,99.368,30.481,105,51,112.863,22.424,0,105,50,51,89.039,33.022,90,102,50,1976,95.534,30.968,102,51,125.275,32.300,0,116,50,51,97.137,33.208,90,110,50,1976,104.972,35.212,109,51,118.784,23.337,0,110,50,51,93.824,32.960,90,109,50,1976,100.439,30.924,107
6,51,117.745,23.554,0,107,50,51,92.431,31.049,90,105,50,1976,99.440,30.417,105,51,112.392,21.461,0,103,50,51,88.333,33.451,90,102,50,1976,95.049,30.933,102,51,125.294,32.312,0,112,50,51,97.667,34.137,90,112,50,1976,105.225,35.007,109,51,119.000,22.850,0,112,50,51,94.804,33.738,90,109,50,1976,100.749,31.026,107
7,51,117.784,23.835,0,109,50,51,91.667,31.507,90,103,50,1976,99.166,30.302,105,51,111.804,21.421,0,105,50,51,88.745,33.558,90,100,50,1976,94.738,30.798,100,51,125.235,31.858,0,112,50,51,97.353,33.699,90,112,50,1976,104.951,35.015,109,51,118.667,22.655,0,110,50,51,94.333,33.849,90,109,50,1976,100.435,31.001,107
8,51,117.627,23.853,0,107,50,51,92.431,31.294,90,105,50,1976,99.050,30.380,103,51,112.451,21.261,0,103,50,51,87.471,33.337,90,98,50,1976,94.310,30.843,102,51,125.196,30.763,0,118,50,51,97.412,33.734,90,109,50,1976,105.021,34.738,110,51,118.235,22.392,0,110,50,51,94.059,33.629,90,109,50,1976,100.003,31.042,107
9,51,117.078,24.071,0,109,50,51,91.314,31.452,90,105,50,1976,98.858,30.527,105,51,111.784,21.726,0,102,50,51,86.863,32.974,90,98,50,1976,94.079,30.765,100,51,124.922,31.169,0,114,50,51,97.961,33.655,90,110,50,1976,104.803,34.680,109,51,117.804,22.349,0,110,50,51,92.902,33.262,90,107,50,1976,99.745,30.856,107
10,51,117.667,23.359,0,109,50,51,91.608,31.422,90,105,50,1976,98.844,30.431,105,51,111.039,21.241,0,102,50,51,86.412,33.461,90,98,50,1976,93.348,30.569,100,51,123.490,30.522,0,116,50,51,97.255,33.737,90,107,50,1976,104.219,34.348,109,51,118.176,21.696,0,112,50,51,93.529,33.855,90,109,50,1976,99.804,30.963,107
